Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.8151, 1
4, 0, 1.84054, 1
5, 0, 2.07456, 1
6, 0, 1.84221, 1
7, 0, 1.83779, 1
8, 0, 2.05347, 1
9, 0, 2.04595, 1
10, 0, 2.04595, 1
11, 0, 1.83555, 1
12, 0, 2.04595, 1
13, 0, 2.04595, 1
14, 0, 2.04109, 1
15, 0, 2.04576, 1
16, 0, 2.0439, 1
17, 0, 2.06214, 1
18, 0, 2.04643, 1
19, 0, 2.04694, 1
20, 0, 2.0447, 1
21, 0, 2.04938, 1
22, 0, 2.04586, 1
23, 0, 2.06912, 1
24, 0, 2.04864, 1
25, 0, 2.03862, 1
26, 0, 2.03978, 1
27, 0, 2.0384, 1
28, 0, 2.03776, 1
29, 0, 2.05824, 1
30, 0, 2.0399, 1
31, 0, 2.04125, 1
32, 0, 2.03776, 1
33, 0, 2.04186, 1
34, 0, 2.04259, 1
35, 0, 2.06029, 1
36, 0, 2.04362, 1
37, 0, 2.04333, 1
38, 0, 2.03776, 1
39, 0, 2.04355, 1
40, 0, 2.0455, 1
41, 0, 2.05965, 1
42, 0, 2.0439, 1
43, 0, 2.03987, 1
44, 0, 2.04742, 1
45, 0, 2.0439, 1
46, 0, 2.048, 1
47, 0, 2.05901, 1
48, 0, 2.04358, 1
49, 0, 2.03859, 1
50, 0, 2.03808, 1
51, 0, 2.0439, 1
52, 0, 2.04362, 1
53, 0, 2.06518, 1
54, 0, 2.0425, 1
55, 0, 2.04019, 1
56, 0, 1.94749, 1
57, 0, 1.92634, 1
58, 0, 1.92102, 1
59, 0, 1.87798, 1
60, 0, 1.88058, 1
61, 0, 1.87802, 1
62, 0, 1.89197, 1
63, 0, 1.88525, 1
64, 0, 1.87802, 1
65, 0, 1.89014, 1
66, 0, 1.88371, 1
67, 0, 1.87802, 1
68, 0, 1.88211, 1
69, 0, 1.88064, 1
70, 0, 1.8847, 1
71, 0, 1.88205, 1
72, 0, 1.88941, 1
73, 0, 1.88214, 1
74, 0, 1.88026, 1
75, 0, 1.87859, 1
76, 0, 1.88816, 1
77, 0, 1.87949, 1
78, 0, 1.87974, 1
79, 0, 1.87875, 1
80, 0, 1.884, 1
81, 0, 1.88045, 1
82, 0, 1.88173, 1
83, 0, 1.88019, 1
84, 0, 1.87962, 1
85, 0, 1.8817, 1
86, 0, 1.87606, 1
87, 0, 1.87811, 1
88, 0, 1.88211, 1
89, 0, 1.8808, 1
90, 0, 1.88378, 1
91, 0, 1.87811, 1
92, 0, 1.87779, 1
93, 0, 1.87987, 1
94, 0, 1.88102, 1
95, 0, 1.88211, 1
96, 0, 1.88627, 1
97, 0, 1.88016, 1
98, 0, 1.88042, 1
99, 0, 1.87875, 1
100, 0, 1.88061, 1
101, 0, 1.88211, 1
102, 0, 1.88189, 1
103, 0, 1.88416, 1
104, 0, 1.88637, 1
105, 0, 1.88163, 1
106, 0, 1.87811, 1
107, 0, 1.87843, 1
108, 0, 1.88211, 1
109, 0, 1.88416, 1
110, 0, 1.87984, 1
