Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.82477, 1
4, 0, 1.93331, 1
5, 0, 1.69222, 1
6, 0, 2.06134, 1
7, 0, 2.04995, 1
8, 0, 2.04163, 1
9, 0, 2.04493, 1
10, 0, 2.06752, 1
11, 0, 2.04051, 1
12, 0, 2.04602, 1
13, 0, 2.04374, 1
14, 0, 2.04493, 1
15, 0, 2.04755, 1
16, 0, 2.06675, 1
17, 0, 2.04198, 1
18, 0, 2.04768, 1
19, 0, 2.04573, 1
20, 0, 2.04358, 1
21, 0, 2.04627, 1
22, 0, 2.06435, 1
23, 0, 2.04118, 1
24, 0, 2.0361, 1
25, 0, 2.04186, 1
26, 0, 2.03981, 1
27, 0, 2.036, 1
28, 0, 2.06016, 1
29, 0, 2.04186, 1
30, 0, 2.0385, 1
31, 0, 2.04989, 1
32, 0, 2.036, 1
33, 0, 2.03805, 1
34, 0, 2.06234, 1
35, 0, 2.04346, 1
36, 0, 2.03981, 1
37, 0, 2.03981, 1
38, 0, 2.03926, 1
39, 0, 2.03981, 1
40, 0, 2.06346, 1
41, 0, 2.04013, 1
42, 0, 2.03981, 1
43, 0, 2.03981, 1
44, 0, 2.03776, 1
45, 0, 2.03651, 1
46, 0, 2.06653, 1
47, 0, 2.04035, 1
48, 0, 2.03981, 1
49, 0, 2.03936, 1
50, 0, 2.04963, 1
51, 0, 2.04224, 1
52, 0, 2.05776, 1
53, 0, 2.03891, 1
54, 0, 2.0439, 1
55, 0, 1.94125, 1
56, 0, 1.92426, 1
57, 0, 1.92512, 1
58, 0, 1.88486, 1
59, 0, 1.88589, 1
60, 0, 1.88538, 1
61, 0, 1.88621, 1
62, 0, 1.88826, 1
63, 0, 1.88976, 1
64, 0, 1.89542, 1
65, 0, 1.89066, 1
66, 0, 1.88266, 1
67, 0, 1.88211, 1
68, 0, 1.8816, 1
69, 0, 1.87955, 1
70, 0, 1.87635, 1
71, 0, 1.87664, 1
72, 0, 1.88243, 1
73, 0, 1.8801, 1
74, 0, 1.8265, 1
75, 0, 1.88218, 1
76, 0, 1.87648, 1
77, 0, 1.87802, 1
78, 0, 1.87805, 1
79, 0, 1.88163, 1
80, 0, 1.87782, 1
81, 0, 1.87936, 1
82, 0, 1.87747, 1
83, 0, 1.87712, 1
84, 0, 1.87795, 1
85, 0, 1.87699, 1
86, 0, 1.87392, 1
87, 0, 1.87638, 1
88, 0, 1.87802, 1
89, 0, 1.88006, 1
90, 0, 1.88022, 1
91, 0, 1.87818, 1
92, 0, 1.87802, 1
93, 0, 1.87869, 1
94, 0, 1.87878, 1
95, 0, 1.88646, 1
96, 0, 1.88051, 1
97, 0, 1.88352, 1
98, 0, 1.88077, 1
99, 0, 1.88371, 1
100, 0, 1.88006, 1
101, 0, 1.88173, 1
102, 0, 1.88006, 1
103, 0, 1.88243, 1
104, 0, 1.87802, 1
105, 0, 1.88202, 1
106, 0, 1.87971, 1
107, 0, 1.88211, 1
108, 0, 1.87805, 1
109, 0, 1.88003, 1
110, 0, 1.88163, 1
