Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.88826, 1
4, 0, 1.88826, 1
5, 0, 1.84346, 1
6, 0, 1.83706, 1
7, 0, 2.06067, 1
8, 0, 2.06029, 1
9, 0, 2.05005, 1
10, 0, 2.05014, 1
11, 0, 2.06438, 1
12, 0, 2.04515, 1
13, 0, 2.0448, 1
14, 0, 2.04144, 1
15, 0, 2.04598, 1
16, 0, 2.04419, 1
17, 0, 2.0689, 1
18, 0, 2.04608, 1
19, 0, 2.04013, 1
20, 0, 2.04771, 1
21, 0, 2.0464, 1
22, 0, 2.04528, 1
23, 0, 2.05901, 1
24, 0, 2.0393, 1
25, 0, 2.03776, 1
26, 0, 2.03715, 1
27, 0, 2.04595, 1
28, 0, 2.04688, 1
29, 0, 2.0439, 1
30, 0, 2.04445, 1
31, 0, 2.07027, 1
32, 0, 2.04621, 1
33, 0, 2.0439, 1
34, 0, 2.04595, 1
35, 0, 2.04739, 1
36, 0, 2.0399, 1
37, 0, 2.05824, 1
38, 0, 2.04224, 1
39, 0, 2.04429, 1
40, 0, 2.048, 1
41, 0, 2.04218, 1
42, 0, 2.04336, 1
43, 0, 2.06509, 1
44, 0, 2.03981, 1
45, 0, 2.03981, 1
46, 0, 2.04154, 1
47, 0, 2.03926, 1
48, 0, 2.04317, 1
49, 0, 2.06448, 1
50, 0, 2.04006, 1
51, 0, 2.04406, 1
52, 0, 2.04186, 1
53, 0, 1.93629, 1
54, 0, 1.92237, 1
55, 0, 1.91898, 1
56, 0, 1.88205, 1
57, 0, 1.88006, 1
58, 0, 1.884, 1
59, 0, 1.88752, 1
60, 0, 1.8856, 1
61, 0, 1.87482, 1
62, 0, 1.88621, 1
63, 0, 1.88496, 1
64, 0, 1.88166, 1
65, 0, 1.87894, 1
66, 0, 1.88006, 1
67, 0, 1.88157, 1
68, 0, 1.88048, 1
69, 0, 1.876, 1
70, 0, 1.88038, 1
71, 0, 1.87952, 1
72, 0, 1.88141, 1
73, 0, 1.8841, 1
74, 0, 1.87837, 1
75, 0, 1.88253, 1
76, 0, 1.87869, 1
77, 0, 1.88006, 1
78, 0, 1.87862, 1
79, 0, 1.88192, 1
80, 0, 1.88211, 1
81, 0, 1.88621, 1
82, 0, 1.88058, 1
83, 0, 1.8816, 1
84, 0, 1.88435, 1
85, 0, 1.88211, 1
86, 0, 1.88416, 1
87, 0, 1.88582, 1
88, 0, 1.88157, 1
89, 0, 1.88205, 1
90, 0, 1.88448, 1
91, 0, 1.8801, 1
92, 0, 1.88246, 1
93, 0, 1.88211, 1
94, 0, 1.88314, 1
95, 0, 1.87802, 1
96, 0, 1.88006, 1
97, 0, 1.87683, 1
98, 0, 1.88323, 1
99, 0, 1.8863, 1
100, 0, 1.88304, 1
101, 0, 1.8807, 1
102, 0, 1.88211, 1
103, 0, 1.88038, 1
104, 0, 1.88093, 1
105, 0, 1.87635, 1
106, 0, 1.88006, 1
107, 0, 1.87802, 1
108, 0, 1.87597, 1
109, 0, 1.87597, 1
110, 0, 1.87709, 1
