Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.68342, 1
4, 0, 1.84102, 1
5, 0, 1.6896, 1
6, 0, 2.04771, 1
7, 0, 2.04186, 1
8, 0, 2.04691, 1
9, 0, 2.04746, 1
10, 0, 2.07434, 1
11, 0, 2.0447, 1
12, 0, 2.0472, 1
13, 0, 2.04022, 1
14, 0, 2.04781, 1
15, 0, 2.04781, 1
16, 0, 2.06653, 1
17, 0, 2.04806, 1
18, 0, 2.0425, 1
19, 0, 2.048, 1
20, 0, 2.04691, 1
21, 0, 2.04765, 1
22, 0, 2.06659, 1
23, 0, 2.04979, 1
24, 0, 2.04595, 1
25, 0, 2.04054, 1
26, 0, 2.04461, 1
27, 0, 2.04208, 1
28, 0, 1.83165, 1
29, 0, 2.05693, 1
30, 0, 2.04186, 1
31, 0, 2.03776, 1
32, 0, 2.0425, 1
33, 0, 2.04186, 1
34, 0, 2.05584, 1
35, 0, 2.04186, 1
36, 0, 2.03776, 1
37, 0, 2.03802, 1
38, 0, 2.0455, 1
39, 0, 2.04509, 1
40, 0, 2.05917, 1
41, 0, 2.03962, 1
42, 0, 2.04048, 1
43, 0, 2.03776, 1
44, 0, 2.04592, 1
45, 0, 2.0439, 1
46, 0, 2.06474, 1
47, 0, 2.03834, 1
48, 0, 2.04445, 1
49, 0, 2.04186, 1
50, 0, 2.04259, 1
51, 0, 2.03741, 1
52, 0, 1.83213, 1
53, 0, 2.04678, 1
54, 0, 2.05277, 1
55, 0, 1.93744, 1
56, 0, 1.92307, 1
57, 0, 1.9247, 1
58, 0, 1.88387, 1
59, 0, 1.87674, 1
60, 0, 1.87597, 1
61, 0, 1.88922, 1
62, 0, 1.88826, 1
63, 0, 1.87802, 1
64, 0, 1.88739, 1
65, 0, 1.88211, 1
66, 0, 1.88, 1
67, 0, 1.88006, 1
68, 0, 1.88054, 1
69, 0, 1.87693, 1
70, 0, 1.88013, 1
71, 0, 1.87581, 1
72, 0, 1.8792, 1
73, 0, 1.87648, 1
74, 0, 1.88006, 1
75, 0, 1.87597, 1
76, 0, 1.88416, 1
77, 0, 1.87885, 1
78, 0, 1.88051, 1
79, 0, 1.87789, 1
80, 0, 1.88621, 1
81, 0, 1.88006, 1
82, 0, 1.88118, 1
83, 0, 1.87786, 1
84, 0, 1.88582, 1
85, 0, 1.87862, 1
86, 0, 1.88211, 1
87, 0, 1.87802, 1
88, 0, 1.88621, 1
89, 0, 1.87709, 1
90, 0, 1.88416, 1
91, 0, 1.87686, 1
92, 0, 1.88006, 1
93, 0, 1.87802, 1
94, 0, 1.88422, 1
95, 0, 1.87597, 1
96, 0, 1.87981, 1
97, 0, 1.8729, 1
98, 0, 1.89046, 1
99, 0, 1.8784, 1
100, 0, 1.87802, 1
101, 0, 1.88006, 1
102, 0, 1.88611, 1
103, 0, 1.8784, 1
104, 0, 1.8816, 1
105, 0, 1.87818, 1
106, 0, 1.88925, 1
107, 0, 1.8841, 1
108, 0, 1.8823, 1
109, 0, 1.88016, 1
110, 0, 1.88122, 1
