Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 1.68355, 1
3, 0, 1.68355, 1
4, 0, 1.68611, 1
5, 0, 1.69245, 1
6, 0, 1.83894, 1
7, 0, 2.04349, 1
8, 0, 2.04387, 1
9, 0, 2.04304, 1
10, 0, 2.04742, 1
11, 0, 2.06435, 1
12, 0, 2.04643, 1
13, 0, 2.04045, 1
14, 0, 2.04253, 1
15, 0, 2.04397, 1
16, 0, 2.04291, 1
17, 0, 2.0616, 1
18, 0, 2.04422, 1
19, 0, 2.048, 1
20, 0, 2.04307, 1
21, 0, 2.04573, 1
22, 0, 2.04474, 1
23, 0, 2.06272, 1
24, 0, 2.04941, 1
25, 0, 2.04387, 1
26, 0, 2.04438, 1
27, 0, 2.048, 1
28, 0, 2.04662, 1
29, 0, 2.06909, 1
30, 0, 2.04707, 1
31, 0, 2.04054, 1
32, 0, 2.03629, 1
33, 0, 2.03776, 1
34, 0, 2.03776, 1
35, 0, 2.06029, 1
36, 0, 2.03539, 1
37, 0, 2.03606, 1
38, 0, 2.03453, 1
39, 0, 2.03776, 1
40, 0, 2.03475, 1
41, 0, 2.03776, 1
42, 0, 1.83126, 1
43, 0, 2.03571, 1
44, 0, 2.03958, 1
45, 0, 2.04259, 1
46, 0, 2.03907, 1
47, 0, 2.04416, 1
48, 0, 2.05498, 1
49, 0, 2.04122, 1
50, 0, 2.03776, 1
51, 0, 2.03776, 1
52, 0, 2.04042, 1
53, 0, 2.04189, 1
54, 0, 1.82886, 1
55, 0, 2.03984, 1
56, 0, 2.04314, 1
57, 0, 2.03744, 1
58, 0, 2.03776, 1
59, 0, 1.9375, 1
60, 0, 1.91894, 1
61, 0, 1.91536, 1
62, 0, 1.87475, 1
63, 0, 1.87478, 1
64, 0, 1.87802, 1
65, 0, 1.88688, 1
66, 0, 1.88547, 1
67, 0, 1.88406, 1
68, 0, 1.88822, 1
69, 0, 1.89219, 1
70, 0, 1.88547, 1
71, 0, 1.88378, 1
72, 0, 1.88074, 1
73, 0, 1.87802, 1
74, 0, 1.87734, 1
75, 0, 1.87827, 1
76, 0, 1.88112, 1
77, 0, 1.87987, 1
78, 0, 1.87574, 1
79, 0, 1.87802, 1
80, 0, 1.87597, 1
81, 0, 1.87747, 1
82, 0, 1.87862, 1
83, 0, 1.87622, 1
84, 0, 1.8832, 1
85, 0, 1.87994, 1
86, 0, 1.87802, 1
87, 0, 1.87946, 1
88, 0, 1.87613, 1
89, 0, 1.87859, 1
90, 0, 1.87597, 1
91, 0, 1.87901, 1
92, 0, 1.88157, 1
93, 0, 1.8784, 1
94, 0, 1.88589, 1
95, 0, 1.88813, 1
96, 0, 1.88742, 1
97, 0, 1.88416, 1
98, 0, 1.88211, 1
99, 0, 1.88742, 1
100, 0, 1.88582, 1
101, 0, 1.88211, 1
102, 0, 1.87802, 1
103, 0, 1.87936, 1
104, 0, 1.87818, 1
105, 0, 1.87872, 1
106, 0, 1.87802, 1
107, 0, 1.87802, 1
108, 0, 1.87846, 1
109, 0, 1.88058, 1
110, 0, 1.88218, 1
