Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.82682, 1
4, 0, 1.82682, 1
5, 0, 1.90464, 1
6, 0, 2.06912, 1
7, 0, 2.04387, 1
8, 0, 2.0449, 1
9, 0, 2.04595, 1
10, 0, 2.04525, 1
11, 0, 2.07078, 1
12, 0, 2.03837, 1
13, 0, 2.04266, 1
14, 0, 2.04595, 1
15, 0, 2.0416, 1
16, 0, 2.04186, 1
17, 0, 2.06438, 1
18, 0, 2.04381, 1
19, 0, 2.04595, 1
20, 0, 2.04432, 1
21, 0, 2.04333, 1
22, 0, 2.04595, 1
23, 0, 2.06374, 1
24, 0, 2.03946, 1
25, 0, 2.03661, 1
26, 0, 2.03984, 1
27, 0, 2.04394, 1
28, 0, 2.04842, 1
29, 0, 2.06029, 1
30, 0, 2.03578, 1
31, 0, 2.04128, 1
32, 0, 2.0361, 1
33, 0, 2.04026, 1
34, 0, 2.0439, 1
35, 0, 2.06218, 1
36, 0, 2.03789, 1
37, 0, 2.04301, 1
38, 0, 2.03715, 1
39, 0, 2.03446, 1
40, 0, 2.0424, 1
41, 0, 2.05827, 1
42, 0, 2.03699, 1
43, 0, 2.04186, 1
44, 0, 2.0377, 1
45, 0, 2.03779, 1
46, 0, 2.04275, 1
47, 0, 2.04397, 1
48, 0, 2.06115, 1
49, 0, 2.03981, 1
50, 0, 2.03776, 1
51, 0, 2.03907, 1
52, 0, 2.04186, 1
53, 0, 1.96205, 1
54, 0, 1.92477, 1
55, 0, 1.91898, 1
56, 0, 1.88214, 1
57, 0, 1.8776, 1
58, 0, 1.88621, 1
59, 0, 1.87619, 1
60, 0, 1.88352, 1
61, 0, 1.87971, 1
62, 0, 1.8903, 1
63, 0, 1.88211, 1
64, 0, 1.87648, 1
65, 0, 1.88016, 1
66, 0, 1.87734, 1
67, 0, 1.87728, 1
68, 0, 1.88173, 1
69, 0, 1.87786, 1
70, 0, 1.87811, 1
71, 0, 1.87526, 1
72, 0, 1.8776, 1
73, 0, 1.87718, 1
74, 0, 1.87862, 1
75, 0, 1.87984, 1
76, 0, 1.88826, 1
77, 0, 1.87664, 1
78, 0, 1.8824, 1
79, 0, 1.8823, 1
80, 0, 1.88051, 1
81, 0, 1.87597, 1
82, 0, 1.88006, 1
83, 0, 1.87808, 1
84, 0, 1.88646, 1
85, 0, 1.87776, 1
86, 0, 1.88253, 1
87, 0, 1.87795, 1
88, 0, 1.87619, 1
89, 0, 1.88243, 1
90, 0, 1.88294, 1
91, 0, 1.87824, 1
92, 0, 1.87581, 1
93, 0, 1.87738, 1
94, 0, 1.88522, 1
95, 0, 1.88061, 1
96, 0, 1.87606, 1
97, 0, 1.87802, 1
98, 0, 1.88397, 1
99, 0, 1.87885, 1
100, 0, 1.8769, 1
101, 0, 1.87536, 1
102, 0, 1.88397, 1
103, 0, 1.88125, 1
104, 0, 1.87984, 1
105, 0, 1.87459, 1
106, 0, 1.88826, 1
107, 0, 1.88058, 1
108, 0, 1.88141, 1
109, 0, 1.87741, 1
110, 0, 1.88282, 1
