Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.6896, 1
4, 0, 1.82669, 1
5, 0, 1.93274, 1
6, 0, 1.86579, 1
7, 0, 2.05936, 1
8, 0, 2.04243, 1
9, 0, 2.03904, 1
10, 0, 2.04166, 1
11, 0, 2.0439, 1
12, 0, 2.07258, 1
13, 0, 2.04224, 1
14, 0, 2.04042, 1
15, 0, 2.04314, 1
16, 0, 2.04349, 1
17, 0, 2.04579, 1
18, 0, 2.06362, 1
19, 0, 2.04093, 1
20, 0, 2.04006, 1
21, 0, 2.04582, 1
22, 0, 2.04586, 1
23, 0, 2.05395, 1
24, 0, 2.06896, 1
25, 0, 1.83706, 1
26, 0, 2.05338, 1
27, 0, 2.05466, 1
28, 0, 2.05619, 1
29, 0, 2.0583, 1
30, 0, 1.82845, 1
31, 0, 2.04176, 1
32, 0, 2.04294, 1
33, 0, 2.0399, 1
34, 0, 2.03498, 1
35, 0, 2.0376, 1
36, 0, 1.83856, 1
37, 0, 2.03971, 1
38, 0, 2.03565, 1
39, 0, 2.03981, 1
40, 0, 2.03808, 1
41, 0, 2.03792, 1
42, 0, 2.05632, 1
43, 0, 2.04134, 1
44, 0, 2.03571, 1
45, 0, 2.04054, 1
46, 0, 2.04186, 1
47, 0, 2.04256, 1
48, 0, 2.06003, 1
49, 0, 2.03914, 1
50, 0, 2.03587, 1
51, 0, 2.04307, 1
52, 0, 2.03674, 1
53, 0, 2.04038, 1
54, 0, 2.05757, 1
55, 0, 2.03734, 1
56, 0, 2.03981, 1
57, 0, 2.04083, 1
58, 0, 2.04202, 1
59, 0, 2.03981, 1
60, 0, 2.0599, 1
61, 0, 2.03776, 1
62, 0, 1.93331, 1
63, 0, 1.91488, 1
64, 0, 1.91693, 1
65, 0, 1.8879, 1
66, 0, 1.88416, 1
67, 0, 1.88211, 1
68, 0, 1.8831, 1
69, 0, 1.88211, 1
70, 0, 1.87706, 1
71, 0, 1.88621, 1
72, 0, 1.88432, 1
73, 0, 1.88198, 1
74, 0, 1.87834, 1
75, 0, 1.89309, 1
76, 0, 1.88733, 1
77, 0, 1.88605, 1
78, 0, 1.87802, 1
79, 0, 1.89014, 1
80, 0, 1.88422, 1
81, 0, 1.88842, 1
82, 0, 1.88627, 1
83, 0, 1.88826, 1
84, 0, 1.88576, 1
85, 0, 1.88752, 1
86, 0, 1.88416, 1
87, 0, 1.88598, 1
88, 0, 1.88605, 1
89, 0, 1.88621, 1
90, 0, 1.88736, 1
91, 0, 1.8841, 1
92, 0, 1.8848, 1
93, 0, 1.88032, 1
94, 0, 1.87734, 1
95, 0, 1.88064, 1
96, 0, 1.87968, 1
97, 0, 1.87965, 1
98, 0, 1.87856, 1
99, 0, 1.88643, 1
100, 0, 1.87696, 1
101, 0, 1.87802, 1
102, 0, 1.87802, 1
103, 0, 1.88006, 1
104, 0, 1.87987, 1
105, 0, 1.87939, 1
106, 0, 1.87898, 1
107, 0, 1.88221, 1
108, 0, 1.87834, 1
109, 0, 1.8831, 1
110, 0, 1.87802, 1
