Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 2.10944, 1
3, 0, 2.10944, 1
4, 0, 1.90669, 1
5, 0, 1.85757, 1
6, 0, 1.83558, 1
7, 0, 2.0521, 1
8, 0, 2.05824, 1
9, 0, 2.05619, 1
10, 0, 1.85549, 1
11, 0, 2.05459, 1
12, 0, 1.83296, 1
13, 0, 2.04595, 1
14, 0, 2.04237, 1
15, 0, 2.04141, 1
16, 0, 2.03821, 1
17, 0, 2.06966, 1
18, 0, 2.04438, 1
19, 0, 2.04419, 1
20, 0, 2.04234, 1
21, 0, 2.04707, 1
22, 0, 2.04336, 1
23, 0, 2.07053, 1
24, 0, 2.03789, 1
25, 0, 2.04381, 1
26, 0, 1.82682, 1
27, 0, 2.03843, 1
28, 0, 2.03869, 1
29, 0, 2.06022, 1
30, 0, 2.03933, 1
31, 0, 2.03773, 1
32, 0, 2.03782, 1
33, 0, 2.04192, 1
34, 0, 2.03776, 1
35, 0, 2.05824, 1
36, 0, 2.03779, 1
37, 0, 2.03571, 1
38, 0, 2.03776, 1
39, 0, 2.03779, 1
40, 0, 2.03981, 1
41, 0, 1.82765, 1
42, 0, 2.048, 1
43, 0, 2.04576, 1
44, 0, 2.03395, 1
45, 0, 2.04016, 1
46, 0, 2.03782, 1
47, 0, 2.0601, 1
48, 0, 2.03942, 1
49, 0, 2.03773, 1
50, 0, 2.03494, 1
51, 0, 2.03706, 1
52, 0, 2.04333, 1
53, 0, 2.05651, 1
54, 0, 1.93293, 1
55, 0, 1.91757, 1
56, 0, 1.91536, 1
57, 0, 1.87958, 1
58, 0, 1.88218, 1
59, 0, 1.88429, 1
60, 0, 1.88406, 1
61, 0, 1.88208, 1
62, 0, 1.87802, 1
63, 0, 1.88826, 1
64, 0, 1.88554, 1
65, 0, 1.87942, 1
66, 0, 1.87802, 1
67, 0, 1.87802, 1
68, 0, 1.87875, 1
69, 0, 1.87987, 1
70, 0, 1.87709, 1
71, 0, 1.8832, 1
72, 0, 1.88006, 1
73, 0, 1.87805, 1
74, 0, 1.87722, 1
75, 0, 1.88826, 1
76, 0, 1.87629, 1
77, 0, 1.88006, 1
78, 0, 1.87962, 1
79, 0, 1.88182, 1
80, 0, 1.87738, 1
81, 0, 1.88954, 1
82, 0, 1.87776, 1
83, 0, 1.88326, 1
84, 0, 1.87904, 1
85, 0, 1.8863, 1
86, 0, 1.87757, 1
87, 0, 1.87757, 1
88, 0, 1.87658, 1
89, 0, 1.87939, 1
90, 0, 1.8792, 1
91, 0, 1.88573, 1
92, 0, 1.87802, 1
93, 0, 1.87597, 1
94, 0, 1.8767, 1
95, 0, 1.88189, 1
96, 0, 1.87744, 1
97, 0, 1.87862, 1
98, 0, 1.87946, 1
99, 0, 1.88006, 1
100, 0, 1.87808, 1
101, 0, 1.88774, 1
102, 0, 1.8775, 1
103, 0, 1.87987, 1
104, 0, 1.8775, 1
105, 0, 1.88006, 1
106, 0, 1.88541, 1
107, 0, 1.88605, 1
108, 0, 1.88086, 1
109, 0, 1.88826, 1
110, 0, 1.87837, 1
