Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 1.69011, 1
4, 0, 1.83331, 1
5, 0, 1.9208, 1
6, 0, 1.69574, 1
7, 0, 2.05494, 1
8, 0, 2.0488, 1
9, 0, 2.04186, 1
10, 0, 2.04691, 1
11, 0, 2.04595, 1
12, 0, 2.06874, 1
13, 0, 2.0441, 1
14, 0, 2.04186, 1
15, 0, 2.04486, 1
16, 0, 2.04595, 1
17, 0, 2.04186, 1
18, 0, 2.06186, 1
19, 0, 2.0439, 1
20, 0, 2.0423, 1
21, 0, 2.04422, 1
22, 0, 2.03776, 1
23, 0, 2.04566, 1
24, 0, 2.06218, 1
25, 0, 2.03981, 1
26, 0, 2.05258, 1
27, 0, 2.05632, 1
28, 0, 2.05414, 1
29, 0, 2.05427, 1
30, 0, 2.07098, 1
31, 0, 2.04422, 1
32, 0, 2.04304, 1
33, 0, 2.04186, 1
34, 0, 2.03517, 1
35, 0, 2.03949, 1
36, 0, 2.04022, 1
37, 0, 2.05914, 1
38, 0, 2.03632, 1
39, 0, 2.03766, 1
40, 0, 2.03485, 1
41, 0, 2.04102, 1
42, 0, 2.03738, 1
43, 0, 2.03549, 1
44, 0, 2.06022, 1
45, 0, 2.03786, 1
46, 0, 2.03846, 1
47, 0, 2.03981, 1
48, 0, 2.03907, 1
49, 0, 2.03571, 1
50, 0, 2.0585, 1
51, 0, 2.03962, 1
52, 0, 2.03594, 1
53, 0, 2.04704, 1
54, 0, 2.04186, 1
55, 0, 2.03981, 1
56, 0, 2.06029, 1
57, 0, 2.0479, 1
58, 0, 2.03981, 1
59, 0, 2.04067, 1
60, 0, 2.03981, 1
61, 0, 2.03776, 1
62, 0, 2.0592, 1
63, 0, 1.92586, 1
64, 0, 1.91488, 1
65, 0, 1.91696, 1
66, 0, 1.87802, 1
67, 0, 1.87904, 1
68, 0, 1.88013, 1
69, 0, 1.88512, 1
70, 0, 1.88416, 1
71, 0, 1.87654, 1
72, 0, 1.88416, 1
73, 0, 1.88246, 1
74, 0, 1.88115, 1
75, 0, 1.88086, 1
76, 0, 1.88006, 1
77, 0, 1.88006, 1
78, 0, 1.87485, 1
79, 0, 1.87642, 1
80, 0, 1.8783, 1
81, 0, 1.87664, 1
82, 0, 1.87392, 1
83, 0, 1.87802, 1
84, 0, 1.87971, 1
85, 0, 1.87882, 1
86, 0, 1.87814, 1
87, 0, 1.8801, 1
88, 0, 1.88211, 1
89, 0, 1.88003, 1
90, 0, 1.88006, 1
91, 0, 1.88608, 1
92, 0, 1.88291, 1
93, 0, 1.88016, 1
94, 0, 1.87802, 1
95, 0, 1.8767, 1
96, 0, 1.87616, 1
97, 0, 1.88134, 1
98, 0, 1.87597, 1
99, 0, 1.87491, 1
100, 0, 1.87622, 1
101, 0, 1.88211, 1
102, 0, 1.87744, 1
103, 0, 1.87907, 1
104, 0, 1.87619, 1
105, 0, 1.87677, 1
106, 0, 1.87792, 1
107, 0, 1.87699, 1
108, 0, 1.87789, 1
109, 0, 1.87952, 1
110, 0, 1.87597, 1
