Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.32701, 0, 1
3, 4.63731, 2.4689, 1
4, 5.66966, 2.36528, 1
5, 5.6104, 2.46989, 1
6, 5.59667, 2.26448, 1
7, 5.5799, 2.2568, 1
8, 5.65485, 2.2625, 1
9, 5.55446, 2.25485, 1
10, 5.57875, 2.26048, 1
11, 5.6192, 2.25882, 1
12, 5.58899, 2.25901, 1
13, 4.53014, 2.25792, 1
14, 5.60813, 2.47347, 1
15, 5.61766, 2.26323, 1
16, 5.57808, 2.26205, 1
17, 5.66925, 2.26042, 1
18, 5.62586, 2.2608, 1
19, 5.65626, 2.26493, 1
20, 5.66157, 2.26509, 1
21, 5.59971, 2.2633, 1
22, 5.61715, 2.25686, 1
23, 5.65549, 2.26499, 1
24, 5.66886, 2.2576, 1
25, 5.61357, 2.26042, 1
26, 5.64634, 2.24666, 1
27, 5.59126, 2.23718, 1
28, 5.60736, 2.2385, 1
29, 5.6279, 2.24256, 1
30, 5.47875, 1.83075, 1
31, 5.38214, 1.82976, 1
32, 5.36781, 1.83091, 1
33, 5.36416, 1.83312, 1
34, 5.54358, 1.8328, 1
35, 5.50752, 1.83501, 1
36, 5.52454, 1.67834, 1
37, 5.55597, 1.82608, 1
38, 5.18742, 1.83091, 1
39, 5.38624, 1.83296, 1
40, 5.33914, 1.83165, 1
41, 5.31798, 1.83357, 1
42, 5.57712, 1.82989, 1
43, 5.5296, 1.82698, 1
44, 5.34323, 1.82851, 1
45, 5.31613, 1.67626, 1
46, 5.53261, 1.82483, 1
47, 5.31331, 1.82643, 1
48, 5.28957, 1.83242, 1
49, 5.36634, 1.83299, 1
50, 5.53536, 1.82858, 1
51, 5.54566, 1.82557, 1
52, 5.51584, 1.82605, 1
53, 5.52141, 1.82573, 1
54, 5.32016, 1.82566, 1
55, 5.51584, 1.82621, 1
56, 5.38499, 1.82886, 1
57, 5.28195, 1.82691, 1
58, 5.52163, 1.82666, 1
59, 5.35347, 1.8257, 1
60, 5.5337, 1.68605, 1
61, 5.51936, 1.83907, 1
62, 5.53222, 1.84067, 1
63, 4.47283, 1.83715, 1
64, 5.29008, 1.8944, 1
65, 5.04723, 1.84893, 1
66, 5.29613, 1.84118, 1
67, 5.02781, 1.85299, 1
68, 5.26682, 1.84195, 1
69, 5.02208, 1.84771, 1
70, 5.02573, 1.91693, 1
71, 5.0135, 1.84909, 1
72, 5.04218, 1.85149, 1
73, 5.00957, 1.84934, 1
74, 5.26163, 1.8473, 1
75, 5.0217, 1.84624, 1
76, 5.02522, 1.85139, 1
77, 5.03238, 1.85139, 1
78, 5.03398, 1.84726, 1
79, 5.02579, 1.84966, 1
80, 5.04058, 1.84557, 1
81, 5.03542, 1.84525, 1
82, 5.03866, 1.84573, 1
83, 5.02051, 1.84192, 1
84, 5.01722, 1.84528, 1
85, 5.04061, 1.84461, 1
86, 5.00374, 1.8473, 1
87, 5.02374, 1.84842, 1
88, 5.28739, 1.88669, 1
89, 5.04627, 1.84934, 1
90, 5.05491, 1.84947, 1
