Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.06998, 0, 1
3, 5.24989, 1.84365, 1
4, 5.3888, 1.70189, 1
5, 5.33491, 1.84787, 1
6, 5.49683, 1.84387, 1
7, 5.07085, 1.8473, 1
8, 5.45571, 1.84243, 1
9, 5.49318, 1.85274, 1
10, 5.43539, 1.69165, 1
11, 5.42029, 1.84947, 1
12, 5.45382, 1.84426, 1
13, 5.47168, 1.84646, 1
14, 5.47078, 1.84253, 1
15, 5.44768, 1.84621, 1
16, 5.46189, 1.8439, 1
17, 5.43741, 1.8401, 1
18, 5.45382, 1.83939, 1
19, 5.48262, 1.84435, 1
20, 5.44531, 1.84486, 1
21, 5.46202, 1.84115, 1
22, 5.48819, 1.84112, 1
23, 5.4377, 1.84086, 1
24, 5.46534, 1.83904, 1
25, 5.46096, 1.84557, 1
26, 5.45738, 1.84013, 1
27, 5.47178, 1.84061, 1
28, 5.44154, 1.83968, 1
29, 5.45549, 1.8375, 1
30, 5.45418, 1.83946, 1
31, 5.43962, 1.8377, 1
32, 5.49437, 1.83552, 1
33, 5.46378, 1.8391, 1
34, 5.45245, 1.83923, 1
35, 5.45693, 1.83926, 1
36, 5.34954, 1.83715, 1
37, 5.38678, 1.8424, 1
38, 5.55482, 1.68442, 1
39, 5.54682, 1.83706, 1
40, 5.51526, 1.83683, 1
41, 5.32877, 1.83706, 1
42, 5.51331, 1.836, 1
43, 5.29213, 1.8432, 1
44, 5.30842, 1.8407, 1
45, 5.29792, 1.83978, 1
46, 5.25734, 1.83968, 1
47, 5.34982, 1.83706, 1
48, 5.29965, 1.68378, 1
49, 5.54448, 1.84336, 1
50, 5.52317, 1.8375, 1
51, 5.52592, 1.83706, 1
52, 5.30666, 1.83501, 1
53, 5.30227, 1.83843, 1
54, 5.51322, 1.84115, 1
55, 5.3025, 1.8383, 1
56, 5.27731, 1.83914, 1
57, 5.36963, 1.8433, 1
58, 5.28342, 1.84093, 1
59, 5.5337, 1.84038, 1
60, 5.51837, 1.83629, 1
61, 5.29859, 1.83558, 1
62, 5.50627, 1.84278, 1
63, 5.50282, 1.83702, 1
64, 5.55008, 1.84163, 1
65, 5.32262, 1.83955, 1
66, 5.35501, 1.8369, 1
67, 5.30192, 1.83725, 1
68, 5.38237, 1.8376, 1
69, 5.33344, 1.83702, 1
70, 5.51869, 1.83501, 1
71, 5.32563, 1.83894, 1
72, 5.52138, 1.83818, 1
73, 5.31437, 1.83683, 1
74, 5.3089, 1.68378, 1
75, 5.5521, 1.83923, 1
76, 5.51578, 1.83725, 1
77, 5.53264, 1.83728, 1
78, 5.54, 1.83696, 1
79, 5.40877, 1.8393, 1
80, 5.52899, 1.83856, 1
81, 5.5296, 1.83706, 1
82, 5.55226, 1.83712, 1
83, 5.54458, 1.68656, 1
84, 5.52346, 1.8383, 1
85, 5.5495, 1.83642, 1
86, 5.31107, 1.8351, 1
87, 5.29795, 1.8391, 1
88, 5.52899, 1.83869, 1
89, 5.38899, 1.8377, 1
90, 5.5337, 1.83846, 1
