Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.57565, 0, 1
3, 5.2736, 1.8489, 1
4, 5.08502, 1.85078, 1
5, 5.20192, 1.84934, 1
6, 5.50989, 1.69846, 1
7, 5.41178, 1.84506, 1
8, 5.47021, 1.70598, 1
9, 5.41661, 1.8432, 1
10, 5.49274, 1.8473, 1
11, 5.39645, 1.84342, 1
12, 5.48659, 1.84496, 1
13, 4.85802, 1.8425, 1
14, 5.45827, 2.0232, 1
15, 5.4313, 1.84253, 1
16, 5.09741, 1.84387, 1
17, 5.48256, 1.6912, 1
18, 5.42854, 1.84349, 1
19, 5.44595, 1.84394, 1
20, 5.44768, 1.84925, 1
21, 5.47869, 1.84115, 1
22, 5.45811, 1.8409, 1
23, 5.46896, 1.84662, 1
24, 5.45811, 1.84102, 1
25, 5.47059, 1.83933, 1
26, 5.44813, 1.8415, 1
27, 5.42362, 1.84192, 1
28, 5.45792, 1.8432, 1
29, 5.4457, 1.83962, 1
30, 5.46029, 1.84115, 1
31, 5.44662, 1.84346, 1
32, 5.47226, 1.83859, 1
33, 5.47411, 1.8391, 1
34, 5.47226, 1.84115, 1
35, 5.47005, 1.84342, 1
36, 5.47226, 1.8391, 1
37, 5.38221, 1.83962, 1
38, 5.36624, 1.83942, 1
39, 5.37427, 1.84, 1
40, 5.3248, 1.83728, 1
41, 5.34202, 1.84115, 1
42, 5.33299, 1.8391, 1
43, 5.33107, 1.84115, 1
44, 5.35962, 1.84026, 1
45, 5.37901, 1.83878, 1
46, 5.37366, 1.84074, 1
47, 5.28995, 1.84006, 1
48, 5.34528, 1.83962, 1
49, 5.36394, 1.84074, 1
50, 5.32976, 1.84291, 1
51, 5.55827, 1.84227, 1
52, 5.31994, 1.83942, 1
53, 5.53674, 1.83757, 1
54, 5.32157, 1.8391, 1
55, 5.3216, 1.8391, 1
56, 5.31251, 1.84496, 1
57, 5.32496, 1.83872, 1
58, 5.32563, 1.8376, 1
59, 5.31168, 1.83968, 1
60, 5.29818, 1.8385, 1
61, 5.32102, 1.8391, 1
62, 5.32275, 1.84051, 1
63, 5.3289, 1.83962, 1
64, 5.35706, 1.84118, 1
65, 5.3721, 1.84266, 1
66, 5.2991, 1.83946, 1
67, 5.28163, 1.8391, 1
68, 5.31866, 1.84291, 1
69, 5.52742, 1.83853, 1
70, 5.35142, 1.84099, 1
71, 5.28794, 1.83706, 1
72, 5.5255, 1.8391, 1
73, 5.31453, 1.83862, 1
74, 5.54394, 1.83914, 1
75, 5.34938, 1.8432, 1
76, 5.27194, 1.84045, 1
77, 5.32586, 1.83786, 1
78, 5.364, 1.8392, 1
79, 5.34835, 1.8432, 1
80, 5.52214, 1.8432, 1
81, 5.33299, 1.83782, 1
82, 5.36166, 1.83779, 1
83, 5.35594, 1.83706, 1
84, 5.5255, 1.84195, 1
85, 5.30432, 1.83779, 1
86, 5.53328, 1.84042, 1
87, 5.3344, 1.84115, 1
88, 5.52525, 1.8391, 1
89, 5.31014, 1.83555, 1
90, 5.27232, 1.83706, 1
