Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.8783, 0, 1
3, 5.41558, 1.8456, 1
4, 5.38589, 1.8552, 1
5, 5.23501, 1.84733, 1
6, 5.54598, 2.04186, 1
7, 5.45382, 1.85504, 1
8, 5.51667, 1.85139, 1
9, 5.47638, 1.84502, 1
10, 5.47021, 1.84525, 1
11, 5.48454, 1.84438, 1
12, 5.4784, 1.84294, 1
13, 5.48982, 1.84339, 1
14, 5.46966, 1.84198, 1
15, 5.47021, 1.84861, 1
16, 5.50566, 1.8432, 1
17, 5.4873, 1.8423, 1
18, 5.49091, 1.8432, 1
19, 5.51914, 1.84458, 1
20, 5.4912, 1.8473, 1
21, 5.46368, 1.83965, 1
22, 5.48864, 1.84077, 1
23, 5.50253, 1.83907, 1
24, 5.45792, 1.83965, 1
25, 5.45738, 1.8407, 1
26, 5.46246, 1.84301, 1
27, 5.50224, 1.84525, 1
28, 5.45984, 1.84115, 1
29, 5.51526, 1.84054, 1
30, 5.49027, 1.8391, 1
31, 5.52371, 1.83875, 1
32, 5.51322, 1.83597, 1
33, 5.45606, 1.8376, 1
34, 5.46019, 1.84189, 1
35, 5.48045, 1.84122, 1
36, 5.35942, 1.83776, 1
37, 5.58125, 1.83654, 1
38, 5.58675, 1.83706, 1
39, 5.38624, 1.83642, 1
40, 5.376, 1.83482, 1
41, 5.37149, 1.84467, 1
42, 5.5337, 1.68758, 1
43, 5.53347, 1.83869, 1
44, 5.36611, 1.83626, 1
45, 5.54598, 1.68938, 1
46, 5.54189, 1.84115, 1
47, 5.36288, 1.83552, 1
48, 5.55968, 1.6855, 1
49, 5.38096, 1.84131, 1
50, 5.33299, 1.84106, 1
51, 5.53949, 1.83763, 1
52, 5.39238, 1.83859, 1
53, 5.38624, 1.84099, 1
54, 5.51718, 1.83706, 1
55, 5.35178, 1.83725, 1
56, 5.53114, 1.83706, 1
57, 5.51891, 1.83923, 1
58, 5.49277, 1.83491, 1
59, 5.52406, 1.83706, 1
60, 5.35507, 1.83501, 1
61, 5.5255, 1.68493, 1
62, 5.36317, 1.83501, 1
63, 5.33965, 1.83882, 1
64, 5.34918, 1.84112, 1
65, 5.50378, 1.68733, 1
66, 5.51731, 1.83392, 1
67, 5.30432, 1.83706, 1
68, 5.29216, 1.83542, 1
69, 5.28384, 1.83933, 1
70, 5.30765, 1.83907, 1
71, 5.31834, 1.83728, 1
72, 5.31059, 1.84323, 1
73, 5.36992, 1.83882, 1
74, 5.51936, 1.83706, 1
75, 5.51219, 1.83834, 1
76, 5.48886, 1.83872, 1
77, 5.50563, 1.83549, 1
78, 5.50413, 1.83926, 1
79, 5.33331, 1.84157, 1
80, 5.49888, 1.68755, 1
81, 5.36371, 1.83667, 1
82, 5.51152, 1.83363, 1
83, 5.50502, 1.8368, 1
84, 5.51526, 1.83818, 1
85, 5.52755, 1.8376, 1
86, 5.34323, 1.83427, 1
87, 5.33322, 1.6855, 1
88, 5.50826, 1.83731, 1
89, 5.51706, 1.83507, 1
90, 5.5113, 1.83706, 1
