Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.76979, 0, 1
3, 5.4743, 1.90816, 1
4, 5.39328, 1.84822, 1
5, 5.10157, 1.84934, 1
6, 5.52067, 1.84371, 1
7, 5.4151, 1.84304, 1
8, 5.49069, 1.85683, 1
9, 5.43162, 1.84621, 1
10, 5.43699, 1.84397, 1
11, 5.45178, 1.84422, 1
12, 5.45792, 1.8455, 1
13, 5.48045, 1.84672, 1
14, 5.46394, 1.84493, 1
15, 5.46435, 1.8432, 1
16, 5.46298, 1.84202, 1
17, 5.47955, 1.83878, 1
18, 5.44768, 1.83907, 1
19, 5.46838, 1.8473, 1
20, 5.49654, 1.84922, 1
21, 5.48659, 1.84163, 1
22, 5.41843, 1.84064, 1
23, 5.49069, 1.83706, 1
24, 5.43334, 1.84291, 1
25, 5.47075, 1.8432, 1
26, 5.47021, 1.83987, 1
27, 5.45997, 1.83856, 1
28, 5.45859, 1.83706, 1
29, 5.49472, 1.84269, 1
30, 5.44781, 1.84093, 1
31, 5.45949, 1.8384, 1
32, 5.4463, 1.83731, 1
33, 5.51094, 1.8391, 1
34, 5.46534, 1.84115, 1
35, 5.5127, 1.84115, 1
36, 5.47382, 1.84115, 1
37, 5.38214, 1.84131, 1
38, 5.56675, 1.83584, 1
39, 5.36166, 1.83562, 1
40, 5.50912, 1.83763, 1
41, 5.30022, 1.83888, 1
42, 5.29776, 1.83786, 1
43, 5.32515, 1.84627, 1
44, 5.33786, 1.83706, 1
45, 5.32637, 1.8391, 1
46, 5.51926, 1.84176, 1
47, 5.32182, 1.84045, 1
48, 5.52323, 1.83501, 1
49, 5.30838, 1.8391, 1
50, 5.51469, 1.8391, 1
51, 5.3009, 1.83395, 1
52, 5.49901, 1.83926, 1
53, 5.31334, 1.83706, 1
54, 5.52749, 1.8367, 1
55, 5.33504, 1.8345, 1
56, 5.50298, 1.83715, 1
57, 5.32957, 1.83754, 1
58, 5.50541, 1.8391, 1
59, 5.31456, 1.83661, 1
60, 5.50573, 1.83645, 1
61, 5.34048, 1.84061, 1
62, 5.52442, 1.8368, 1
63, 5.53216, 1.83552, 1
64, 5.3463, 1.84115, 1
65, 5.53779, 1.84448, 1
66, 5.3175, 1.83658, 1
67, 5.27779, 1.83709, 1
68, 5.3272, 1.84115, 1
69, 5.3017, 1.84003, 1
70, 5.32931, 1.8391, 1
71, 5.54797, 1.8391, 1
72, 5.29229, 1.83501, 1
73, 5.33466, 1.84054, 1
74, 5.30467, 1.8391, 1
75, 5.35142, 1.83936, 1
76, 5.54189, 1.84227, 1
77, 5.51504, 1.83798, 1
78, 5.31066, 1.83501, 1
79, 5.37878, 1.84115, 1
80, 5.32675, 1.84115, 1
81, 5.2927, 1.84054, 1
82, 5.32618, 1.83616, 1
83, 5.28461, 1.83738, 1
84, 5.34614, 1.84154, 1
85, 5.34733, 1.83706, 1
86, 5.51981, 1.83706, 1
87, 5.52307, 1.83888, 1
88, 5.32224, 1.83661, 1
89, 5.36986, 1.83949, 1
90, 5.33034, 1.8351, 1
