Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.0735, 0, 1
3, 5.23283, 1.84176, 1
4, 5.23104, 1.85344, 1
5, 5.44109, 1.8393, 1
6, 5.5337, 1.6967, 1
7, 5.44445, 1.84717, 1
8, 5.47853, 1.84701, 1
9, 5.49267, 1.8441, 1
10, 5.45603, 1.84173, 1
11, 5.4641, 1.84304, 1
12, 5.45981, 1.84493, 1
13, 5.48189, 1.84525, 1
14, 5.44358, 1.83971, 1
15, 5.508, 1.84419, 1
16, 5.49594, 1.8432, 1
17, 5.47462, 1.84243, 1
18, 5.46832, 1.8391, 1
19, 5.46202, 1.84362, 1
20, 5.48442, 1.8432, 1
21, 5.47165, 1.84525, 1
22, 5.47789, 1.84112, 1
23, 5.4783, 1.84115, 1
24, 5.49683, 1.83827, 1
25, 5.48442, 1.8408, 1
26, 5.46368, 1.84064, 1
27, 5.50499, 1.83968, 1
28, 5.49888, 1.84272, 1
29, 5.47379, 1.8391, 1
30, 5.48131, 1.83706, 1
31, 5.49069, 1.83715, 1
32, 5.49478, 1.83715, 1
33, 5.4825, 1.84294, 1
34, 5.49363, 1.8391, 1
35, 5.40694, 1.8408, 1
36, 5.56237, 1.8391, 1
37, 5.56442, 1.83341, 1
38, 5.51936, 1.8391, 1
39, 5.31504, 1.83706, 1
40, 5.53984, 1.83818, 1
41, 5.37194, 1.83565, 1
42, 5.36189, 1.84086, 1
43, 5.39994, 1.84371, 1
44, 5.33878, 1.84272, 1
45, 5.38838, 1.8432, 1
46, 5.3471, 1.83725, 1
47, 5.34208, 1.83939, 1
48, 5.36138, 1.84115, 1
49, 5.38845, 1.8408, 1
50, 5.37773, 1.84035, 1
51, 5.35114, 1.83578, 1
52, 5.376, 1.83626, 1
53, 5.37421, 1.83779, 1
54, 5.52739, 1.83702, 1
55, 5.32685, 1.83658, 1
56, 5.3633, 1.83565, 1
57, 5.52458, 1.68346, 1
58, 5.27338, 1.83987, 1
59, 5.54954, 1.84243, 1
60, 5.52016, 1.68544, 1
61, 5.54346, 1.83904, 1
62, 5.53363, 1.83741, 1
63, 5.53626, 1.8385, 1
64, 5.52, 1.83859, 1
65, 5.33914, 1.84013, 1
66, 5.36998, 1.8391, 1
67, 5.32509, 1.83594, 1
68, 5.368, 1.83821, 1
69, 5.33299, 1.83331, 1
70, 5.29818, 1.84307, 1
71, 5.50704, 1.84115, 1
72, 5.36602, 1.83939, 1
73, 5.28272, 1.83878, 1
74, 5.38381, 1.84115, 1
75, 5.53754, 1.83523, 1
76, 5.33091, 1.83517, 1
77, 5.52406, 1.83728, 1
78, 5.34429, 1.83936, 1
79, 5.3727, 1.84819, 1
80, 5.53229, 1.83946, 1
81, 5.53373, 1.83686, 1
82, 5.52944, 1.84106, 1
83, 5.54534, 1.83802, 1
84, 5.35629, 1.83491, 1
85, 5.52858, 1.83661, 1
86, 5.34118, 1.83875, 1
87, 5.55002, 1.8431, 1
88, 5.32013, 1.83523, 1
89, 5.28938, 1.83706, 1
90, 5.5296, 1.83782, 1
