Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.56669, 0, 1
3, 5.25917, 1.84115, 1
4, 5.36736, 1.69651, 1
5, 5.38797, 1.8465, 1
6, 5.35798, 1.84323, 1
7, 5.43725, 1.84112, 1
8, 5.46122, 1.84736, 1
9, 5.44499, 1.8473, 1
10, 5.57261, 1.84525, 1
11, 5.48864, 1.8425, 1
12, 5.49558, 1.84934, 1
13, 5.43334, 1.84333, 1
14, 5.48074, 1.8432, 1
15, 5.44563, 1.8431, 1
16, 5.43808, 1.84013, 1
17, 5.48618, 1.84662, 1
18, 5.49696, 1.8399, 1
19, 5.45219, 1.8432, 1
20, 5.46224, 1.84048, 1
21, 5.46918, 1.83962, 1
22, 5.4784, 1.83715, 1
23, 5.47584, 1.84038, 1
24, 5.48477, 1.8391, 1
25, 5.50826, 1.83907, 1
26, 5.47808, 1.83942, 1
27, 5.50298, 1.84115, 1
28, 5.4584, 1.84525, 1
29, 5.49066, 1.83926, 1
30, 5.4856, 1.83763, 1
31, 5.46851, 1.83834, 1
32, 5.46989, 1.83958, 1
33, 5.47171, 1.84096, 1
34, 5.49888, 1.83952, 1
35, 5.46736, 1.84115, 1
36, 5.4905, 1.83517, 1
37, 5.46669, 1.8391, 1
38, 5.38624, 1.83706, 1
39, 5.54394, 1.83706, 1
40, 5.56256, 1.83642, 1
41, 5.5367, 1.83702, 1
42, 5.3183, 1.83578, 1
43, 5.31866, 1.83862, 1
44, 5.53462, 1.83766, 1
45, 5.53427, 1.83504, 1
46, 5.37338, 1.84099, 1
47, 5.5399, 1.83965, 1
48, 5.37139, 1.84147, 1
49, 5.38074, 1.84115, 1
50, 5.32931, 1.84182, 1
51, 5.32746, 1.83792, 1
52, 5.3312, 1.83878, 1
53, 5.37238, 1.83706, 1
54, 5.51843, 1.83696, 1
55, 5.51923, 1.83706, 1
56, 5.35507, 1.83709, 1
57, 5.35347, 1.83776, 1
58, 5.34304, 1.8408, 1
59, 5.3137, 1.84093, 1
60, 5.38918, 1.83658, 1
61, 5.35213, 1.83706, 1
62, 5.52122, 1.83501, 1
63, 5.51936, 1.83706, 1
64, 5.54128, 1.83926, 1
65, 5.52253, 1.84227, 1
66, 5.30259, 1.83805, 1
67, 5.29987, 1.83594, 1
68, 5.52125, 1.8391, 1
69, 5.34726, 1.8391, 1
70, 5.348, 1.83693, 1
71, 5.53706, 1.83501, 1
72, 5.37766, 1.83501, 1
73, 5.38451, 1.83654, 1
74, 5.32054, 1.68378, 1
75, 5.35978, 1.83565, 1
76, 5.36941, 1.83414, 1
77, 5.37398, 1.83706, 1
78, 5.376, 1.84083, 1
79, 5.3816, 1.84042, 1
80, 5.32944, 1.84077, 1
81, 5.52762, 1.83706, 1
82, 5.52208, 1.83331, 1
83, 5.51734, 1.83805, 1
84, 5.39258, 1.83501, 1
85, 5.35757, 1.83904, 1
86, 5.54106, 1.83498, 1
87, 5.51526, 1.83494, 1
88, 5.54413, 1.8335, 1
89, 5.30893, 1.83683, 1
90, 5.3375, 1.83501, 1
