Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.07754, 0, 1
3, 5.22586, 1.84118, 1
4, 5.16451, 1.85328, 1
5, 5.07907, 1.69523, 1
6, 5.5808, 1.6937, 1
7, 5.41658, 1.84541, 1
8, 5.50502, 1.85146, 1
9, 5.41696, 1.84269, 1
10, 5.48064, 1.84934, 1
11, 5.44563, 1.84726, 1
12, 5.45574, 1.84416, 1
13, 5.47293, 1.84899, 1
14, 5.45997, 1.84435, 1
15, 5.4768, 1.84547, 1
16, 5.50314, 1.8439, 1
17, 5.46406, 1.84045, 1
18, 5.46461, 1.84243, 1
19, 5.48176, 1.8432, 1
20, 5.47654, 1.84614, 1
21, 5.50093, 1.8375, 1
22, 5.45965, 1.84147, 1
23, 5.46582, 1.84208, 1
24, 5.49888, 1.84307, 1
25, 5.51117, 1.83894, 1
26, 5.47565, 1.84118, 1
27, 5.48486, 1.84115, 1
28, 5.48246, 1.84003, 1
29, 5.4888, 1.83706, 1
30, 5.45181, 1.83706, 1
31, 5.45712, 1.84307, 1
32, 5.4783, 1.83501, 1
33, 5.47389, 1.83501, 1
34, 5.50502, 1.84493, 1
35, 5.47635, 1.84115, 1
36, 5.37629, 1.8376, 1
37, 5.36739, 1.83734, 1
38, 5.37338, 1.83706, 1
39, 5.33504, 1.83594, 1
40, 5.35347, 1.6856, 1
41, 5.33504, 1.84106, 1
42, 5.31251, 1.84115, 1
43, 5.31709, 1.83667, 1
44, 5.35037, 1.84147, 1
45, 5.32717, 1.84342, 1
46, 5.31075, 1.84115, 1
47, 5.30842, 1.8408, 1
48, 5.54563, 1.83923, 1
49, 5.37443, 1.84026, 1
50, 5.53024, 1.83834, 1
51, 5.35552, 1.83552, 1
52, 5.31203, 1.8391, 1
53, 5.3641, 1.8376, 1
54, 5.52682, 1.83651, 1
55, 5.27792, 1.83706, 1
56, 5.52355, 1.84464, 1
57, 5.52304, 1.83936, 1
58, 5.51526, 1.8391, 1
59, 5.53418, 1.83501, 1
60, 5.29818, 1.83907, 1
61, 5.36976, 1.84211, 1
62, 5.3537, 1.68707, 1
63, 5.35805, 1.83949, 1
64, 5.55126, 1.84483, 1
65, 5.33299, 1.84301, 1
66, 5.27715, 1.83779, 1
67, 5.31328, 1.83933, 1
68, 5.32685, 1.83594, 1
69, 5.5296, 1.84115, 1
70, 5.33718, 1.83706, 1
71, 5.37008, 1.83846, 1
72, 5.51715, 1.8385, 1
73, 5.52346, 1.8407, 1
74, 5.54509, 1.83642, 1
75, 5.53507, 1.83411, 1
76, 5.31334, 1.83498, 1
77, 5.52803, 1.8391, 1
78, 5.54394, 1.8376, 1
79, 5.31661, 1.84477, 1
80, 5.52976, 1.84525, 1
81, 5.32291, 1.83501, 1
82, 5.36986, 1.83795, 1
83, 5.38438, 1.84275, 1
84, 5.31661, 1.83706, 1
85, 5.5296, 1.8391, 1
86, 5.32973, 1.83706, 1
87, 5.29408, 1.8391, 1
88, 5.52118, 1.8391, 1
89, 5.38067, 1.84115, 1
90, 5.30989, 1.68378, 1
