Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.89882, 0, 1
3, 5.2265, 1.84538, 1
4, 5.36986, 1.70381, 1
5, 5.09917, 1.8432, 1
6, 5.51754, 2.03344, 1
7, 5.41018, 1.84525, 1
8, 5.48045, 1.85443, 1
9, 5.48365, 1.84323, 1
10, 5.44768, 1.84525, 1
11, 5.46406, 1.84637, 1
12, 5.41901, 1.84598, 1
13, 5.47635, 1.84512, 1
14, 5.45894, 1.84765, 1
15, 5.40582, 1.84211, 1
16, 5.44672, 1.84035, 1
17, 5.49859, 1.83994, 1
18, 5.4336, 1.83987, 1
19, 5.43776, 1.84346, 1
20, 5.48269, 1.84515, 1
21, 5.45955, 1.84067, 1
22, 5.49014, 1.84115, 1
23, 5.45616, 1.8399, 1
24, 5.44154, 1.84349, 1
25, 5.48659, 1.8432, 1
26, 5.44358, 1.83878, 1
27, 5.44374, 1.8391, 1
28, 5.4664, 1.84259, 1
29, 5.46589, 1.84115, 1
30, 5.44272, 1.83891, 1
31, 5.47779, 1.84067, 1
32, 5.46304, 1.83594, 1
33, 5.45318, 1.83712, 1
34, 5.43373, 1.84419, 1
35, 5.43709, 1.84138, 1
36, 5.35347, 1.84064, 1
37, 5.38285, 1.83638, 1
38, 5.34182, 1.68496, 1
39, 5.31862, 1.83706, 1
40, 5.34733, 1.83718, 1
41, 5.39853, 1.84016, 1
42, 5.30902, 1.83706, 1
43, 5.31296, 1.83728, 1
44, 5.35466, 1.84272, 1
45, 5.34672, 1.83699, 1
46, 5.31456, 1.84093, 1
47, 5.50912, 1.83706, 1
48, 5.29459, 1.83392, 1
49, 5.29597, 1.84102, 1
50, 5.5311, 1.84374, 1
51, 5.28224, 1.83891, 1
52, 5.3289, 1.84134, 1
53, 5.5145, 1.83555, 1
54, 5.5128, 1.83859, 1
55, 5.50998, 1.83869, 1
56, 5.51526, 1.8368, 1
57, 5.30125, 1.83536, 1
58, 5.30669, 1.83798, 1
59, 5.52819, 1.83731, 1
60, 5.54378, 1.83664, 1
61, 5.53885, 1.83501, 1
62, 5.50502, 1.83501, 1
63, 5.5337, 1.83907, 1
64, 5.32538, 1.83696, 1
65, 5.39034, 1.8391, 1
66, 5.52765, 1.8391, 1
67, 5.2825, 1.83568, 1
68, 5.5296, 1.8408, 1
69, 5.32688, 1.83658, 1
70, 5.3063, 1.83779, 1
71, 5.38419, 1.84022, 1
72, 5.33069, 1.83501, 1
73, 5.33043, 1.8376, 1
74, 5.29984, 1.83661, 1
75, 5.27795, 1.83949, 1
76, 5.36298, 1.83706, 1
77, 5.36854, 1.68531, 1
78, 5.53942, 1.83766, 1
79, 5.56144, 1.84016, 1
80, 5.30419, 1.8359, 1
81, 5.51258, 1.83946, 1
82, 5.32848, 1.83501, 1
83, 5.30138, 1.83942, 1
84, 5.52346, 1.83856, 1
85, 5.53296, 1.83754, 1
86, 5.35306, 1.83549, 1
87, 5.31664, 1.83741, 1
88, 5.52141, 1.83981, 1
89, 5.52662, 1.8391, 1
90, 5.31107, 1.83475, 1
