Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.91315, 0, 1
3, 5.59302, 1.84422, 1
4, 5.18192, 1.85142, 1
5, 5.48186, 1.84714, 1
6, 5.49274, 1.84355, 1
7, 5.45843, 1.84525, 1
8, 5.5808, 1.85056, 1
9, 5.44858, 1.84819, 1
10, 5.46202, 1.8473, 1
11, 5.50918, 1.8441, 1
12, 5.48454, 1.84672, 1
13, 5.4609, 1.84525, 1
14, 5.46678, 1.84243, 1
15, 5.49437, 1.84608, 1
16, 5.4863, 1.84525, 1
17, 5.46429, 1.84374, 1
18, 5.45587, 1.8431, 1
19, 5.46006, 1.84534, 1
20, 5.46368, 1.84525, 1
21, 5.45843, 1.84064, 1
22, 5.48016, 1.84122, 1
23, 5.46816, 1.84422, 1
24, 5.49274, 1.84176, 1
25, 5.4735, 1.84131, 1
26, 5.44854, 1.84016, 1
27, 5.45002, 1.84429, 1
28, 5.49901, 1.8433, 1
29, 5.43942, 1.83814, 1
30, 5.47533, 1.83664, 1
31, 5.47549, 1.84054, 1
32, 5.49686, 1.83936, 1
33, 5.44189, 1.83693, 1
34, 5.50698, 1.84115, 1
35, 5.46822, 1.84115, 1
36, 5.40698, 1.8385, 1
37, 5.39648, 1.8399, 1
38, 5.33987, 1.6871, 1
39, 5.37584, 1.84038, 1
40, 5.38374, 1.83882, 1
41, 5.53302, 1.83974, 1
42, 5.3103, 1.83699, 1
43, 5.51984, 1.83706, 1
44, 5.3337, 1.84054, 1
45, 5.53389, 1.84054, 1
46, 5.53251, 1.83859, 1
47, 5.36531, 1.84115, 1
48, 5.53162, 1.84032, 1
49, 5.55024, 1.84525, 1
50, 5.30429, 1.8375, 1
51, 5.51222, 1.84397, 1
52, 5.31139, 1.84294, 1
53, 5.29818, 1.84115, 1
54, 5.51936, 1.84115, 1
55, 5.32685, 1.84307, 1
56, 5.3215, 1.83744, 1
57, 5.52141, 1.83955, 1
58, 5.37738, 1.8391, 1
59, 5.53165, 1.84598, 1
60, 5.53373, 1.83674, 1
61, 5.28368, 1.83501, 1
62, 5.37482, 1.83626, 1
63, 5.31715, 1.83936, 1
64, 5.53242, 1.84531, 1
65, 5.54189, 1.83968, 1
66, 5.53542, 1.8375, 1
67, 5.37725, 1.83741, 1
68, 5.53344, 1.83933, 1
69, 5.54253, 1.83706, 1
70, 5.31456, 1.83501, 1
71, 5.52131, 1.83987, 1
72, 5.35142, 1.83706, 1
73, 5.53757, 1.83712, 1
74, 5.31018, 1.83898, 1
75, 5.5255, 1.84019, 1
76, 5.51674, 1.84125, 1
77, 5.34118, 1.83648, 1
78, 5.31866, 1.8393, 1
79, 5.3248, 1.84282, 1
80, 5.344, 1.84525, 1
81, 5.52947, 1.68736, 1
82, 5.31251, 1.83526, 1
83, 5.53389, 1.8391, 1
84, 5.53219, 1.83846, 1
85, 5.36371, 1.83914, 1
86, 5.3248, 1.83702, 1
87, 5.53917, 1.83786, 1
88, 5.36093, 1.84099, 1
89, 5.51088, 1.83722, 1
90, 5.5255, 1.83565, 1
