Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.1241, 0, 1
3, 5.25338, 1.6944, 1
4, 5.32685, 1.85821, 1
5, 5.1248, 1.84973, 1
6, 5.47142, 1.88806, 1
7, 5.48666, 1.85277, 1
8, 5.4016, 1.84864, 1
9, 5.43718, 1.84358, 1
10, 5.46768, 1.8488, 1
11, 5.04416, 1.8441, 1
12, 5.42138, 1.85757, 1
13, 5.03779, 1.84934, 1
14, 5.05747, 1.85344, 1
15, 5.46378, 1.84346, 1
16, 5.46202, 1.84934, 1
17, 5.34474, 1.84525, 1
18, 5.21056, 1.8391, 1
19, 5.05654, 1.85117, 1
20, 5.47635, 1.8528, 1
21, 5.47709, 1.84115, 1
22, 5.42278, 1.84093, 1
23, 5.50502, 1.84525, 1
24, 5.44333, 1.84662, 1
25, 5.45632, 1.84518, 1
26, 5.48282, 1.84314, 1
27, 5.46538, 1.84499, 1
28, 5.45936, 1.84307, 1
29, 5.43869, 1.83747, 1
30, 5.51795, 1.84358, 1
31, 5.476, 1.83933, 1
32, 5.45382, 1.83558, 1
33, 5.44816, 1.84115, 1
34, 5.50906, 1.84624, 1
35, 5.49926, 1.84291, 1
36, 5.34528, 1.8391, 1
37, 5.57837, 1.83712, 1
38, 5.36781, 1.83699, 1
39, 5.36323, 1.84115, 1
40, 5.53603, 1.83827, 1
41, 5.34138, 1.83706, 1
42, 5.49552, 1.83882, 1
43, 5.28067, 1.8391, 1
44, 5.54598, 1.83971, 1
45, 5.34666, 1.83894, 1
46, 5.34173, 1.68771, 1
47, 5.2928, 1.83978, 1
48, 5.35088, 1.83853, 1
49, 5.36083, 1.84115, 1
50, 5.52362, 1.68829, 1
51, 5.30227, 1.83696, 1
52, 5.35008, 1.84115, 1
53, 5.34358, 1.83347, 1
54, 5.30637, 1.68346, 1
55, 5.34995, 1.84464, 1
56, 5.33882, 1.83501, 1
57, 5.35142, 1.68499, 1
58, 5.36963, 1.84115, 1
59, 5.34704, 1.6857, 1
60, 5.3719, 1.83789, 1
61, 5.33331, 1.83994, 1
62, 5.50317, 1.68346, 1
63, 5.49936, 1.84243, 1
64, 5.40234, 1.84317, 1
65, 5.54598, 1.84387, 1
66, 5.3415, 1.83626, 1
67, 5.28794, 1.68477, 1
68, 5.52262, 1.83958, 1
69, 5.27952, 1.8409, 1
70, 5.50317, 1.83562, 1
71, 5.34595, 1.83482, 1
72, 5.34752, 1.6855, 1
73, 5.2663, 1.83786, 1
74, 5.51526, 1.83706, 1
75, 5.50762, 1.8385, 1
76, 5.34256, 1.8432, 1
77, 5.26755, 1.83933, 1
78, 5.30294, 1.83706, 1
79, 5.31869, 1.84253, 1
80, 5.32221, 1.84115, 1
81, 5.51411, 1.83805, 1
82, 5.30432, 1.83674, 1
83, 5.52218, 1.83706, 1
84, 5.3607, 1.83581, 1
85, 5.31478, 1.68525, 1
86, 5.33888, 1.84106, 1
87, 5.31459, 1.84115, 1
88, 5.35139, 1.83891, 1
89, 5.36835, 1.83693, 1
90, 5.32426, 1.83642, 1
