Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.58237, 0, 1
3, 5.05277, 1.84115, 1
4, 5.396, 1.69574, 1
5, 5.55603, 1.84666, 1
6, 5.33584, 1.84115, 1
7, 5.58614, 1.84381, 1
8, 5.51731, 1.8432, 1
9, 5.4335, 1.84746, 1
10, 5.45949, 1.84579, 1
11, 5.49146, 1.84362, 1
12, 5.48957, 1.84115, 1
13, 5.49683, 1.84291, 1
14, 5.4543, 1.84, 1
15, 5.49882, 1.84224, 1
16, 5.49898, 1.84275, 1
17, 5.45178, 1.84109, 1
18, 5.46627, 1.84061, 1
19, 5.5239, 1.84189, 1
20, 5.46406, 1.84525, 1
21, 5.50291, 1.83725, 1
22, 5.51731, 1.84086, 1
23, 5.47286, 1.84422, 1
24, 5.52141, 1.84006, 1
25, 5.45389, 1.83706, 1
26, 5.48627, 1.83501, 1
27, 5.47648, 1.83827, 1
28, 5.45923, 1.83795, 1
29, 5.46794, 1.84525, 1
30, 5.49914, 1.83728, 1
31, 5.50963, 1.83875, 1
32, 5.46557, 1.83491, 1
33, 5.51315, 1.83574, 1
34, 5.49146, 1.83885, 1
35, 5.4713, 1.84115, 1
36, 5.46374, 1.83578, 1
37, 5.45866, 1.83786, 1
38, 5.36576, 1.83501, 1
39, 5.38592, 1.83709, 1
40, 5.57085, 1.83706, 1
41, 5.54227, 1.83309, 1
42, 5.38214, 1.83907, 1
43, 5.51526, 1.83706, 1
44, 5.31594, 1.83779, 1
45, 5.35651, 1.83706, 1
46, 5.33296, 1.83946, 1
47, 5.30186, 1.83706, 1
48, 5.32413, 1.84134, 1
49, 5.3719, 1.84128, 1
50, 5.52925, 1.83933, 1
51, 5.53344, 1.8408, 1
52, 5.53571, 1.84115, 1
53, 5.372, 1.8353, 1
54, 5.33184, 1.83706, 1
55, 5.3103, 1.8391, 1
56, 5.30141, 1.83686, 1
57, 5.3289, 1.83491, 1
58, 5.3417, 1.83706, 1
59, 5.3135, 1.83706, 1
60, 5.29997, 1.83632, 1
61, 5.30589, 1.83706, 1
62, 5.34118, 1.83971, 1
63, 5.3129, 1.83923, 1
64, 5.3281, 1.84262, 1
65, 5.36163, 1.8391, 1
66, 5.34877, 1.8377, 1
67, 5.29203, 1.83843, 1
68, 5.3719, 1.8329, 1
69, 5.30227, 1.83501, 1
70, 5.5337, 1.83664, 1
71, 5.53498, 1.83779, 1
72, 5.35744, 1.83402, 1
73, 5.36426, 1.83766, 1
74, 5.51578, 1.68486, 1
75, 5.37027, 1.83562, 1
76, 5.33213, 1.83296, 1
77, 5.52976, 1.83629, 1
78, 5.31872, 1.8335, 1
79, 5.28931, 1.84115, 1
80, 5.34054, 1.84115, 1
81, 5.30256, 1.83706, 1
82, 5.3289, 1.83549, 1
83, 5.32685, 1.83827, 1
84, 5.36186, 1.83808, 1
85, 5.51146, 1.83501, 1
86, 5.37114, 1.83891, 1
87, 5.53808, 1.68541, 1
88, 5.53136, 1.83488, 1
89, 5.3497, 1.83738, 1
90, 5.32826, 1.83706, 1
