Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.95405, 0, 1
3, 5.55827, 1.6896, 1
4, 5.36781, 1.85069, 1
5, 5.14355, 1.84512, 1
6, 5.49734, 1.8449, 1
7, 5.46749, 1.84838, 1
8, 5.44643, 1.84365, 1
9, 5.4743, 1.84646, 1
10, 5.4313, 1.84352, 1
11, 5.46378, 1.8432, 1
12, 5.45587, 1.8432, 1
13, 5.46189, 1.84573, 1
14, 5.46816, 1.84586, 1
15, 5.47741, 1.84611, 1
16, 5.44154, 1.84237, 1
17, 5.4784, 1.84179, 1
18, 5.46032, 1.83706, 1
19, 5.43254, 1.84205, 1
20, 5.47046, 1.84323, 1
21, 5.48659, 1.84224, 1
22, 5.41491, 1.84525, 1
23, 5.45235, 1.84115, 1
24, 5.4784, 1.8391, 1
25, 5.48195, 1.84118, 1
26, 5.44186, 1.84115, 1
27, 5.45926, 1.83939, 1
28, 5.46016, 1.83939, 1
29, 5.46224, 1.83933, 1
30, 5.45488, 1.83888, 1
31, 5.47248, 1.84115, 1
32, 5.47824, 1.84115, 1
33, 5.48038, 1.84016, 1
34, 5.48086, 1.8432, 1
35, 5.45117, 1.84026, 1
36, 5.32877, 1.84115, 1
37, 5.42698, 1.83933, 1
38, 5.3744, 1.83856, 1
39, 5.35235, 1.84525, 1
40, 5.5296, 1.84301, 1
41, 5.30842, 1.8391, 1
42, 5.35712, 1.84192, 1
43, 5.32275, 1.6855, 1
44, 5.28179, 1.6872, 1
45, 5.49738, 1.83859, 1
46, 5.5255, 1.8391, 1
47, 5.29818, 1.83706, 1
48, 5.29738, 1.84198, 1
49, 5.31462, 1.8383, 1
50, 5.27952, 1.84442, 1
51, 5.5089, 1.83706, 1
52, 5.33968, 1.8352, 1
53, 5.3289, 1.8391, 1
54, 5.52512, 1.8391, 1
55, 5.3207, 1.83613, 1
56, 5.34298, 1.8344, 1
57, 5.51962, 1.83674, 1
58, 5.50989, 1.8407, 1
59, 5.51414, 1.84061, 1
60, 5.50298, 1.83501, 1
61, 5.51731, 1.83296, 1
62, 5.2839, 1.83869, 1
63, 5.50883, 1.83805, 1
64, 5.31866, 1.84006, 1
65, 5.52755, 1.84371, 1
66, 5.52086, 1.83827, 1
67, 5.51184, 1.84013, 1
68, 5.33994, 1.83706, 1
69, 5.34829, 1.83706, 1
70, 5.54211, 1.8369, 1
71, 5.51936, 1.83741, 1
72, 5.33357, 1.8369, 1
73, 5.52755, 1.84115, 1
74, 5.35757, 1.83517, 1
75, 5.30454, 1.68592, 1
76, 5.52554, 1.8391, 1
77, 5.30877, 1.83885, 1
78, 5.51094, 1.83501, 1
79, 5.53642, 1.84282, 1
80, 5.53574, 1.83546, 1
81, 5.54394, 1.83843, 1
82, 5.31504, 1.83706, 1
83, 5.30218, 1.83891, 1
84, 5.37309, 1.83706, 1
85, 5.50656, 1.83891, 1
86, 5.51507, 1.8391, 1
87, 5.32096, 1.83878, 1
88, 5.55283, 1.84112, 1
89, 5.5423, 1.83888, 1
90, 5.5136, 1.84045, 1
