Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.13043, 0, 1
3, 5.22202, 1.84368, 1
4, 5.11331, 1.69744, 1
5, 5.13382, 2.05613, 1
6, 5.54598, 1.83965, 1
7, 5.43638, 1.84467, 1
8, 5.52762, 1.85485, 1
9, 5.4849, 1.84349, 1
10, 5.45094, 1.84925, 1
11, 5.48198, 1.84346, 1
12, 5.46525, 1.84493, 1
13, 5.48419, 1.84349, 1
14, 5.43824, 1.84682, 1
15, 5.4568, 1.84525, 1
16, 5.49478, 1.8432, 1
17, 5.48304, 1.84525, 1
18, 5.4888, 1.84, 1
19, 5.48218, 1.8432, 1
20, 5.45584, 1.84934, 1
21, 5.50365, 1.84243, 1
22, 5.4705, 1.84426, 1
23, 5.46406, 1.8391, 1
24, 5.48659, 1.83923, 1
25, 5.49264, 1.8425, 1
26, 5.45299, 1.84115, 1
27, 5.49478, 1.8408, 1
28, 5.46544, 1.84099, 1
29, 5.54509, 1.84006, 1
30, 5.50691, 1.83712, 1
31, 5.50477, 1.83942, 1
32, 5.49274, 1.84294, 1
33, 5.48454, 1.83706, 1
34, 5.45587, 1.84176, 1
35, 5.48406, 1.8391, 1
36, 5.3784, 1.83872, 1
37, 5.58362, 1.83619, 1
38, 5.57904, 1.83395, 1
39, 5.55955, 1.84022, 1
40, 5.51299, 1.8376, 1
41, 5.38042, 1.83517, 1
42, 5.32445, 1.6855, 1
43, 5.53178, 1.83971, 1
44, 5.54288, 1.84061, 1
45, 5.54598, 1.8391, 1
46, 5.53574, 1.84419, 1
47, 5.38419, 1.8385, 1
48, 5.31402, 1.83501, 1
49, 5.38061, 1.84262, 1
50, 5.536, 1.84115, 1
51, 5.35347, 1.83885, 1
52, 5.37805, 1.83728, 1
53, 5.39424, 1.83728, 1
54, 5.39238, 1.84029, 1
55, 5.37146, 1.83706, 1
56, 5.52893, 1.68413, 1
57, 5.3823, 1.83862, 1
58, 5.5296, 1.8391, 1
59, 5.51555, 1.83888, 1
60, 5.54582, 1.83958, 1
61, 5.52346, 1.83667, 1
62, 5.54227, 1.8361, 1
63, 5.32093, 1.83494, 1
64, 5.39443, 1.84189, 1
65, 5.5337, 1.83859, 1
66, 5.36157, 1.8377, 1
67, 5.37411, 1.83501, 1
68, 5.52467, 1.83706, 1
69, 5.3497, 1.83706, 1
70, 5.3248, 1.84106, 1
71, 5.53165, 1.84256, 1
72, 5.36368, 1.83696, 1
73, 5.3408, 1.8375, 1
74, 5.53779, 1.83706, 1
75, 5.5255, 1.83786, 1
76, 5.35962, 1.6849, 1
77, 5.36314, 1.84115, 1
78, 5.54115, 1.83501, 1
79, 5.36198, 1.84083, 1
80, 5.53133, 1.83798, 1
81, 5.52576, 1.83731, 1
82, 5.52554, 1.8391, 1
83, 5.36371, 1.83789, 1
84, 5.5423, 1.83725, 1
85, 5.53997, 1.83542, 1
86, 5.35536, 1.83514, 1
87, 5.53747, 1.68755, 1
88, 5.53414, 1.8376, 1
89, 5.54394, 1.83526, 1
90, 5.32282, 1.83709, 1
