Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.4241, 0, 1
3, 5.23472, 1.90048, 1
4, 5.40877, 2.05082, 1
5, 4.9209, 1.84922, 1
6, 5.31968, 1.84333, 1
7, 5.50621, 2.04781, 1
8, 5.49069, 1.84592, 1
9, 5.42483, 1.84525, 1
10, 5.54595, 1.69773, 1
11, 5.42902, 1.8448, 1
12, 5.52211, 1.7015, 1
13, 5.4696, 1.84342, 1
14, 5.48384, 1.84326, 1
15, 5.44154, 1.84525, 1
16, 5.49546, 1.84525, 1
17, 5.47667, 1.84134, 1
18, 5.49363, 1.83766, 1
19, 5.46826, 1.84374, 1
20, 5.4688, 1.8433, 1
21, 5.4417, 1.83939, 1
22, 5.47475, 1.84192, 1
23, 5.49069, 1.84115, 1
24, 5.47379, 1.84115, 1
25, 5.44973, 1.84339, 1
26, 5.5025, 1.83754, 1
27, 5.47453, 1.84525, 1
28, 5.46531, 1.8391, 1
29, 5.48944, 1.84138, 1
30, 5.49718, 1.83706, 1
31, 5.49437, 1.84045, 1
32, 5.50774, 1.83488, 1
33, 5.49702, 1.8391, 1
34, 5.52262, 1.84125, 1
35, 5.4625, 1.84182, 1
36, 5.49581, 1.8391, 1
37, 5.37997, 1.83987, 1
38, 5.38829, 1.8391, 1
39, 5.59514, 1.83715, 1
40, 5.52093, 1.84342, 1
41, 5.3417, 1.83888, 1
42, 5.53584, 1.83706, 1
43, 5.3248, 1.8368, 1
44, 5.28634, 1.84109, 1
45, 5.55622, 1.84115, 1
46, 5.31072, 1.8391, 1
47, 5.28144, 1.84525, 1
48, 5.36205, 1.83904, 1
49, 5.36829, 1.83888, 1
50, 5.36986, 1.84147, 1
51, 5.50522, 1.84016, 1
52, 5.3585, 1.83434, 1
53, 5.34266, 1.83706, 1
54, 5.35779, 1.83706, 1
55, 5.52141, 1.6855, 1
56, 5.31248, 1.83706, 1
57, 5.54403, 1.83766, 1
58, 5.52742, 1.83635, 1
59, 5.5288, 1.8391, 1
60, 5.5296, 1.83786, 1
61, 5.54077, 1.83482, 1
62, 5.31456, 1.8351, 1
63, 5.33709, 1.8385, 1
64, 5.55805, 1.83952, 1
65, 5.376, 1.83952, 1
66, 5.34013, 1.8369, 1
67, 5.53299, 1.83846, 1
68, 5.35962, 1.83398, 1
69, 5.37354, 1.83501, 1
70, 5.33085, 1.83357, 1
71, 5.51325, 1.83712, 1
72, 5.37805, 1.83491, 1
73, 5.31085, 1.83878, 1
74, 5.52141, 1.83718, 1
75, 5.53882, 1.83706, 1
76, 5.30829, 1.84051, 1
77, 5.33546, 1.84022, 1
78, 5.35168, 1.83683, 1
79, 5.54707, 1.84045, 1
80, 5.31331, 1.8391, 1
81, 5.38195, 1.8391, 1
82, 5.32662, 1.83811, 1
83, 5.5088, 1.84125, 1
84, 5.31018, 1.83706, 1
85, 5.52998, 1.83696, 1
86, 5.32685, 1.83846, 1
87, 5.51526, 1.83878, 1
88, 5.37168, 1.83504, 1
89, 5.3265, 1.68477, 1
90, 5.54061, 1.83488, 1
