Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.68173, 0, 1
3, 5.08109, 1.6937, 1
4, 5.40262, 1.69626, 1
5, 5.39651, 1.84765, 1
6, 5.30602, 1.84298, 1
7, 5.56851, 1.84163, 1
8, 5.41277, 1.84781, 1
9, 5.54893, 1.85344, 1
10, 5.09222, 1.8463, 1
11, 5.46406, 1.84912, 1
12, 5.47984, 1.8473, 1
13, 5.46784, 1.8473, 1
14, 5.49962, 1.84864, 1
15, 5.4943, 1.84525, 1
16, 5.45837, 1.84342, 1
17, 5.49069, 1.8432, 1
18, 5.45757, 1.84307, 1
19, 5.50243, 1.84608, 1
20, 5.50099, 1.84573, 1
21, 5.47856, 1.84125, 1
22, 5.48909, 1.84006, 1
23, 5.47709, 1.8407, 1
24, 5.48659, 1.84128, 1
25, 5.47261, 1.83981, 1
26, 5.48054, 1.8432, 1
27, 5.50637, 1.8391, 1
28, 5.51526, 1.84115, 1
29, 5.46202, 1.84221, 1
30, 5.50298, 1.83706, 1
31, 5.45587, 1.83661, 1
32, 5.50912, 1.83626, 1
33, 5.45232, 1.8391, 1
34, 5.49085, 1.84397, 1
35, 5.44794, 1.8415, 1
36, 5.492, 1.83706, 1
37, 5.43814, 1.83946, 1
38, 5.33805, 1.83882, 1
39, 5.5576, 1.84115, 1
40, 5.32602, 1.83757, 1
41, 5.36986, 1.8391, 1
42, 5.50282, 1.83706, 1
43, 5.28157, 1.8376, 1
44, 5.34278, 1.83792, 1
45, 5.29613, 1.83712, 1
46, 5.28179, 1.83798, 1
47, 5.29395, 1.8391, 1
48, 5.52208, 1.84605, 1
49, 5.32336, 1.84042, 1
50, 5.30854, 1.8432, 1
51, 5.51728, 1.83968, 1
52, 5.32486, 1.83379, 1
53, 5.36371, 1.84192, 1
54, 5.30835, 1.83706, 1
55, 5.50707, 1.83706, 1
56, 5.32406, 1.8337, 1
57, 5.51139, 1.83776, 1
58, 5.30858, 1.83859, 1
59, 5.50083, 1.83597, 1
60, 5.5151, 1.83706, 1
61, 5.51366, 1.83891, 1
62, 5.32342, 1.8391, 1
63, 5.50835, 1.8391, 1
64, 5.32243, 1.84093, 1
65, 5.31907, 1.84304, 1
66, 5.31584, 1.83952, 1
67, 5.29866, 1.83766, 1
68, 5.34061, 1.84144, 1
69, 5.36038, 1.8407, 1
70, 5.31821, 1.68563, 1
71, 5.34598, 1.83539, 1
72, 5.33914, 1.83821, 1
73, 5.36781, 1.68531, 1
74, 5.29613, 1.68419, 1
75, 5.3353, 1.83674, 1
76, 5.52141, 1.836, 1
77, 5.28998, 1.84048, 1
78, 5.34694, 1.8391, 1
79, 5.31002, 1.84115, 1
80, 5.35501, 1.83706, 1
81, 5.51936, 1.83696, 1
82, 5.50688, 1.83501, 1
83, 5.51875, 1.83914, 1
84, 5.31661, 1.83869, 1
85, 5.53674, 1.83891, 1
86, 5.33875, 1.83648, 1
87, 5.33187, 1.83875, 1
88, 5.51558, 1.84099, 1
89, 5.29984, 1.84115, 1
90, 5.49296, 1.83901, 1
