Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.33955, 0, 1
3, 5.56413, 1.6896, 1
4, 5.38422, 1.85203, 1
5, 5.11123, 1.84934, 1
6, 5.52838, 1.8473, 1
7, 5.45917, 1.84534, 1
8, 5.44976, 1.85139, 1
9, 5.4841, 1.84352, 1
10, 5.46381, 1.8432, 1
11, 5.46621, 1.8473, 1
12, 5.45811, 1.84221, 1
13, 5.49552, 1.84208, 1
14, 5.46134, 1.84269, 1
15, 5.45936, 1.8432, 1
16, 5.45443, 1.84186, 1
17, 5.49344, 1.84115, 1
18, 5.4553, 1.84115, 1
19, 5.4984, 1.8432, 1
20, 5.49622, 1.84525, 1
21, 5.47395, 1.84272, 1
22, 5.47581, 1.84138, 1
23, 5.48042, 1.84112, 1
24, 5.48006, 1.84003, 1
25, 5.4847, 1.84138, 1
26, 5.50486, 1.84074, 1
27, 5.48643, 1.84115, 1
28, 5.44154, 1.83904, 1
29, 5.45923, 1.84115, 1
30, 5.4391, 1.8376, 1
31, 5.46202, 1.83981, 1
32, 5.45792, 1.83702, 1
33, 5.48211, 1.8391, 1
34, 5.45014, 1.84074, 1
35, 5.4417, 1.84032, 1
36, 5.32582, 1.83597, 1
37, 5.54131, 1.83558, 1
38, 5.57142, 1.83907, 1
39, 5.52429, 1.8392, 1
40, 5.51882, 1.83706, 1
41, 5.31251, 1.83706, 1
42, 5.53379, 1.83706, 1
43, 5.52272, 1.83706, 1
44, 5.52122, 1.84138, 1
45, 5.34118, 1.8391, 1
46, 5.30227, 1.68906, 1
47, 5.54803, 1.8391, 1
48, 5.34013, 1.83891, 1
49, 5.29645, 1.84, 1
50, 5.52346, 1.84432, 1
51, 5.51488, 1.83498, 1
52, 5.35024, 1.83501, 1
53, 5.52134, 1.83696, 1
54, 5.51965, 1.83472, 1
55, 5.35562, 1.83706, 1
56, 5.32042, 1.83766, 1
57, 5.31363, 1.84336, 1
58, 5.51296, 1.68576, 1
59, 5.50278, 1.83779, 1
60, 5.50493, 1.83706, 1
61, 5.51731, 1.83872, 1
62, 5.50298, 1.83677, 1
63, 5.30432, 1.8391, 1
64, 5.28179, 1.84224, 1
65, 5.51936, 1.84122, 1
66, 5.29725, 1.84074, 1
67, 5.29248, 1.83706, 1
68, 5.35066, 1.83891, 1
69, 5.38125, 1.83776, 1
70, 5.5337, 1.83501, 1
71, 5.27926, 1.84163, 1
72, 5.32067, 1.83926, 1
73, 5.29171, 1.84054, 1
74, 5.34627, 1.83597, 1
75, 5.29818, 1.83862, 1
76, 5.30349, 1.8399, 1
77, 5.32502, 1.84061, 1
78, 5.32275, 1.83747, 1
79, 5.3223, 1.8391, 1
80, 5.3536, 1.83997, 1
81, 5.34893, 1.84086, 1
82, 5.51968, 1.68326, 1
83, 5.50538, 1.83706, 1
84, 5.30125, 1.83824, 1
85, 5.35757, 1.83779, 1
86, 5.51795, 1.83472, 1
87, 5.32714, 1.83526, 1
88, 5.51958, 1.8391, 1
89, 5.51939, 1.83789, 1
90, 5.37395, 1.83501, 1
