Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.78845, 0, 1
3, 5.23686, 1.84474, 1
4, 5.36442, 1.84934, 1
5, 5.28598, 1.84915, 1
6, 5.17853, 1.69779, 1
7, 5.05715, 1.84576, 1
8, 5.48294, 1.8496, 1
9, 5.4097, 1.84966, 1
10, 5.48694, 1.84698, 1
11, 5.4241, 1.84525, 1
12, 5.45178, 1.84621, 1
13, 5.46496, 1.84525, 1
14, 5.48058, 1.84186, 1
15, 5.46093, 1.8473, 1
16, 5.47622, 1.8432, 1
17, 5.44822, 1.84221, 1
18, 5.49888, 1.83968, 1
19, 5.504, 1.84634, 1
20, 5.42096, 1.84634, 1
21, 5.48694, 1.84115, 1
22, 5.4785, 1.84096, 1
23, 5.50909, 1.84118, 1
24, 5.45098, 1.8432, 1
25, 5.4895, 1.83933, 1
26, 5.49098, 1.84054, 1
27, 5.44918, 1.84272, 1
28, 5.47306, 1.84525, 1
29, 5.48982, 1.83981, 1
30, 5.48886, 1.83776, 1
31, 5.48864, 1.8409, 1
32, 5.504, 1.83526, 1
33, 5.4784, 1.84115, 1
34, 5.4784, 1.84099, 1
35, 5.48659, 1.84115, 1
36, 5.4655, 1.83814, 1
37, 5.38403, 1.8368, 1
38, 5.56646, 1.83587, 1
39, 5.5767, 1.83571, 1
40, 5.31046, 1.83626, 1
41, 5.55981, 1.83827, 1
42, 5.35312, 1.83712, 1
43, 5.30438, 1.8336, 1
44, 5.37939, 1.8391, 1
45, 5.37251, 1.68755, 1
46, 5.35341, 1.83741, 1
47, 5.53379, 1.84115, 1
48, 5.53203, 1.83501, 1
49, 5.54586, 1.8391, 1
50, 5.36003, 1.83699, 1
51, 5.33094, 1.84042, 1
52, 5.36515, 1.84115, 1
53, 5.54598, 1.83971, 1
54, 5.30432, 1.83546, 1
55, 5.52736, 1.8384, 1
56, 5.32685, 1.83878, 1
57, 5.53744, 1.84115, 1
58, 5.34355, 1.83446, 1
59, 5.31235, 1.8391, 1
60, 5.36371, 1.84093, 1
61, 5.33299, 1.68595, 1
62, 5.53779, 1.83706, 1
63, 5.3719, 1.83613, 1
64, 5.5825, 1.84128, 1
65, 5.5215, 1.8391, 1
66, 5.32186, 1.83706, 1
67, 5.33971, 1.8391, 1
68, 5.52384, 1.83699, 1
69, 5.30989, 1.83869, 1
70, 5.51904, 1.83568, 1
71, 5.30106, 1.8391, 1
72, 5.53072, 1.83926, 1
73, 5.51731, 1.83501, 1
74, 5.3001, 1.83661, 1
75, 5.31782, 1.84128, 1
76, 5.53779, 1.83904, 1
77, 5.33651, 1.83712, 1
78, 5.36566, 1.83702, 1
79, 5.54176, 1.84438, 1
80, 5.3465, 1.83872, 1
81, 5.31523, 1.83597, 1
82, 5.32074, 1.8376, 1
83, 5.30842, 1.83549, 1
84, 5.31955, 1.83894, 1
85, 5.31402, 1.8391, 1
86, 5.53498, 1.83453, 1
87, 5.30102, 1.83632, 1
88, 5.54851, 1.83664, 1
89, 5.31238, 1.83514, 1
90, 5.33709, 1.83827, 1
