Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.71619, 0, 1
3, 5.20282, 1.84298, 1
4, 5.41683, 1.70045, 1
5, 5.53722, 1.84698, 1
6, 5.50992, 1.69651, 1
7, 5.41549, 1.84736, 1
8, 5.51555, 1.70224, 1
9, 5.44925, 1.84266, 1
10, 5.50941, 1.85066, 1
11, 5.49683, 1.8449, 1
12, 5.44358, 1.84362, 1
13, 5.49274, 1.8432, 1
14, 5.47853, 1.84525, 1
15, 5.51862, 1.84547, 1
16, 5.46614, 1.84298, 1
17, 5.48643, 1.84291, 1
18, 5.48045, 1.83834, 1
19, 5.4761, 1.84464, 1
20, 5.47021, 1.84474, 1
21, 5.51533, 1.8409, 1
22, 5.45018, 1.84246, 1
23, 5.49459, 1.8432, 1
24, 5.46816, 1.83875, 1
25, 5.48454, 1.8391, 1
26, 5.48525, 1.83706, 1
27, 5.48163, 1.83872, 1
28, 5.46611, 1.8393, 1
29, 5.49888, 1.8391, 1
30, 5.45728, 1.83597, 1
31, 5.45296, 1.84115, 1
32, 5.49309, 1.83706, 1
33, 5.49274, 1.84026, 1
34, 5.4944, 1.84074, 1
35, 5.4704, 1.83715, 1
36, 5.38624, 1.8391, 1
37, 5.57466, 1.83706, 1
38, 5.39872, 1.8343, 1
39, 5.52714, 1.83664, 1
40, 5.34154, 1.83677, 1
41, 5.53296, 1.84115, 1
42, 5.33312, 1.8343, 1
43, 5.39443, 1.8384, 1
44, 5.31126, 1.8432, 1
45, 5.5143, 1.83965, 1
46, 5.5255, 1.84115, 1
47, 5.37082, 1.83901, 1
48, 5.52554, 1.83706, 1
49, 5.37805, 1.84259, 1
50, 5.5383, 1.83933, 1
51, 5.5296, 1.84042, 1
52, 5.28387, 1.83674, 1
53, 5.29856, 1.83754, 1
54, 5.31574, 1.83741, 1
55, 5.56851, 1.84026, 1
56, 5.52077, 1.83706, 1
57, 5.27955, 1.83846, 1
58, 5.52579, 1.84067, 1
59, 5.28173, 1.8408, 1
60, 5.52915, 1.83949, 1
61, 5.53962, 1.83853, 1
62, 5.31888, 1.83946, 1
63, 5.36576, 1.8375, 1
64, 5.53875, 1.8391, 1
65, 5.35194, 1.83939, 1
66, 5.53242, 1.83734, 1
67, 5.36611, 1.83622, 1
68, 5.53984, 1.83558, 1
69, 5.35421, 1.83539, 1
70, 5.31213, 1.83658, 1
71, 5.30499, 1.83763, 1
72, 5.32218, 1.8369, 1
73, 5.31811, 1.84038, 1
74, 5.5337, 1.83702, 1
75, 5.328, 1.83699, 1
76, 5.29994, 1.83706, 1
77, 5.53574, 1.83974, 1
78, 5.33011, 1.84022, 1
79, 5.55974, 1.8409, 1
80, 5.35101, 1.83846, 1
81, 5.50534, 1.68442, 1
82, 5.31661, 1.83475, 1
83, 5.51322, 1.84166, 1
84, 5.29203, 1.83622, 1
85, 5.36371, 1.83706, 1
86, 5.53389, 1.83683, 1
87, 5.55622, 1.83482, 1
88, 5.54394, 1.8391, 1
89, 5.38374, 1.8391, 1
90, 5.53165, 1.8391, 1
