Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.79232, 0, 1
3, 5.18422, 1.84346, 1
4, 5.16301, 1.84902, 1
5, 5.44669, 1.8432, 1
6, 5.49712, 1.69779, 1
7, 5.42083, 1.84733, 1
8, 5.50298, 1.85069, 1
9, 5.46899, 1.84525, 1
10, 5.47386, 1.8416, 1
11, 5.46218, 1.84525, 1
12, 5.49411, 1.84816, 1
13, 5.4504, 1.84525, 1
14, 5.46755, 1.84758, 1
15, 5.44768, 1.84298, 1
16, 5.45405, 1.84525, 1
17, 5.43747, 1.8391, 1
18, 5.45485, 1.84115, 1
19, 5.50112, 1.8432, 1
20, 5.46752, 1.84294, 1
21, 5.4799, 1.84317, 1
22, 5.47638, 1.83946, 1
23, 5.48301, 1.84198, 1
24, 5.45674, 1.84554, 1
25, 5.4785, 1.8409, 1
26, 5.46976, 1.83939, 1
27, 5.49152, 1.84122, 1
28, 5.49478, 1.83766, 1
29, 5.44973, 1.83661, 1
30, 5.48861, 1.84083, 1
31, 5.50358, 1.83562, 1
32, 5.45382, 1.83706, 1
33, 5.44595, 1.83712, 1
34, 5.47021, 1.84102, 1
35, 5.5032, 1.84006, 1
36, 5.38198, 1.8367, 1
37, 5.55456, 1.83856, 1
38, 5.41923, 1.83798, 1
39, 5.53795, 1.83706, 1
40, 5.55578, 1.83501, 1
41, 5.29869, 1.83898, 1
42, 5.34758, 1.84547, 1
43, 5.34938, 1.83974, 1
44, 5.39222, 1.84397, 1
45, 5.53734, 1.83706, 1
46, 5.54624, 1.83958, 1
47, 5.35347, 1.83894, 1
48, 5.32672, 1.83654, 1
49, 5.41056, 1.84189, 1
50, 5.54794, 1.8391, 1
51, 5.53699, 1.83722, 1
52, 5.32701, 1.83706, 1
53, 5.55024, 1.8391, 1
54, 5.51872, 1.83501, 1
55, 5.36576, 1.83498, 1
56, 5.52266, 1.8391, 1
57, 5.39958, 1.83888, 1
58, 5.52141, 1.83568, 1
59, 5.31251, 1.83731, 1
60, 5.52147, 1.8391, 1
61, 5.52835, 1.83674, 1
62, 5.29894, 1.83523, 1
63, 5.52531, 1.83766, 1
64, 5.54608, 1.8432, 1
65, 5.36874, 1.84115, 1
66, 5.36986, 1.84083, 1
67, 5.36371, 1.8368, 1
68, 5.33094, 1.83862, 1
69, 5.53053, 1.84013, 1
70, 5.50736, 1.8368, 1
71, 5.51936, 1.83706, 1
72, 5.51984, 1.83706, 1
73, 5.5159, 1.83722, 1
74, 5.51123, 1.8391, 1
75, 5.31094, 1.83747, 1
76, 5.31677, 1.8432, 1
77, 5.53117, 1.83856, 1
78, 5.34925, 1.83453, 1
79, 5.36362, 1.69165, 1
80, 5.52371, 1.8432, 1
81, 5.35568, 1.83645, 1
82, 5.52611, 1.83667, 1
83, 5.31104, 1.83712, 1
84, 5.52579, 1.8391, 1
85, 5.35722, 1.83501, 1
86, 5.36211, 1.83501, 1
87, 5.5193, 1.83706, 1
88, 5.34445, 1.83706, 1
89, 5.32336, 1.68448, 1
90, 5.34208, 1.83869, 1
