Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.96026, 0, 1
3, 5.20589, 1.84525, 1
4, 5.3655, 1.70333, 1
5, 5.13827, 1.84496, 1
6, 5.53165, 1.84886, 1
7, 5.42358, 1.84448, 1
8, 5.49648, 1.70189, 1
9, 5.52406, 1.84608, 1
10, 5.43542, 1.84179, 1
11, 5.47203, 1.84934, 1
12, 5.47904, 1.8415, 1
13, 5.51789, 1.84624, 1
14, 5.50502, 1.84115, 1
15, 5.45475, 1.84525, 1
16, 5.472, 1.84496, 1
17, 5.5257, 1.84534, 1
18, 5.50115, 1.8391, 1
19, 5.49837, 1.84685, 1
20, 5.4895, 1.84525, 1
21, 5.50586, 1.84291, 1
22, 5.48285, 1.84202, 1
23, 5.50186, 1.84115, 1
24, 5.49312, 1.84086, 1
25, 5.51526, 1.84202, 1
26, 5.47862, 1.84112, 1
27, 5.49469, 1.84077, 1
28, 5.4952, 1.8391, 1
29, 5.49683, 1.84125, 1
30, 5.46202, 1.8391, 1
31, 5.46762, 1.84109, 1
32, 5.47418, 1.83818, 1
33, 5.48051, 1.83654, 1
34, 5.48461, 1.83798, 1
35, 5.50458, 1.84186, 1
36, 5.39856, 1.83997, 1
37, 5.33699, 1.83664, 1
38, 5.35488, 1.84285, 1
39, 5.34938, 1.8383, 1
40, 5.33914, 1.83885, 1
41, 5.32045, 1.83747, 1
42, 5.34058, 1.84029, 1
43, 5.32749, 1.83872, 1
44, 5.33914, 1.83958, 1
45, 5.31238, 1.83664, 1
46, 5.34733, 1.84259, 1
47, 5.33123, 1.84051, 1
48, 5.34813, 1.83706, 1
49, 5.3248, 1.8449, 1
50, 5.38154, 1.84525, 1
51, 5.33146, 1.83706, 1
52, 5.49888, 1.83904, 1
53, 5.37517, 1.83536, 1
54, 5.54202, 1.83837, 1
55, 5.30637, 1.83706, 1
56, 5.51693, 1.84054, 1
57, 5.33942, 1.83667, 1
58, 5.2776, 1.8391, 1
59, 5.35005, 1.84115, 1
60, 5.35773, 1.68275, 1
61, 5.30445, 1.8391, 1
62, 5.31046, 1.84349, 1
63, 5.30186, 1.84115, 1
64, 5.30842, 1.84115, 1
65, 5.31597, 1.84451, 1
66, 5.29206, 1.83706, 1
67, 5.30285, 1.84115, 1
68, 5.28605, 1.83894, 1
69, 5.30006, 1.83952, 1
70, 5.32592, 1.84198, 1
71, 5.31734, 1.83706, 1
72, 5.32614, 1.83894, 1
73, 5.29421, 1.8407, 1
74, 5.32976, 1.83491, 1
75, 5.2633, 1.8393, 1
76, 5.3207, 1.8351, 1
77, 5.30259, 1.83712, 1
78, 5.3376, 1.83498, 1
79, 5.34714, 1.83978, 1
80, 5.29213, 1.84115, 1
81, 5.29619, 1.8367, 1
82, 5.32672, 1.84115, 1
83, 5.31456, 1.8392, 1
84, 5.30637, 1.84141, 1
85, 5.28867, 1.83706, 1
86, 5.32275, 1.83501, 1
87, 5.30378, 1.83744, 1
88, 5.30246, 1.84016, 1
89, 5.33466, 1.836, 1
90, 5.35968, 1.83501, 1
