Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.10464, 0, 1
3, 5.04218, 1.8432, 1
4, 5.35142, 1.6944, 1
5, 5.1512, 1.8473, 1
6, 5.52765, 1.84397, 1
7, 5.49478, 1.84323, 1
8, 5.47635, 1.84771, 1
9, 5.52528, 1.84886, 1
10, 5.45581, 1.84525, 1
11, 5.44461, 1.8489, 1
12, 5.4647, 1.84438, 1
13, 5.50912, 1.8415, 1
14, 5.50739, 1.84115, 1
15, 5.47766, 1.844, 1
16, 5.49427, 1.8432, 1
17, 5.48045, 1.83994, 1
18, 5.49181, 1.84115, 1
19, 5.51126, 1.84336, 1
20, 5.44973, 1.8432, 1
21, 5.47622, 1.8416, 1
22, 5.46435, 1.8432, 1
23, 5.47571, 1.84227, 1
24, 5.48688, 1.83917, 1
25, 5.48842, 1.84042, 1
26, 5.49274, 1.84307, 1
27, 5.46816, 1.84512, 1
28, 5.45382, 1.84022, 1
29, 5.472, 1.83949, 1
30, 5.46941, 1.83898, 1
31, 5.49069, 1.83533, 1
32, 5.48262, 1.83904, 1
33, 5.46202, 1.84118, 1
34, 5.47674, 1.84141, 1
35, 5.49613, 1.83856, 1
36, 5.38419, 1.83706, 1
37, 5.55446, 1.84013, 1
38, 5.33507, 1.83808, 1
39, 5.36538, 1.83437, 1
40, 5.53421, 1.83939, 1
41, 5.53117, 1.84106, 1
42, 5.39648, 1.83501, 1
43, 5.32816, 1.84115, 1
44, 5.34944, 1.83507, 1
45, 5.27786, 1.83443, 1
46, 5.37229, 1.84266, 1
47, 5.54803, 1.84058, 1
48, 5.3609, 1.83501, 1
49, 5.36518, 1.84438, 1
50, 5.50579, 1.84134, 1
51, 5.52915, 1.83872, 1
52, 5.52077, 1.83629, 1
53, 5.3936, 1.83789, 1
54, 5.37773, 1.83782, 1
55, 5.33882, 1.6848, 1
56, 5.50938, 1.83718, 1
57, 5.34797, 1.83766, 1
58, 5.53728, 1.83677, 1
59, 5.55008, 1.84022, 1
60, 5.52992, 1.83706, 1
61, 5.54003, 1.8351, 1
62, 5.36198, 1.83562, 1
63, 5.51341, 1.84131, 1
64, 5.30406, 1.83933, 1
65, 5.36266, 1.84454, 1
66, 5.32749, 1.83501, 1
67, 5.28973, 1.83792, 1
68, 5.52973, 1.8377, 1
69, 5.36474, 1.83651, 1
70, 5.52346, 1.83731, 1
71, 5.53779, 1.83386, 1
72, 5.35837, 1.83706, 1
73, 5.53402, 1.83654, 1
74, 5.32109, 1.83667, 1
75, 5.54733, 1.83936, 1
76, 5.52842, 1.83552, 1
77, 5.54438, 1.8391, 1
78, 5.35962, 1.83776, 1
79, 5.39923, 1.6864, 1
80, 5.53779, 1.83798, 1
81, 5.31283, 1.68429, 1
82, 5.34477, 1.83965, 1
83, 5.53846, 1.83706, 1
84, 5.53302, 1.83747, 1
85, 5.29613, 1.83683, 1
86, 5.30986, 1.83658, 1
87, 5.33699, 1.8424, 1
88, 5.54384, 1.8369, 1
89, 5.30432, 1.83501, 1
90, 5.54602, 1.83658, 1
