Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.95821, 0, 1
3, 5.60538, 1.84998, 1
4, 5.12486, 1.85232, 1
5, 5.07062, 1.8432, 1
6, 5.46397, 1.85062, 1
7, 5.05965, 1.84893, 1
8, 5.5272, 1.84486, 1
9, 5.41562, 1.84278, 1
10, 5.48406, 1.69744, 1
11, 5.47776, 1.84522, 1
12, 5.47635, 1.8432, 1
13, 5.49114, 1.8432, 1
14, 5.46602, 1.84349, 1
15, 5.48454, 1.84579, 1
16, 5.50707, 1.8391, 1
17, 5.45392, 1.84144, 1
18, 5.50205, 1.84115, 1
19, 5.47677, 1.84592, 1
20, 5.49523, 1.8432, 1
21, 5.48659, 1.84115, 1
22, 5.49446, 1.8391, 1
23, 5.48368, 1.84115, 1
24, 5.49478, 1.83725, 1
25, 5.49478, 1.84141, 1
26, 5.48666, 1.8415, 1
27, 5.46406, 1.84093, 1
28, 5.53011, 1.83894, 1
29, 5.46832, 1.84026, 1
30, 5.49069, 1.83597, 1
31, 5.4784, 1.8415, 1
32, 5.53706, 1.83782, 1
33, 5.44131, 1.83722, 1
34, 5.48915, 1.8377, 1
35, 5.47715, 1.8391, 1
36, 5.38198, 1.83766, 1
37, 5.55299, 1.83642, 1
38, 5.36218, 1.83517, 1
39, 5.376, 1.8415, 1
40, 5.32858, 1.8391, 1
41, 5.35494, 1.83706, 1
42, 5.50733, 1.8352, 1
43, 5.26973, 1.83382, 1
44, 5.38419, 1.83878, 1
45, 5.35546, 1.83552, 1
46, 5.38214, 1.83773, 1
47, 5.53984, 1.8391, 1
48, 5.3247, 1.836, 1
49, 5.4041, 1.84317, 1
50, 5.53235, 1.83651, 1
51, 5.30086, 1.83706, 1
52, 5.54058, 1.84115, 1
53, 5.33811, 1.83674, 1
54, 5.39034, 1.8391, 1
55, 5.51878, 1.83706, 1
56, 5.52144, 1.8391, 1
57, 5.30963, 1.8391, 1
58, 5.54637, 1.83885, 1
59, 5.27706, 1.8336, 1
60, 5.53501, 1.83706, 1
61, 5.36179, 1.83635, 1
62, 5.36038, 1.83674, 1
63, 5.3801, 1.84013, 1
64, 5.55827, 1.83741, 1
65, 5.37334, 1.83677, 1
66, 5.32275, 1.68346, 1
67, 5.53837, 1.83594, 1
68, 5.54301, 1.83466, 1
69, 5.27587, 1.83706, 1
70, 5.5247, 1.83501, 1
71, 5.35347, 1.83661, 1
72, 5.52141, 1.83616, 1
73, 5.53632, 1.83594, 1
74, 5.31456, 1.83699, 1
75, 5.36371, 1.8391, 1
76, 5.53677, 1.83706, 1
77, 5.29226, 1.83222, 1
78, 5.52589, 1.8391, 1
79, 5.29059, 1.84115, 1
80, 5.54589, 1.84016, 1
81, 5.53501, 1.83661, 1
82, 5.32035, 1.83667, 1
83, 5.35962, 1.83907, 1
84, 5.53027, 1.83658, 1
85, 5.33914, 1.83706, 1
86, 5.51936, 1.83546, 1
87, 5.36166, 1.83696, 1
88, 5.3513, 1.8391, 1
89, 5.52707, 1.83779, 1
90, 5.53754, 1.83818, 1
