Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.31626, 0, 1
3, 5.54803, 1.6937, 1
4, 5.36653, 1.85318, 1
5, 5.52003, 1.8455, 1
6, 5.48448, 1.6983, 1
7, 5.41533, 1.84682, 1
8, 5.44934, 1.85706, 1
9, 5.41856, 1.84298, 1
10, 5.49075, 1.84579, 1
11, 5.49293, 1.8432, 1
12, 5.43334, 1.8479, 1
13, 5.4944, 1.8432, 1
14, 5.48864, 1.84525, 1
15, 5.48659, 1.84461, 1
16, 5.45373, 1.84531, 1
17, 5.52061, 1.84166, 1
18, 5.46406, 1.84013, 1
19, 5.49978, 1.84525, 1
20, 5.48192, 1.84579, 1
21, 5.49082, 1.8432, 1
22, 5.46611, 1.8425, 1
23, 5.47152, 1.84566, 1
24, 5.44835, 1.84205, 1
25, 5.51158, 1.84282, 1
26, 5.43642, 1.84058, 1
27, 5.46083, 1.84093, 1
28, 5.47779, 1.84138, 1
29, 5.47462, 1.83754, 1
30, 5.45178, 1.83949, 1
31, 5.47021, 1.8352, 1
32, 5.48336, 1.83939, 1
33, 5.51354, 1.84115, 1
34, 5.47635, 1.8432, 1
35, 5.46579, 1.84115, 1
36, 5.37805, 1.83706, 1
37, 5.57965, 1.83978, 1
38, 5.5679, 1.83562, 1
39, 5.36781, 1.83517, 1
40, 5.53952, 1.8385, 1
41, 5.32275, 1.83498, 1
42, 5.38493, 1.83725, 1
43, 5.37344, 1.83808, 1
44, 5.38784, 1.83968, 1
45, 5.34381, 1.83619, 1
46, 5.35142, 1.84131, 1
47, 5.35322, 1.8375, 1
48, 5.31565, 1.68346, 1
49, 5.37386, 1.8401, 1
50, 5.53574, 1.84115, 1
51, 5.51309, 1.83501, 1
52, 5.37318, 1.8367, 1
53, 5.55418, 1.83706, 1
54, 5.51786, 1.83683, 1
55, 5.54022, 1.8383, 1
56, 5.32813, 1.83706, 1
57, 5.53165, 1.83706, 1
58, 5.51117, 1.83741, 1
59, 5.34586, 1.84115, 1
60, 5.36371, 1.83562, 1
61, 5.31072, 1.68595, 1
62, 5.3415, 1.83853, 1
63, 5.34118, 1.83872, 1
64, 5.53984, 1.84026, 1
65, 5.54301, 1.84096, 1
66, 5.53763, 1.8391, 1
67, 5.53862, 1.83952, 1
68, 5.36816, 1.83626, 1
69, 5.54554, 1.8384, 1
70, 5.50688, 1.83501, 1
71, 5.51514, 1.83491, 1
72, 5.31946, 1.83651, 1
73, 5.32685, 1.83706, 1
74, 5.36442, 1.84272, 1
75, 5.52141, 1.68486, 1
76, 5.36122, 1.83667, 1
77, 5.5337, 1.83744, 1
78, 5.54122, 1.83392, 1
79, 5.33504, 1.84038, 1
80, 5.51837, 1.84096, 1
81, 5.3473, 1.68496, 1
82, 5.37392, 1.68336, 1
83, 5.54218, 1.83923, 1
84, 5.53219, 1.83654, 1
85, 5.53014, 1.83827, 1
86, 5.52346, 1.83706, 1
87, 5.51117, 1.83571, 1
88, 5.30826, 1.83766, 1
89, 5.51936, 1.84006, 1
90, 5.54195, 1.83706, 1
