Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.92186, 0, 1
3, 5.59059, 1.69155, 1
4, 5.05856, 1.8473, 1
5, 5.20138, 1.69155, 1
6, 5.54848, 1.69478, 1
7, 5.4431, 1.84163, 1
8, 5.47024, 1.85139, 1
9, 5.50851, 1.84115, 1
10, 5.4744, 1.84922, 1
11, 5.44627, 1.84669, 1
12, 5.48208, 1.84374, 1
13, 5.49046, 1.84432, 1
14, 5.50298, 1.8432, 1
15, 5.47901, 1.84611, 1
16, 5.50762, 1.8497, 1
17, 5.5048, 1.84525, 1
18, 5.45997, 1.84115, 1
19, 5.44563, 1.84339, 1
20, 5.48006, 1.84742, 1
21, 5.47635, 1.84106, 1
22, 5.45043, 1.84461, 1
23, 5.46602, 1.84022, 1
24, 5.49888, 1.84128, 1
25, 5.5047, 1.83946, 1
26, 5.45357, 1.84115, 1
27, 5.49699, 1.83978, 1
28, 5.47203, 1.84061, 1
29, 5.48653, 1.84013, 1
30, 5.47238, 1.83821, 1
31, 5.46653, 1.83891, 1
32, 5.49274, 1.83501, 1
33, 5.50502, 1.83699, 1
34, 5.46774, 1.8432, 1
35, 5.4623, 1.8391, 1
36, 5.40275, 1.84016, 1
37, 5.39894, 1.84115, 1
38, 5.37571, 1.68547, 1
39, 5.51699, 1.83722, 1
40, 5.36371, 1.83994, 1
41, 5.53344, 1.83699, 1
42, 5.38624, 1.83718, 1
43, 5.35757, 1.68432, 1
44, 5.54122, 1.8391, 1
45, 5.55811, 1.83696, 1
46, 5.30842, 1.8432, 1
47, 5.31651, 1.84051, 1
48, 5.33914, 1.84115, 1
49, 5.34445, 1.8415, 1
50, 5.53322, 1.8432, 1
51, 5.55008, 1.83501, 1
52, 5.36442, 1.83789, 1
53, 5.53574, 1.83696, 1
54, 5.53734, 1.8375, 1
55, 5.3185, 1.83706, 1
56, 5.33213, 1.83955, 1
57, 5.31712, 1.84173, 1
58, 5.29168, 1.84115, 1
59, 5.32166, 1.8391, 1
60, 5.30842, 1.84, 1
61, 5.30432, 1.83894, 1
62, 5.33885, 1.83661, 1
63, 5.28218, 1.83683, 1
64, 5.35638, 1.84138, 1
65, 5.5088, 1.8432, 1
66, 5.33952, 1.83686, 1
67, 5.35277, 1.83501, 1
68, 5.38032, 1.83501, 1
69, 5.36371, 1.83706, 1
70, 5.3679, 1.83296, 1
71, 5.51917, 1.68432, 1
72, 5.33523, 1.83843, 1
73, 5.50531, 1.83869, 1
74, 5.49427, 1.6855, 1
75, 5.50826, 1.83594, 1
76, 5.36765, 1.83808, 1
77, 5.52243, 1.6847, 1
78, 5.2721, 1.8391, 1
79, 5.52998, 1.84115, 1
80, 5.50541, 1.8391, 1
81, 5.50893, 1.83706, 1
82, 5.5079, 1.83789, 1
83, 5.35005, 1.83501, 1
84, 5.5185, 1.68358, 1
85, 5.33709, 1.83587, 1
86, 5.33094, 1.83706, 1
87, 5.51066, 1.83706, 1
88, 5.50912, 1.83578, 1
89, 5.52278, 1.83706, 1
90, 5.51552, 1.84285, 1
