Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.02381, 0, 1
3, 5.42282, 1.84256, 1
4, 5.34928, 1.85718, 1
5, 5.27174, 1.85037, 1
6, 5.53984, 1.84787, 1
7, 5.42042, 1.84515, 1
8, 5.51754, 1.7, 1
9, 5.45274, 1.84714, 1
10, 5.48045, 1.84538, 1
11, 5.47024, 1.84339, 1
12, 5.48774, 1.84326, 1
13, 5.51117, 1.84336, 1
14, 5.47184, 1.8473, 1
15, 5.4776, 1.8473, 1
16, 5.04547, 1.84122, 1
17, 5.50058, 1.84173, 1
18, 5.46816, 1.84125, 1
19, 5.46131, 1.84205, 1
20, 5.45667, 1.84323, 1
21, 5.4959, 1.84154, 1
22, 5.43872, 1.8409, 1
23, 5.4743, 1.84365, 1
24, 5.48957, 1.84362, 1
25, 5.47776, 1.84109, 1
26, 5.46291, 1.83706, 1
27, 5.4624, 1.8432, 1
28, 5.45382, 1.8431, 1
29, 5.44106, 1.83859, 1
30, 5.46416, 1.84042, 1
31, 5.45382, 1.83603, 1
32, 5.45997, 1.83706, 1
33, 5.49846, 1.83706, 1
34, 5.46842, 1.84138, 1
35, 5.46054, 1.84125, 1
36, 5.39622, 1.83962, 1
37, 5.53654, 1.83856, 1
38, 5.56714, 1.84189, 1
39, 5.31056, 1.84058, 1
40, 5.30525, 1.8391, 1
41, 5.33261, 1.83907, 1
42, 5.34531, 1.84022, 1
43, 5.3289, 1.83501, 1
44, 5.36371, 1.83958, 1
45, 5.29907, 1.84118, 1
46, 5.28163, 1.84144, 1
47, 5.27824, 1.8391, 1
48, 5.5057, 1.83661, 1
49, 5.30915, 1.83949, 1
50, 5.3839, 1.84182, 1
51, 5.28998, 1.83501, 1
52, 5.32115, 1.83706, 1
53, 5.3248, 1.84278, 1
54, 5.36646, 1.8377, 1
55, 5.30566, 1.8392, 1
56, 5.50707, 1.83894, 1
57, 5.52221, 1.84102, 1
58, 5.27782, 1.8384, 1
59, 5.50362, 1.83779, 1
60, 5.2671, 1.83654, 1
61, 5.2607, 1.83894, 1
62, 5.50237, 1.84051, 1
63, 5.31514, 1.83776, 1
64, 5.31501, 1.83846, 1
65, 5.30874, 1.84243, 1
66, 5.28589, 1.83914, 1
67, 5.30637, 1.84115, 1
68, 5.34118, 1.83869, 1
69, 5.29968, 1.83718, 1
70, 5.31632, 1.83782, 1
71, 5.29296, 1.8391, 1
72, 5.3289, 1.8375, 1
73, 5.31251, 1.83837, 1
74, 5.28317, 1.83706, 1
75, 5.32832, 1.8391, 1
76, 5.52403, 1.83501, 1
77, 5.3369, 1.83706, 1
78, 5.50912, 1.83878, 1
79, 5.3207, 1.84109, 1
80, 5.27392, 1.84394, 1
81, 5.31456, 1.8391, 1
82, 5.36227, 1.84045, 1
83, 5.37677, 1.83725, 1
84, 5.51421, 1.83558, 1
85, 5.32134, 1.83885, 1
86, 5.52736, 1.83706, 1
87, 5.35568, 1.83693, 1
88, 5.51763, 1.68566, 1
89, 5.33299, 1.83571, 1
90, 5.35712, 1.8391, 1
