Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.73638, 0, 1
3, 5.08874, 1.69312, 1
4, 5.38669, 1.69808, 1
5, 5.40058, 1.8488, 1
6, 5.28794, 1.83968, 1
7, 5.45824, 1.84525, 1
8, 5.44406, 1.84371, 1
9, 5.49261, 1.84554, 1
10, 5.48045, 1.84566, 1
11, 5.4825, 1.8473, 1
12, 5.45482, 1.84934, 1
13, 5.47965, 1.84461, 1
14, 5.55008, 1.8473, 1
15, 5.43654, 1.84115, 1
16, 5.46368, 1.84525, 1
17, 5.45606, 1.84339, 1
18, 5.49891, 1.84093, 1
19, 5.50074, 1.84538, 1
20, 5.46275, 1.84525, 1
21, 5.48272, 1.83974, 1
22, 5.50611, 1.8391, 1
23, 5.47309, 1.84333, 1
24, 5.47418, 1.8432, 1
25, 5.46202, 1.8423, 1
26, 5.50445, 1.8425, 1
27, 5.49478, 1.8431, 1
28, 5.48413, 1.8391, 1
29, 5.46003, 1.83955, 1
30, 5.49274, 1.8392, 1
31, 5.44768, 1.84381, 1
32, 5.45997, 1.84317, 1
33, 5.46259, 1.8432, 1
34, 5.5025, 1.84163, 1
35, 5.46358, 1.84294, 1
36, 5.4825, 1.84115, 1
37, 5.48947, 1.8391, 1
38, 5.43971, 1.84339, 1
39, 5.58285, 1.84054, 1
40, 5.54992, 1.84422, 1
41, 5.53779, 1.84285, 1
42, 5.55722, 1.83952, 1
43, 5.53162, 1.84269, 1
44, 5.3744, 1.84352, 1
45, 5.32694, 1.68787, 1
46, 5.29555, 1.84115, 1
47, 5.52922, 1.84525, 1
48, 5.30118, 1.84448, 1
49, 5.54598, 1.84525, 1
50, 5.39238, 1.84586, 1
51, 5.51098, 1.84141, 1
52, 5.53984, 1.84003, 1
53, 5.2992, 1.83757, 1
54, 5.52346, 1.84118, 1
55, 5.37805, 1.83882, 1
56, 5.35757, 1.84115, 1
57, 5.53984, 1.83978, 1
58, 5.37965, 1.83878, 1
59, 5.38643, 1.83978, 1
60, 5.54598, 1.8432, 1
61, 5.53568, 1.83754, 1
62, 5.31674, 1.83795, 1
63, 5.32304, 1.8391, 1
64, 5.54541, 1.84694, 1
65, 5.52842, 1.84131, 1
66, 5.35165, 1.83894, 1
67, 5.52896, 1.83862, 1
68, 5.28173, 1.83923, 1
69, 5.33152, 1.8425, 1
70, 5.30637, 1.84115, 1
71, 5.34672, 1.84323, 1
72, 5.32688, 1.8431, 1
73, 5.54413, 1.8391, 1
74, 5.32819, 1.83907, 1
75, 5.32755, 1.84138, 1
76, 5.52141, 1.84294, 1
77, 5.52755, 1.83622, 1
78, 5.51107, 1.84096, 1
79, 5.36166, 1.84416, 1
80, 5.38102, 1.84525, 1
81, 5.29722, 1.84115, 1
82, 5.5361, 1.84496, 1
83, 5.35926, 1.84102, 1
84, 5.36368, 1.68755, 1
85, 5.50771, 1.84256, 1
86, 5.38656, 1.8391, 1
87, 5.3672, 1.68755, 1
88, 5.52563, 1.84109, 1
89, 5.32685, 1.84029, 1
90, 5.3719, 1.84157, 1
