Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.06266, 0, 1
3, 5.58768, 1.84413, 1
4, 5.1728, 1.85603, 1
5, 5.06675, 1.69574, 1
6, 5.50784, 1.6937, 1
7, 5.4313, 1.84525, 1
8, 5.51478, 1.85024, 1
9, 5.43683, 1.8392, 1
10, 5.52707, 1.6984, 1
11, 5.4984, 1.84163, 1
12, 5.52429, 1.84259, 1
13, 5.47635, 1.8432, 1
14, 5.44653, 1.84483, 1
15, 5.44176, 1.84195, 1
16, 5.49914, 1.8432, 1
17, 5.47414, 1.83792, 1
18, 5.51786, 1.83914, 1
19, 5.5168, 1.84269, 1
20, 5.47616, 1.84477, 1
21, 5.46285, 1.84525, 1
22, 5.47984, 1.83792, 1
23, 5.48547, 1.84154, 1
24, 5.46096, 1.83978, 1
25, 5.51936, 1.83619, 1
26, 5.47146, 1.84096, 1
27, 5.48301, 1.84138, 1
28, 5.47232, 1.8391, 1
29, 5.46979, 1.83706, 1
30, 5.46442, 1.83533, 1
31, 5.46528, 1.83706, 1
32, 5.46816, 1.8345, 1
33, 5.45997, 1.8432, 1
34, 5.4584, 1.83962, 1
35, 5.46752, 1.83994, 1
36, 5.37149, 1.83821, 1
37, 5.37472, 1.83869, 1
38, 5.3289, 1.83706, 1
39, 5.30208, 1.83501, 1
40, 5.33299, 1.84262, 1
41, 5.52016, 1.8391, 1
42, 5.35965, 1.8432, 1
43, 5.33894, 1.83619, 1
44, 5.51322, 1.83642, 1
45, 5.31565, 1.83501, 1
46, 5.31021, 1.84192, 1
47, 5.4903, 1.8359, 1
48, 5.50672, 1.83571, 1
49, 5.53984, 1.84237, 1
50, 5.51322, 1.84118, 1
51, 5.50755, 1.84074, 1
52, 5.49494, 1.83635, 1
53, 5.34266, 1.83731, 1
54, 5.34624, 1.68557, 1
55, 5.51574, 1.83501, 1
56, 5.50669, 1.83846, 1
57, 5.35331, 1.83904, 1
58, 5.51664, 1.6855, 1
59, 5.51946, 1.83702, 1
60, 5.5088, 1.83808, 1
61, 5.30618, 1.83827, 1
62, 5.51891, 1.8335, 1
63, 5.51715, 1.83834, 1
64, 5.5215, 1.84115, 1
65, 5.53728, 1.84038, 1
66, 5.5159, 1.83706, 1
67, 5.52182, 1.83725, 1
68, 5.51526, 1.8352, 1
69, 5.51936, 1.83574, 1
70, 5.30115, 1.83917, 1
71, 5.50339, 1.83373, 1
72, 5.51466, 1.83747, 1
73, 5.3385, 1.83843, 1
74, 5.52346, 1.83686, 1
75, 5.31251, 1.8391, 1
76, 5.52477, 1.83766, 1
77, 5.49888, 1.83696, 1
78, 5.52566, 1.83904, 1
79, 5.37395, 1.8417, 1
80, 5.38141, 1.84243, 1
81, 5.53606, 1.84288, 1
82, 5.37005, 1.83699, 1
83, 5.54211, 1.83693, 1
84, 5.38419, 1.8367, 1
85, 5.52314, 1.83706, 1
86, 5.52525, 1.83546, 1
87, 5.31987, 1.83952, 1
88, 5.37917, 1.83747, 1
89, 5.36301, 1.83706, 1
90, 5.2984, 1.83706, 1
