Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.06566, 0, 1
3, 5.21376, 1.84397, 1
4, 5.16163, 1.8552, 1
5, 5.04758, 1.84218, 1
6, 5.51245, 1.84544, 1
7, 5.41754, 1.84765, 1
8, 5.51322, 1.84934, 1
9, 5.42256, 1.84333, 1
10, 5.49216, 1.84579, 1
11, 5.4689, 1.84934, 1
12, 5.50093, 1.84451, 1
13, 5.47229, 1.84851, 1
14, 5.50474, 1.84525, 1
15, 5.48899, 1.8441, 1
16, 5.49248, 1.8432, 1
17, 5.46019, 1.8433, 1
18, 5.42131, 1.8391, 1
19, 5.48102, 1.84374, 1
20, 5.49622, 1.84266, 1
21, 5.46387, 1.8391, 1
22, 5.4777, 1.84282, 1
23, 5.48659, 1.8417, 1
24, 5.50118, 1.84352, 1
25, 5.47914, 1.84064, 1
26, 5.48493, 1.84502, 1
27, 5.46742, 1.84192, 1
28, 5.53491, 1.83926, 1
29, 5.48454, 1.84042, 1
30, 5.50544, 1.83504, 1
31, 5.47869, 1.83706, 1
32, 5.50938, 1.8391, 1
33, 5.49453, 1.83734, 1
34, 5.45997, 1.83987, 1
35, 5.48624, 1.84522, 1
36, 5.38301, 1.8391, 1
37, 5.56496, 1.8391, 1
38, 5.36704, 1.83706, 1
39, 5.5337, 1.83984, 1
40, 5.32246, 1.83971, 1
41, 5.54083, 1.83894, 1
42, 5.35446, 1.8408, 1
43, 5.28579, 1.83696, 1
44, 5.39203, 1.83808, 1
45, 5.36083, 1.8368, 1
46, 5.5543, 1.83987, 1
47, 5.51901, 1.8391, 1
48, 5.3719, 1.84083, 1
49, 5.36816, 1.8432, 1
50, 5.37405, 1.68755, 1
51, 5.29613, 1.68342, 1
52, 5.36371, 1.8369, 1
53, 5.51501, 1.83507, 1
54, 5.36051, 1.83594, 1
55, 5.53715, 1.83882, 1
56, 5.5303, 1.83453, 1
57, 5.5233, 1.8408, 1
58, 5.52141, 1.83853, 1
59, 5.36141, 1.83706, 1
60, 5.31456, 1.83706, 1
61, 5.52378, 1.83952, 1
62, 5.37018, 1.8353, 1
63, 5.38848, 1.83571, 1
64, 5.35274, 1.84426, 1
65, 5.552, 1.84314, 1
66, 5.53574, 1.83699, 1
67, 5.53347, 1.83779, 1
68, 5.33955, 1.83616, 1
69, 5.52838, 1.83862, 1
70, 5.31178, 1.8367, 1
71, 5.52445, 1.83779, 1
72, 5.51747, 1.83834, 1
73, 5.36813, 1.83574, 1
74, 5.36538, 1.83686, 1
75, 5.35546, 1.83654, 1
76, 5.54237, 1.83702, 1
77, 5.3327, 1.83296, 1
78, 5.29818, 1.83373, 1
79, 5.33101, 1.84134, 1
80, 5.28902, 1.8401, 1
81, 5.30022, 1.8391, 1
82, 5.34979, 1.83706, 1
83, 5.54973, 1.84099, 1
84, 5.32915, 1.8353, 1
85, 5.31562, 1.83843, 1
86, 5.31648, 1.83501, 1
87, 5.52918, 1.83709, 1
88, 5.37395, 1.83725, 1
89, 5.31171, 1.83894, 1
90, 5.53779, 1.84042, 1
