Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.0688, 0, 1
3, 5.19907, 1.84304, 1
4, 5.40672, 1.84803, 1
5, 5.12589, 1.8473, 1
6, 5.52346, 1.8473, 1
7, 5.44589, 1.84518, 1
8, 5.46816, 1.84928, 1
9, 5.49274, 1.84442, 1
10, 5.45382, 1.84525, 1
11, 5.45936, 1.84506, 1
12, 5.45264, 1.84464, 1
13, 5.49888, 1.8432, 1
14, 5.4584, 1.8432, 1
15, 5.48659, 1.84282, 1
16, 5.47178, 1.8432, 1
17, 5.48262, 1.84144, 1
18, 5.46624, 1.84246, 1
19, 5.4913, 1.8432, 1
20, 5.45382, 1.84298, 1
21, 5.50298, 1.84115, 1
22, 5.47635, 1.84038, 1
23, 5.47005, 1.84006, 1
24, 5.48528, 1.83853, 1
25, 5.50816, 1.84122, 1
26, 5.47683, 1.83907, 1
27, 5.48435, 1.8423, 1
28, 5.45792, 1.8432, 1
29, 5.50896, 1.83776, 1
30, 5.4743, 1.8368, 1
31, 5.47107, 1.83706, 1
32, 5.46515, 1.83766, 1
33, 5.47558, 1.8401, 1
34, 5.50083, 1.83747, 1
35, 5.44154, 1.84246, 1
36, 5.33606, 1.83674, 1
37, 5.40934, 1.83885, 1
38, 5.56787, 1.83501, 1
39, 5.30435, 1.83827, 1
40, 5.3016, 1.8393, 1
41, 5.53098, 1.83933, 1
42, 5.55498, 1.83888, 1
43, 5.37158, 1.83706, 1
44, 5.376, 1.83904, 1
45, 5.36672, 1.83942, 1
46, 5.34118, 1.84246, 1
47, 5.52339, 1.6855, 1
48, 5.51626, 1.83814, 1
49, 5.35933, 1.84099, 1
50, 5.38829, 1.83885, 1
51, 5.53517, 1.83379, 1
52, 5.37162, 1.8391, 1
53, 5.33786, 1.68717, 1
54, 5.52301, 1.836, 1
55, 5.37648, 1.8391, 1
56, 5.26678, 1.68461, 1
57, 5.35027, 1.83997, 1
58, 5.52755, 1.83706, 1
59, 5.36506, 1.68422, 1
60, 5.5336, 1.83507, 1
61, 5.52531, 1.83661, 1
62, 5.51277, 1.83869, 1
63, 5.52618, 1.83773, 1
64, 5.52627, 1.83946, 1
65, 5.5255, 1.83939, 1
66, 5.39034, 1.8367, 1
67, 5.34426, 1.83546, 1
68, 5.53014, 1.83904, 1
69, 5.3583, 1.83706, 1
70, 5.52944, 1.83501, 1
71, 5.33011, 1.8391, 1
72, 5.53347, 1.83501, 1
73, 5.52774, 1.83907, 1
74, 5.53754, 1.83715, 1
75, 5.35126, 1.83392, 1
76, 5.3289, 1.83706, 1
77, 5.37997, 1.84102, 1
78, 5.36986, 1.83645, 1
79, 5.37398, 1.84109, 1
80, 5.53379, 1.84106, 1
81, 5.5159, 1.83856, 1
82, 5.36147, 1.8391, 1
83, 5.54077, 1.83466, 1
84, 5.52787, 1.83866, 1
85, 5.34733, 1.83923, 1
86, 5.53866, 1.8391, 1
87, 5.36781, 1.83747, 1
88, 5.32304, 1.83744, 1
89, 5.52346, 1.8391, 1
90, 5.53126, 1.83869, 1
