Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.60742, 0, 1
3, 5.27398, 1.8425, 1
4, 5.38598, 1.69613, 1
5, 5.36835, 1.84742, 1
6, 5.28653, 1.84141, 1
7, 5.19341, 1.85206, 1
8, 5.44339, 1.85062, 1
9, 5.47021, 1.69798, 1
10, 5.43165, 1.84528, 1
11, 5.52694, 1.84544, 1
12, 5.49859, 1.8432, 1
13, 5.46816, 1.84957, 1
14, 5.45725, 1.8432, 1
15, 5.45814, 1.8449, 1
16, 5.43901, 1.8391, 1
17, 5.47229, 1.8473, 1
18, 5.44835, 1.83946, 1
19, 5.47632, 1.84394, 1
20, 5.48918, 1.84358, 1
21, 5.4784, 1.84115, 1
22, 5.45526, 1.84115, 1
23, 5.46848, 1.84125, 1
24, 5.4784, 1.84365, 1
25, 5.48646, 1.84301, 1
26, 5.48995, 1.84221, 1
27, 5.50637, 1.8391, 1
28, 5.47686, 1.83981, 1
29, 5.47466, 1.83936, 1
30, 5.46611, 1.83786, 1
31, 5.50576, 1.83619, 1
32, 5.45235, 1.83747, 1
33, 5.49478, 1.83754, 1
34, 5.47229, 1.84019, 1
35, 5.51571, 1.8432, 1
36, 5.51318, 1.6848, 1
37, 5.46611, 1.84058, 1
38, 5.37766, 1.83786, 1
39, 5.56646, 1.84096, 1
40, 5.34336, 1.84086, 1
41, 5.36576, 1.83875, 1
42, 5.53939, 1.8359, 1
43, 5.54298, 1.83555, 1
44, 5.29213, 1.83699, 1
45, 5.35798, 1.83923, 1
46, 5.54778, 1.8391, 1
47, 5.33645, 1.83811, 1
48, 5.53059, 1.84394, 1
49, 5.5255, 1.84106, 1
50, 5.36746, 1.84115, 1
51, 5.34966, 1.83754, 1
52, 5.34736, 1.83498, 1
53, 5.53117, 1.83706, 1
54, 5.33491, 1.8367, 1
55, 5.37274, 1.83706, 1
56, 5.5169, 1.83501, 1
57, 5.36886, 1.83754, 1
58, 5.36131, 1.83501, 1
59, 5.53936, 1.83907, 1
60, 5.30461, 1.83328, 1
61, 5.55062, 1.83984, 1
62, 5.31251, 1.83536, 1
63, 5.53728, 1.84275, 1
64, 5.56349, 1.84093, 1
65, 5.53229, 1.83574, 1
66, 5.35552, 1.83725, 1
67, 5.35798, 1.83706, 1
68, 5.32019, 1.83834, 1
69, 5.53165, 1.83706, 1
70, 5.27997, 1.83501, 1
71, 5.35757, 1.83821, 1
72, 5.54525, 1.83837, 1
73, 5.51936, 1.83843, 1
74, 5.50272, 1.83706, 1
75, 5.3536, 1.83706, 1
76, 5.3256, 1.83642, 1
77, 5.33376, 1.83706, 1
78, 5.3352, 1.84054, 1
79, 5.54227, 1.8432, 1
80, 5.5296, 1.84317, 1
81, 5.35978, 1.83744, 1
82, 5.36211, 1.83574, 1
83, 5.54048, 1.83706, 1
84, 5.40106, 1.83712, 1
85, 5.52166, 1.83699, 1
86, 5.32122, 1.83491, 1
87, 5.53363, 1.83744, 1
88, 5.33565, 1.83824, 1
89, 5.54432, 1.83856, 1
90, 5.51757, 1.83504, 1
