Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.16506, 0, 1
3, 5.5727, 1.68826, 1
4, 5.41008, 1.8473, 1
5, 5.30122, 1.84586, 1
6, 5.53315, 2.03997, 1
7, 5.41834, 1.84934, 1
8, 5.47891, 1.70189, 1
9, 5.46896, 1.84899, 1
10, 5.49901, 1.84691, 1
11, 5.4473, 1.84525, 1
12, 5.45914, 1.84221, 1
13, 5.48518, 1.84934, 1
14, 5.49411, 1.8432, 1
15, 5.48454, 1.8432, 1
16, 5.48045, 1.84125, 1
17, 5.47411, 1.84016, 1
18, 5.44973, 1.84186, 1
19, 5.48454, 1.84403, 1
20, 5.53443, 1.83962, 1
21, 5.46064, 1.83984, 1
22, 5.46986, 1.83904, 1
23, 5.4784, 1.84272, 1
24, 5.50707, 1.83946, 1
25, 5.45005, 1.84326, 1
26, 5.46445, 1.83779, 1
27, 5.46672, 1.83782, 1
28, 5.51494, 1.84125, 1
29, 5.4743, 1.8399, 1
30, 5.53158, 1.8391, 1
31, 5.49894, 1.83885, 1
32, 5.48147, 1.83766, 1
33, 5.47968, 1.84224, 1
34, 5.50432, 1.84115, 1
35, 5.47731, 1.8432, 1
36, 5.40822, 1.84115, 1
37, 5.34707, 1.83734, 1
38, 5.38611, 1.8391, 1
39, 5.53766, 1.83885, 1
40, 5.5465, 1.83482, 1
41, 5.51229, 1.8369, 1
42, 5.51117, 1.84115, 1
43, 5.33965, 1.83706, 1
44, 5.39238, 1.83744, 1
45, 5.52675, 1.68442, 1
46, 5.32781, 1.83968, 1
47, 5.5296, 1.83645, 1
48, 5.5512, 1.83706, 1
49, 5.56902, 1.83955, 1
50, 5.34138, 1.84032, 1
51, 5.3583, 1.68394, 1
52, 5.54438, 1.83504, 1
53, 5.30758, 1.68346, 1
54, 5.37034, 1.83709, 1
55, 5.53866, 1.83706, 1
56, 5.52131, 1.8344, 1
57, 5.3601, 1.83706, 1
58, 5.32672, 1.8375, 1
59, 5.31104, 1.83603, 1
60, 5.52979, 1.83706, 1
61, 5.33533, 1.83581, 1
62, 5.52752, 1.83546, 1
63, 5.52605, 1.83501, 1
64, 5.3719, 1.84096, 1
65, 5.5217, 1.8432, 1
66, 5.51251, 1.83574, 1
67, 5.53386, 1.83683, 1
68, 5.52749, 1.83501, 1
69, 5.5192, 1.83699, 1
70, 5.54352, 1.83802, 1
71, 5.30637, 1.83738, 1
72, 5.53606, 1.83667, 1
73, 5.52618, 1.83542, 1
74, 5.52755, 1.83491, 1
75, 5.54653, 1.8391, 1
76, 5.53866, 1.83622, 1
77, 5.34141, 1.83546, 1
78, 5.53942, 1.83811, 1
79, 5.55373, 1.84131, 1
80, 5.30637, 1.84048, 1
81, 5.33958, 1.83664, 1
82, 5.29011, 1.84189, 1
83, 5.33299, 1.83853, 1
84, 5.28672, 1.8391, 1
85, 5.32045, 1.83683, 1
86, 5.30022, 1.84077, 1
87, 5.33027, 1.83709, 1
88, 5.34768, 1.83805, 1
89, 5.32195, 1.8383, 1
90, 5.33504, 1.84067, 1
