Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.98637, 0, 1
3, 5.26336, 1.84998, 1
4, 5.28794, 1.7024, 1
5, 5.43939, 1.8425, 1
6, 5.4959, 1.85149, 1
7, 5.41523, 1.84918, 1
8, 5.51395, 1.85046, 1
9, 5.43315, 1.8423, 1
10, 5.44768, 1.84701, 1
11, 5.45587, 1.8472, 1
12, 5.49296, 1.8432, 1
13, 5.46522, 1.8473, 1
14, 5.47987, 1.84163, 1
15, 5.48454, 1.84397, 1
16, 5.4953, 1.8441, 1
17, 5.44179, 1.84227, 1
18, 5.46458, 1.83968, 1
19, 5.4569, 1.84525, 1
20, 5.50317, 1.84525, 1
21, 5.43939, 1.84115, 1
22, 5.48688, 1.83917, 1
23, 5.45594, 1.84422, 1
24, 5.52394, 1.84323, 1
25, 5.48442, 1.84173, 1
26, 5.45347, 1.83981, 1
27, 5.45565, 1.84307, 1
28, 5.5296, 1.8432, 1
29, 5.47328, 1.84058, 1
30, 5.46256, 1.83501, 1
31, 5.45824, 1.83885, 1
32, 5.49021, 1.8391, 1
33, 5.44272, 1.83741, 1
34, 5.4769, 1.8423, 1
35, 5.46202, 1.8432, 1
36, 5.39648, 1.83798, 1
37, 5.36064, 1.83702, 1
38, 5.35757, 1.84115, 1
39, 5.54189, 1.83942, 1
40, 5.34048, 1.83514, 1
41, 5.37302, 1.83946, 1
42, 5.56237, 1.84115, 1
43, 5.36157, 1.83706, 1
44, 5.39162, 1.8385, 1
45, 5.35021, 1.83706, 1
46, 5.35226, 1.84202, 1
47, 5.3745, 1.83702, 1
48, 5.39034, 1.8432, 1
49, 5.53619, 1.84067, 1
50, 5.52976, 1.84093, 1
51, 5.53104, 1.8393, 1
52, 5.51322, 1.8391, 1
53, 5.34528, 1.83661, 1
54, 5.5679, 1.8361, 1
55, 5.53165, 1.84016, 1
56, 5.52755, 1.83738, 1
57, 5.31728, 1.83706, 1
58, 5.55622, 1.8423, 1
59, 5.33347, 1.83709, 1
60, 5.53472, 1.8391, 1
61, 5.31098, 1.83706, 1
62, 5.37386, 1.8391, 1
63, 5.32438, 1.83728, 1
64, 5.3801, 1.84291, 1
65, 5.5505, 1.84067, 1
66, 5.28285, 1.83514, 1
67, 5.50934, 1.8376, 1
68, 5.35318, 1.83654, 1
69, 5.55258, 1.83706, 1
70, 5.5255, 1.83699, 1
71, 5.36445, 1.83677, 1
72, 5.3704, 1.83706, 1
73, 5.28646, 1.83501, 1
74, 5.38624, 1.83802, 1
75, 5.30266, 1.8353, 1
76, 5.52675, 1.83834, 1
77, 5.33379, 1.8399, 1
78, 5.54003, 1.8391, 1
79, 5.36253, 1.83994, 1
80, 5.51962, 1.84128, 1
81, 5.36349, 1.83715, 1
82, 5.30294, 1.8391, 1
83, 5.52675, 1.8384, 1
84, 5.52627, 1.8353, 1
85, 5.53603, 1.83728, 1
86, 5.36144, 1.8377, 1
87, 5.29501, 1.83677, 1
88, 5.28576, 1.83837, 1
89, 5.53574, 1.84253, 1
90, 5.32998, 1.83901, 1
