Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.08685, 0, 1
3, 5.58291, 1.84736, 1
4, 5.37142, 1.7039, 1
5, 4.94838, 1.84717, 1
6, 5.60176, 1.84528, 1
7, 5.45619, 1.84662, 1
8, 5.49242, 1.69744, 1
9, 5.41107, 1.84934, 1
10, 5.53571, 1.85152, 1
11, 5.42461, 1.8473, 1
12, 5.44851, 1.84314, 1
13, 5.47056, 1.8473, 1
14, 5.44864, 1.84253, 1
15, 5.45866, 1.84486, 1
16, 5.45229, 1.84317, 1
17, 5.48045, 1.84458, 1
18, 5.51024, 1.83955, 1
19, 5.45875, 1.84525, 1
20, 5.44797, 1.84717, 1
21, 5.46669, 1.84109, 1
22, 5.50362, 1.8391, 1
23, 5.48285, 1.83974, 1
24, 5.5105, 1.84122, 1
25, 5.45043, 1.84016, 1
26, 5.5183, 1.84253, 1
27, 5.47638, 1.84154, 1
28, 5.45472, 1.84259, 1
29, 5.46102, 1.83744, 1
30, 5.53213, 1.83856, 1
31, 5.47226, 1.83958, 1
32, 5.46186, 1.8391, 1
33, 5.47258, 1.83731, 1
34, 5.51373, 1.8448, 1
35, 5.48374, 1.84253, 1
36, 5.50531, 1.83626, 1
37, 5.36659, 1.8368, 1
38, 5.57261, 1.83706, 1
39, 5.55213, 1.83616, 1
40, 5.52058, 1.83856, 1
41, 5.35875, 1.83706, 1
42, 5.50851, 1.83558, 1
43, 5.31392, 1.83718, 1
44, 5.54618, 1.83965, 1
45, 5.37421, 1.83712, 1
46, 5.39024, 1.83763, 1
47, 5.30816, 1.84314, 1
48, 5.31462, 1.83894, 1
49, 5.54246, 1.8425, 1
50, 5.55302, 1.84013, 1
51, 5.36781, 1.83718, 1
52, 5.54189, 1.83702, 1
53, 5.3935, 1.83706, 1
54, 5.52176, 1.83712, 1
55, 5.32534, 1.8351, 1
56, 5.53984, 1.83834, 1
57, 5.40122, 1.83683, 1
58, 5.3351, 1.83898, 1
59, 5.37965, 1.83914, 1
60, 5.53757, 1.83754, 1
61, 5.29469, 1.83933, 1
62, 5.53565, 1.83706, 1
63, 5.52166, 1.83706, 1
64, 5.52755, 1.84074, 1
65, 5.376, 1.8391, 1
66, 5.5481, 1.83821, 1
67, 5.35181, 1.8391, 1
68, 5.53296, 1.83949, 1
69, 5.2984, 1.83546, 1
70, 5.54598, 1.83648, 1
71, 5.34938, 1.83523, 1
72, 5.53984, 1.8391, 1
73, 5.53034, 1.8391, 1
74, 5.35491, 1.83328, 1
75, 5.31619, 1.68416, 1
76, 5.3769, 1.83494, 1
77, 5.53046, 1.84064, 1
78, 5.52845, 1.83536, 1
79, 5.34614, 1.84227, 1
80, 5.53485, 1.84378, 1
81, 5.52365, 1.8353, 1
82, 5.29021, 1.83635, 1
83, 5.30022, 1.83846, 1
84, 5.28221, 1.83706, 1
85, 5.30842, 1.83754, 1
86, 5.5359, 1.83862, 1
87, 5.28336, 1.83667, 1
88, 5.50576, 1.83923, 1
89, 5.30842, 1.84099, 1
90, 5.39248, 1.8391, 1
