Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.80803, 0, 1
3, 5.12822, 1.69165, 1
4, 5.40698, 1.69574, 1
5, 5.53574, 1.84998, 1
6, 5.51731, 1.69677, 1
7, 5.41114, 1.8479, 1
8, 5.47072, 1.8551, 1
9, 5.46502, 1.84525, 1
10, 5.44125, 1.84947, 1
11, 5.49712, 1.84624, 1
12, 5.47046, 1.84288, 1
13, 5.4825, 1.8455, 1
14, 5.4729, 1.84477, 1
15, 5.45456, 1.84406, 1
16, 5.4585, 1.84275, 1
17, 5.4648, 1.84054, 1
18, 5.43539, 1.84496, 1
19, 5.47216, 1.84253, 1
20, 5.4473, 1.84467, 1
21, 5.4769, 1.8432, 1
22, 5.4703, 1.83981, 1
23, 5.43798, 1.83968, 1
24, 5.48304, 1.84019, 1
25, 5.47267, 1.84214, 1
26, 5.44122, 1.84115, 1
27, 5.48864, 1.84003, 1
28, 5.45786, 1.84224, 1
29, 5.49888, 1.84314, 1
30, 5.45872, 1.8353, 1
31, 5.46589, 1.8391, 1
32, 5.42851, 1.83728, 1
33, 5.4727, 1.83706, 1
34, 5.4272, 1.8417, 1
35, 5.46672, 1.84525, 1
36, 5.37533, 1.8369, 1
37, 5.56678, 1.84013, 1
38, 5.38659, 1.6855, 1
39, 5.50093, 1.83526, 1
40, 5.32285, 1.83571, 1
41, 5.50352, 1.8391, 1
42, 5.53613, 1.83539, 1
43, 5.2713, 1.83571, 1
44, 5.33504, 1.84675, 1
45, 5.35782, 1.83869, 1
46, 5.37136, 1.8401, 1
47, 5.49552, 1.83706, 1
48, 5.34938, 1.83501, 1
49, 5.53008, 1.84525, 1
50, 5.28202, 1.84208, 1
51, 5.54394, 1.83738, 1
52, 5.32499, 1.83706, 1
53, 5.54598, 1.83645, 1
54, 5.52154, 1.83706, 1
55, 5.35574, 1.8367, 1
56, 5.51126, 1.83846, 1
57, 5.55213, 1.83706, 1
58, 5.52858, 1.83523, 1
59, 5.34118, 1.83894, 1
60, 5.34323, 1.84115, 1
61, 5.52531, 1.8375, 1
62, 5.52346, 1.8432, 1
63, 5.3801, 1.83706, 1
64, 5.33747, 1.84115, 1
65, 5.35552, 1.84419, 1
66, 5.31254, 1.83501, 1
67, 5.50883, 1.8391, 1
68, 5.37709, 1.8376, 1
69, 5.35552, 1.83738, 1
70, 5.5296, 1.83677, 1
71, 5.53165, 1.83533, 1
72, 5.36576, 1.68541, 1
73, 5.3711, 1.83731, 1
74, 5.35562, 1.83654, 1
75, 5.38624, 1.84115, 1
76, 5.53014, 1.83587, 1
77, 5.35757, 1.83706, 1
78, 5.52707, 1.83347, 1
79, 5.54016, 1.84067, 1
80, 5.35923, 1.84038, 1
81, 5.52691, 1.83501, 1
82, 5.52474, 1.83494, 1
83, 5.35949, 1.84061, 1
84, 5.30979, 1.83818, 1
85, 5.37395, 1.83939, 1
86, 5.51606, 1.83507, 1
87, 5.3591, 1.83917, 1
88, 5.5136, 1.83571, 1
89, 5.36909, 1.83885, 1
90, 5.52602, 1.83706, 1
