Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.58694, 0, 1
3, 5.40467, 1.91286, 1
4, 5.41696, 1.69718, 1
5, 4.82899, 1.85008, 1
6, 5.56304, 1.8903, 1
7, 5.43533, 1.84397, 1
8, 5.47155, 1.84758, 1
9, 5.47222, 1.84403, 1
10, 5.45734, 1.84678, 1
11, 5.46995, 1.8497, 1
12, 5.49856, 1.84218, 1
13, 5.51085, 1.84298, 1
14, 5.49747, 1.68986, 1
15, 5.48045, 1.84317, 1
16, 5.47667, 1.84285, 1
17, 5.48173, 1.84115, 1
18, 5.47366, 1.83686, 1
19, 5.45485, 1.84269, 1
20, 5.43949, 1.84378, 1
21, 5.49357, 1.84202, 1
22, 5.48701, 1.84118, 1
23, 5.49104, 1.84115, 1
24, 5.4743, 1.83936, 1
25, 5.48429, 1.84525, 1
26, 5.4705, 1.83981, 1
27, 5.45997, 1.84198, 1
28, 5.46819, 1.84115, 1
29, 5.47325, 1.83882, 1
30, 5.45293, 1.8432, 1
31, 5.45587, 1.8431, 1
32, 5.48208, 1.84115, 1
33, 5.50298, 1.8391, 1
34, 5.49638, 1.84451, 1
35, 5.48864, 1.84566, 1
36, 5.46784, 1.84115, 1
37, 5.40877, 1.83872, 1
38, 5.3927, 1.8391, 1
39, 5.35962, 1.83706, 1
40, 5.52298, 1.84925, 1
41, 5.5295, 1.8432, 1
42, 5.30634, 1.83869, 1
43, 5.37395, 1.84202, 1
44, 5.54803, 1.83677, 1
45, 5.3304, 1.8391, 1
46, 5.32042, 1.84112, 1
47, 5.31149, 1.84042, 1
48, 5.36576, 1.84291, 1
49, 5.53779, 1.84637, 1
50, 5.33094, 1.83706, 1
51, 5.31251, 1.83763, 1
52, 5.52746, 1.84038, 1
53, 5.5312, 1.83706, 1
54, 5.29203, 1.83501, 1
55, 5.34093, 1.83706, 1
56, 5.31594, 1.83526, 1
57, 5.30224, 1.83853, 1
58, 5.3207, 1.84128, 1
59, 5.28621, 1.83658, 1
60, 5.51526, 1.84115, 1
61, 5.35123, 1.83501, 1
62, 5.52509, 1.83731, 1
63, 5.32669, 1.83587, 1
64, 5.37488, 1.84182, 1
65, 5.52755, 1.8391, 1
66, 5.52298, 1.83821, 1
67, 5.5313, 1.83501, 1
68, 5.54198, 1.83808, 1
69, 5.35962, 1.83568, 1
70, 5.54333, 1.83629, 1
71, 5.36896, 1.8391, 1
72, 5.52141, 1.68499, 1
73, 5.33645, 1.83731, 1
74, 5.51936, 1.8391, 1
75, 5.53984, 1.6855, 1
76, 5.3735, 1.8344, 1
77, 5.34656, 1.8361, 1
78, 5.35005, 1.83466, 1
79, 5.55114, 1.84122, 1
80, 5.32234, 1.83926, 1
81, 5.51098, 1.8391, 1
82, 5.37302, 1.83706, 1
83, 5.31859, 1.84067, 1
84, 5.33914, 1.83981, 1
85, 5.36371, 1.8391, 1
86, 5.37987, 1.83504, 1
87, 5.54074, 1.83578, 1
88, 5.54691, 1.83501, 1
89, 5.2824, 1.83917, 1
90, 5.51738, 1.84157, 1
