Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.73293, 0, 1
3, 5.37517, 1.92083, 1
4, 5.3759, 1.69603, 1
5, 5.32067, 1.84726, 1
6, 5.33373, 1.69712, 1
7, 5.4415, 1.84592, 1
8, 5.50291, 1.85549, 1
9, 5.41798, 1.84525, 1
10, 5.58547, 1.85344, 1
11, 5.4505, 1.8432, 1
12, 5.47274, 1.8473, 1
13, 5.48874, 1.84304, 1
14, 5.46822, 1.84454, 1
15, 5.50707, 1.69299, 1
16, 5.47658, 1.8473, 1
17, 5.4617, 1.84525, 1
18, 5.50739, 1.84115, 1
19, 5.49888, 1.84294, 1
20, 5.47373, 1.84438, 1
21, 5.45571, 1.84256, 1
22, 5.52915, 1.84115, 1
23, 5.48454, 1.8432, 1
24, 5.48813, 1.84038, 1
25, 5.44397, 1.84064, 1
26, 5.50714, 1.8401, 1
27, 5.4601, 1.84317, 1
28, 5.48099, 1.84035, 1
29, 5.46387, 1.84288, 1
30, 5.46112, 1.8424, 1
31, 5.49274, 1.83869, 1
32, 5.49456, 1.84086, 1
33, 5.47267, 1.84115, 1
34, 5.48269, 1.83763, 1
35, 5.45152, 1.84115, 1
36, 5.47635, 1.83846, 1
37, 5.4065, 1.84064, 1
38, 5.33299, 1.83958, 1
39, 5.33094, 1.8391, 1
40, 5.3665, 1.83526, 1
41, 5.56438, 1.83501, 1
42, 5.54323, 1.83789, 1
43, 5.37805, 1.8391, 1
44, 5.54166, 1.83853, 1
45, 5.3463, 1.83539, 1
46, 5.53379, 1.83875, 1
47, 5.30109, 1.84134, 1
48, 5.35638, 1.83859, 1
49, 5.36694, 1.83898, 1
50, 5.55008, 1.8391, 1
51, 5.34304, 1.83965, 1
52, 5.52768, 1.8391, 1
53, 5.54189, 1.84096, 1
54, 5.29453, 1.68544, 1
55, 5.55677, 1.8391, 1
56, 5.5456, 1.84173, 1
57, 5.33498, 1.83699, 1
58, 5.35632, 1.8391, 1
59, 5.53197, 1.83725, 1
60, 5.38784, 1.83843, 1
61, 5.35578, 1.8391, 1
62, 5.36576, 1.68643, 1
63, 5.50752, 1.83667, 1
64, 5.3185, 1.83834, 1
65, 5.3495, 1.8463, 1
66, 5.50733, 1.8391, 1
67, 5.51693, 1.83859, 1
68, 5.52141, 1.8391, 1
69, 5.51482, 1.83341, 1
70, 5.3593, 1.68333, 1
71, 5.5471, 1.83702, 1
72, 5.32227, 1.83501, 1
73, 5.50352, 1.84061, 1
74, 5.5145, 1.8384, 1
75, 5.50669, 1.83712, 1
76, 5.31203, 1.83424, 1
77, 5.51491, 1.84192, 1
78, 5.38016, 1.83501, 1
79, 5.3128, 1.8432, 1
80, 5.51322, 1.84115, 1
81, 5.52288, 1.83914, 1
82, 5.34957, 1.83677, 1
83, 5.50496, 1.83731, 1
84, 5.50502, 1.83683, 1
85, 5.37578, 1.83501, 1
86, 5.50502, 1.83747, 1
87, 5.36352, 1.83523, 1
88, 5.50374, 1.83706, 1
89, 5.35466, 1.83603, 1
90, 5.51997, 1.83706, 1
