Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.89677, 0, 1
3, 5.39107, 1.69165, 1
4, 5.34131, 1.84739, 1
5, 5.25587, 1.84915, 1
6, 5.52054, 1.84666, 1
7, 5.42925, 1.84934, 1
8, 5.49062, 1.85667, 1
9, 5.49853, 1.84419, 1
10, 5.4449, 1.84787, 1
11, 5.43507, 1.8473, 1
12, 5.45382, 1.84291, 1
13, 5.47504, 1.85306, 1
14, 5.45709, 1.84272, 1
15, 5.45171, 1.84365, 1
16, 5.47491, 1.8432, 1
17, 5.48659, 1.8432, 1
18, 5.46406, 1.8401, 1
19, 5.44563, 1.8432, 1
20, 5.41498, 1.8432, 1
21, 5.47856, 1.84189, 1
22, 5.46406, 1.83936, 1
23, 5.44515, 1.8432, 1
24, 5.48045, 1.83734, 1
25, 5.47552, 1.84029, 1
26, 5.4464, 1.8432, 1
27, 5.42352, 1.84339, 1
28, 5.46381, 1.83846, 1
29, 5.49821, 1.83709, 1
30, 5.48272, 1.83978, 1
31, 5.48874, 1.8359, 1
32, 5.45002, 1.83706, 1
33, 5.47984, 1.83702, 1
34, 5.48259, 1.84179, 1
35, 5.47885, 1.84157, 1
36, 5.4048, 1.83616, 1
37, 5.38019, 1.8368, 1
38, 5.56122, 1.83533, 1
39, 5.52086, 1.83706, 1
40, 5.53965, 1.83834, 1
41, 5.54394, 1.83514, 1
42, 5.34934, 1.83536, 1
43, 5.52515, 1.83923, 1
44, 5.38157, 1.83706, 1
45, 5.29638, 1.8361, 1
46, 5.33709, 1.83898, 1
47, 5.37155, 1.6855, 1
48, 5.29203, 1.83834, 1
49, 5.37395, 1.8473, 1
50, 5.31312, 1.84115, 1
51, 5.51507, 1.8385, 1
52, 5.31024, 1.83658, 1
53, 5.28589, 1.83843, 1
54, 5.51936, 1.83926, 1
55, 5.29059, 1.83712, 1
56, 5.35552, 1.83811, 1
57, 5.5096, 1.83894, 1
58, 5.28736, 1.83974, 1
59, 5.52589, 1.83776, 1
60, 5.33885, 1.83706, 1
61, 5.2839, 1.8407, 1
62, 5.52755, 1.84, 1
63, 5.30026, 1.8367, 1
64, 5.3855, 1.84403, 1
65, 5.38579, 1.84454, 1
66, 5.30637, 1.8391, 1
67, 5.51856, 1.8433, 1
68, 5.33523, 1.83616, 1
69, 5.33782, 1.83706, 1
70, 5.31248, 1.83875, 1
71, 5.53779, 1.83773, 1
72, 5.52243, 1.83434, 1
73, 5.29613, 1.83501, 1
74, 5.32304, 1.84058, 1
75, 5.52006, 1.83792, 1
76, 5.54045, 1.83501, 1
77, 5.51933, 1.83696, 1
78, 5.3329, 1.83546, 1
79, 5.38902, 1.84214, 1
80, 5.29859, 1.84013, 1
81, 5.35552, 1.83808, 1
82, 5.3207, 1.83869, 1
83, 5.27638, 1.8391, 1
84, 5.33709, 1.83786, 1
85, 5.36256, 1.8391, 1
86, 5.35757, 1.83706, 1
87, 5.35238, 1.83706, 1
88, 5.39238, 1.83779, 1
89, 5.33821, 1.83987, 1
90, 5.53309, 1.83885, 1
