Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.96224, 0, 1
3, 5.22205, 1.84205, 1
4, 5.08586, 1.84816, 1
5, 5.42656, 2.04186, 1
6, 5.48688, 1.69798, 1
7, 5.42096, 1.84371, 1
8, 5.55622, 1.69574, 1
9, 5.416, 1.8473, 1
10, 5.68042, 1.84525, 1
11, 5.44096, 1.84333, 1
12, 5.46384, 1.84333, 1
13, 5.47021, 1.84714, 1
14, 5.45792, 1.84115, 1
15, 5.45792, 1.84461, 1
16, 5.48586, 1.8432, 1
17, 5.47238, 1.84298, 1
18, 5.28589, 1.84192, 1
19, 5.5128, 1.84077, 1
20, 5.4447, 1.8473, 1
21, 5.44518, 1.84182, 1
22, 5.47021, 1.8432, 1
23, 5.4768, 1.84112, 1
24, 5.46003, 1.83872, 1
25, 5.43424, 1.84093, 1
26, 5.30726, 1.83766, 1
27, 5.48621, 1.84029, 1
28, 5.45997, 1.84182, 1
29, 5.49683, 1.84134, 1
30, 5.49005, 1.8391, 1
31, 5.4784, 1.84474, 1
32, 5.4537, 1.8432, 1
33, 5.68614, 1.84096, 1
34, 5.50147, 1.84115, 1
35, 5.48634, 1.8472, 1
36, 5.38301, 1.84138, 1
37, 5.35552, 1.8433, 1
38, 5.37805, 1.8377, 1
39, 5.30893, 1.84138, 1
40, 5.53965, 1.84253, 1
41, 5.52346, 1.84122, 1
42, 5.55827, 1.83923, 1
43, 5.52755, 1.83878, 1
44, 5.32099, 1.84445, 1
45, 5.3255, 1.84349, 1
46, 5.19062, 1.84272, 1
47, 5.30582, 1.83763, 1
48, 5.32813, 1.84291, 1
49, 5.30026, 1.84278, 1
50, 5.30771, 1.84499, 1
51, 5.3327, 1.84134, 1
52, 5.33504, 1.84125, 1
53, 5.31267, 1.84115, 1
54, 5.29984, 1.84234, 1
55, 5.31046, 1.8391, 1
56, 5.26746, 1.8432, 1
57, 5.32474, 1.84086, 1
58, 5.2825, 1.83971, 1
59, 5.51005, 1.84042, 1
60, 5.50061, 1.84234, 1
61, 5.34733, 1.8391, 1
62, 5.31946, 1.84189, 1
63, 5.55562, 1.84525, 1
64, 5.33168, 1.84525, 1
65, 5.27574, 1.84461, 1
66, 5.50752, 1.84256, 1
67, 5.52013, 1.83536, 1
68, 5.35142, 1.84115, 1
69, 5.29898, 1.84016, 1
70, 5.29302, 1.8391, 1
71, 5.31779, 1.84259, 1
72, 5.3319, 1.84288, 1
73, 5.50707, 1.83888, 1
74, 5.51754, 1.83731, 1
75, 5.31251, 1.84115, 1
76, 5.31456, 1.83802, 1
77, 5.30125, 1.8391, 1
78, 5.33718, 1.8432, 1
79, 5.32227, 1.84576, 1
80, 5.31843, 1.84531, 1
81, 5.53718, 1.84115, 1
82, 5.50902, 1.84022, 1
83, 5.35629, 1.84122, 1
84, 5.35344, 1.83958, 1
85, 5.50851, 1.68762, 1
86, 5.34938, 1.83869, 1
87, 5.27872, 1.83917, 1
88, 5.35142, 1.84086, 1
89, 5.34528, 1.68621, 1
90, 5.51936, 1.83706, 1
