Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.48979, 0, 1
3, 5.32547, 1.84925, 1
4, 5.29802, 1.84781, 1
5, 5.02749, 1.85459, 1
6, 5.54394, 1.84048, 1
7, 5.20787, 1.84934, 1
8, 4.97869, 1.84973, 1
9, 5.2113, 1.8473, 1
10, 5.03523, 1.84934, 1
11, 5.16723, 1.85245, 1
12, 5.40125, 1.84326, 1
13, 5.23235, 1.84186, 1
14, 5.05242, 1.84358, 1
15, 5.39341, 1.85277, 1
16, 5.04448, 1.84474, 1
17, 5.20154, 1.84467, 1
18, 5.0688, 1.84787, 1
19, 5.20742, 1.84976, 1
20, 5.4081, 1.85571, 1
21, 5.26723, 1.84115, 1
22, 5.50912, 1.8432, 1
23, 5.03603, 1.84342, 1
24, 5.03222, 1.8473, 1
25, 5.0151, 1.84586, 1
26, 5.39443, 1.84518, 1
27, 5.02784, 1.84502, 1
28, 5.41082, 1.8455, 1
29, 5.45232, 1.83501, 1
30, 5.24074, 1.83706, 1
31, 5.43805, 1.84317, 1
32, 5.41078, 1.84144, 1
33, 5.41078, 1.84003, 1
34, 5.03827, 1.8432, 1
35, 5.38762, 1.85114, 1
36, 5.41699, 1.83898, 1
37, 5.1392, 1.83706, 1
38, 5.02912, 1.84176, 1
39, 5.04384, 1.84896, 1
40, 5.0481, 1.83693, 1
41, 5.03658, 1.84378, 1
42, 5.02374, 1.84307, 1
43, 5.25971, 1.85187, 1
44, 5.03187, 1.84115, 1
45, 5.04627, 1.84701, 1
46, 5.33094, 1.84234, 1
47, 5.01549, 1.84867, 1
48, 5.02784, 1.84134, 1
49, 5.02029, 1.8473, 1
50, 5.03034, 1.84768, 1
51, 5.04442, 1.84627, 1
52, 5.05702, 1.84141, 1
53, 5.01174, 1.84541, 1
54, 5.01296, 1.84115, 1
55, 5.0337, 1.84141, 1
56, 5.26109, 1.84301, 1
57, 5.0143, 1.8432, 1
58, 5.03571, 1.84307, 1
59, 5.2553, 1.84563, 1
60, 5.00374, 1.84592, 1
61, 5.0231, 1.84464, 1
62, 5.02547, 1.84304, 1
63, 5.04214, 1.8417, 1
64, 5.0287, 1.84736, 1
65, 5.0424, 1.84934, 1
66, 5.01965, 1.84317, 1
67, 5.01738, 1.84525, 1
68, 5.05683, 1.84525, 1
69, 5.03424, 1.84435, 1
70, 5.0169, 1.84106, 1
71, 5.03744, 1.84611, 1
72, 5.02336, 1.84109, 1
73, 5.04278, 1.8473, 1
74, 5.01469, 1.84314, 1
75, 5.00778, 1.84454, 1
76, 5.02858, 1.84336, 1
77, 5.01965, 1.84266, 1
78, 5.01846, 1.84157, 1
79, 5.01133, 1.84669, 1
80, 5.03235, 1.84845, 1
81, 5.02202, 1.84115, 1
82, 5.01965, 1.8465, 1
83, 5.02224, 1.84445, 1
84, 5.02541, 1.84704, 1
85, 5.03811, 1.8432, 1
86, 5.0135, 1.8432, 1
87, 5.01626, 1.84525, 1
88, 5.01594, 1.84506, 1
89, 5.02579, 1.84954, 1
90, 5.02784, 1.84189, 1
