Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.10157, 0, 1
3, 5.10157, 1.8569, 1
4, 5.39533, 1.70189, 1
5, 5.48854, 1.69264, 1
6, 5.24483, 1.85725, 1
7, 5.41568, 1.84934, 1
8, 5.09549, 1.8456, 1
9, 5.51485, 1.69008, 1
10, 5.41821, 1.8432, 1
11, 5.46688, 1.84899, 1
12, 5.46448, 1.8432, 1
13, 5.44563, 1.8432, 1
14, 5.4999, 1.8432, 1
15, 5.5255, 1.83978, 1
16, 5.4959, 1.84371, 1
17, 5.46947, 1.8432, 1
18, 5.32986, 1.84147, 1
19, 5.0335, 1.84861, 1
20, 5.07069, 1.84013, 1
21, 5.02358, 2.04595, 1
22, 5.38214, 1.84342, 1
23, 5.39917, 1.84125, 1
24, 5.04394, 1.84163, 1
25, 5.46234, 1.84432, 1
26, 5.43565, 1.83501, 1
27, 5.21968, 1.8432, 1
28, 5.03197, 1.84189, 1
29, 5.22794, 1.84934, 1
30, 5.29357, 1.84778, 1
31, 5.02374, 1.8391, 1
32, 5.05651, 1.83882, 1
33, 5.29952, 1.84957, 1
34, 5.01347, 1.84723, 1
35, 5.07085, 1.84672, 1
36, 5.04442, 1.84611, 1
37, 5.2896, 1.84525, 1
38, 5.03398, 1.84038, 1
39, 5.02778, 1.84934, 1
40, 5.03808, 1.83872, 1
41, 5.01587, 1.85235, 1
42, 5.02422, 1.84797, 1
43, 5.03194, 1.84787, 1
44, 5.04422, 1.8481, 1
45, 5.02835, 1.84528, 1
46, 5.04624, 1.84893, 1
47, 5.04598, 1.84749, 1
48, 5.02304, 1.84317, 1
49, 5.02579, 1.8473, 1
50, 5.04157, 1.8471, 1
51, 5.02544, 1.84502, 1
52, 5.0233, 1.84579, 1
53, 5.02579, 1.84758, 1
54, 5.05018, 1.84934, 1
55, 5.03366, 1.84656, 1
56, 5.01792, 1.84544, 1
57, 5.05203, 1.8433, 1
58, 5.04621, 1.84739, 1
59, 5.0503, 1.84701, 1
60, 5.0217, 1.84323, 1
61, 5.02922, 1.84554, 1
62, 5.03149, 1.84419, 1
63, 5.25824, 1.84714, 1
64, 5.03747, 1.84435, 1
65, 5.23658, 1.85347, 1
66, 5.31443, 1.84115, 1
67, 5.28118, 1.83997, 1
68, 5.3207, 1.83968, 1
69, 5.29008, 1.84115, 1
70, 5.28211, 1.8391, 1
71, 5.28954, 1.84115, 1
72, 5.32285, 1.84077, 1
73, 5.28237, 1.84272, 1
74, 5.34086, 1.84051, 1
75, 5.32253, 1.84243, 1
76, 5.30173, 1.84262, 1
77, 5.30394, 1.84387, 1
78, 5.29699, 1.84083, 1
79, 5.34307, 1.8432, 1
80, 5.28589, 1.84282, 1
81, 5.28589, 1.8425, 1
82, 5.2961, 1.8415, 1
83, 5.27939, 1.84262, 1
84, 5.30374, 1.83846, 1
85, 5.31459, 1.83974, 1
86, 5.33914, 1.8415, 1
87, 5.33488, 1.84064, 1
88, 5.32653, 1.83811, 1
89, 5.36029, 1.84093, 1
90, 5.28838, 1.68755, 1
