Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.25722, 0, 1
3, 5.16182, 1.84928, 1
4, 5.46403, 1.84147, 1
5, 5.03469, 1.84643, 1
6, 5.51347, 1.88826, 1
7, 5.02806, 1.85702, 1
8, 5.45126, 1.8425, 1
9, 5.29638, 1.84496, 1
10, 5.40995, 1.84384, 1
11, 5.39907, 1.8472, 1
12, 5.40058, 1.85008, 1
13, 5.02973, 1.84525, 1
14, 5.22854, 1.8591, 1
15, 5.41059, 1.85264, 1
16, 5.03459, 1.84525, 1
17, 5.49469, 1.83808, 1
18, 5.02835, 1.84224, 1
19, 5.06477, 1.84694, 1
20, 5.45405, 1.84115, 1
21, 5.26336, 1.8432, 1
22, 5.39648, 1.84758, 1
23, 5.2592, 1.8432, 1
24, 4.95693, 1.83933, 1
25, 5.46704, 1.84115, 1
26, 5.41328, 1.84522, 1
27, 5.1855, 1.84243, 1
28, 5.42925, 1.8495, 1
29, 5.2495, 1.84, 1
30, 5.0376, 1.8432, 1
31, 5.04832, 1.83712, 1
32, 5.06003, 1.8432, 1
33, 5.0249, 1.84032, 1
34, 5.42672, 1.84112, 1
35, 5.0168, 1.84115, 1
36, 5.21146, 1.83821, 1
37, 5.19443, 1.84419, 1
38, 5.03238, 1.8391, 1
39, 5.34125, 1.8391, 1
40, 5.03539, 1.84525, 1
41, 5.00118, 1.8473, 1
42, 5.05165, 1.83645, 1
43, 5.00941, 1.84198, 1
44, 5.05322, 1.83846, 1
45, 5.05242, 1.84128, 1
46, 5.02083, 1.85338, 1
47, 5.02848, 1.83712, 1
48, 5.26422, 1.83978, 1
49, 5.03846, 1.84509, 1
50, 5.03312, 1.84934, 1
51, 5.01869, 1.84554, 1
52, 5.01482, 1.84304, 1
53, 5.25037, 1.84422, 1
54, 5.03002, 1.84467, 1
55, 5.03379, 1.84883, 1
56, 5.0239, 1.83933, 1
57, 5.01216, 1.84333, 1
58, 5.02566, 1.84493, 1
59, 5.01629, 1.84467, 1
60, 5.02451, 1.84349, 1
61, 5.01555, 1.84445, 1
62, 4.99318, 1.8432, 1
63, 5.03808, 1.84275, 1
64, 5.00736, 1.8447, 1
65, 5.03174, 1.84589, 1
66, 5.00637, 1.84157, 1
67, 5.01555, 1.84189, 1
68, 5.02989, 1.84138, 1
69, 5.03395, 1.84115, 1
70, 5.05606, 1.84499, 1
71, 5.02781, 1.84362, 1
72, 5.044, 1.84195, 1
73, 4.99712, 1.84656, 1
74, 5.0217, 1.84176, 1
75, 5.02586, 1.84323, 1
76, 5.02989, 1.84115, 1
77, 5.03222, 1.84157, 1
78, 5.03062, 1.84131, 1
79, 5.03706, 1.84774, 1
80, 5.26746, 1.84525, 1
81, 5.0215, 1.84365, 1
82, 5.03894, 1.84787, 1
83, 5.02272, 1.84525, 1
84, 5.04688, 1.84106, 1
85, 5.03808, 1.84701, 1
86, 5.0353, 1.8425, 1
87, 5.02557, 1.84467, 1
88, 5.25926, 1.8433, 1
89, 5.23622, 1.8432, 1
90, 5.02579, 1.84723, 1
