Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 5.40979, 0, 1
3, 4.59258, 1.84115, 1
4, 5.29949, 1.84934, 1
5, 5.26704, 1.93059, 1
6, 5.07085, 1.88621, 1
7, 5.43174, 1.84893, 1
8, 5.44992, 1.85139, 1
9, 5.06266, 1.84186, 1
10, 5.21555, 1.8527, 1
11, 5.4057, 1.8432, 1
12, 5.01574, 1.84525, 1
13, 5.52755, 1.83939, 1
14, 5.43744, 1.84115, 1
15, 5.39923, 1.84067, 1
16, 5.25722, 1.84093, 1
17, 5.04669, 1.84352, 1
18, 5.44867, 1.84134, 1
19, 5.02163, 1.84493, 1
20, 5.27792, 1.85344, 1
21, 5.41661, 1.84925, 1
22, 5.19872, 1.84342, 1
23, 5.43264, 1.83952, 1
24, 5.25622, 1.83779, 1
25, 5.40915, 1.84381, 1
26, 5.02883, 1.83917, 1
27, 5.04422, 1.83418, 1
28, 5.05226, 1.83872, 1
29, 5.04253, 1.84854, 1
30, 5.06675, 1.83706, 1
31, 5.24848, 1.8473, 1
32, 5.49302, 2.03251, 1
33, 5.35766, 1.83936, 1
34, 5.59514, 1.8448, 1
35, 5.34237, 1.83779, 1
36, 5.33094, 1.68563, 1
37, 5.3632, 1.8391, 1
38, 5.36563, 1.68483, 1
39, 5.33517, 1.83706, 1
40, 5.37994, 1.84112, 1
41, 5.36048, 1.6855, 1
42, 5.36394, 1.68656, 1
43, 5.30173, 1.84035, 1
44, 5.53165, 1.8391, 1
45, 5.52595, 1.83501, 1
46, 5.2777, 1.8384, 1
47, 5.34365, 1.83885, 1
48, 5.34042, 1.8432, 1
49, 5.3319, 1.68755, 1
50, 5.29498, 1.84288, 1
51, 5.30544, 1.83766, 1
52, 5.26493, 1.84125, 1
53, 5.50704, 1.84115, 1
54, 5.32429, 1.83683, 1
55, 5.31971, 1.83965, 1
56, 5.49366, 1.8391, 1
57, 5.34733, 1.83779, 1
58, 5.52755, 1.68611, 1
59, 5.31472, 1.83501, 1
60, 5.51936, 1.83968, 1
61, 5.50355, 1.83603, 1
62, 5.2839, 1.83834, 1
63, 5.31142, 1.83757, 1
64, 5.5257, 1.8391, 1
65, 5.54803, 1.84122, 1
66, 5.29072, 1.68406, 1
67, 5.51274, 1.83706, 1
68, 5.27094, 1.83398, 1
69, 5.35453, 1.8376, 1
70, 5.50182, 1.83894, 1
71, 5.32275, 1.83914, 1
72, 5.3311, 1.8391, 1
73, 5.34323, 1.68454, 1
74, 5.30227, 1.83706, 1
75, 5.50746, 1.83933, 1
76, 5.50854, 1.83798, 1
77, 5.28589, 1.83811, 1
78, 5.52544, 1.8391, 1
79, 5.5337, 1.84086, 1
80, 5.26102, 1.83987, 1
81, 5.52755, 1.83859, 1
82, 5.2777, 1.83859, 1
83, 5.52064, 1.83782, 1
84, 5.28106, 1.83603, 1
85, 5.52566, 1.83517, 1
86, 5.2823, 1.83501, 1
87, 5.50717, 1.83706, 1
88, 5.3087, 1.83814, 1
89, 5.26758, 1.83914, 1
90, 5.3384, 1.84054, 1
