Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_No_Surfels_-_64_Rays_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 4.9239, 0, 1
3, 5.19846, 1.84538, 1
4, 5.31632, 1.70474, 1
5, 5.41942, 1.84141, 1
6, 5.48989, 1.85984, 1
7, 5.41286, 1.84934, 1
8, 5.50883, 1.84842, 1
9, 5.4272, 1.8423, 1
10, 5.49478, 1.69843, 1
11, 5.4176, 1.84682, 1
12, 5.46768, 1.84189, 1
13, 5.45712, 1.84986, 1
14, 5.46227, 1.84304, 1
15, 5.50982, 1.8473, 1
16, 5.49843, 1.84451, 1
17, 5.4696, 1.83786, 1
18, 5.4513, 1.8416, 1
19, 5.49888, 1.84349, 1
20, 5.52982, 1.84848, 1
21, 5.48045, 1.84269, 1
22, 5.47846, 1.8383, 1
23, 5.47405, 1.84429, 1
24, 5.52141, 1.84115, 1
25, 5.48125, 1.84054, 1
26, 5.4663, 1.84525, 1
27, 5.49469, 1.84106, 1
28, 5.50093, 1.84112, 1
29, 5.43744, 1.8391, 1
30, 5.46403, 1.83834, 1
31, 5.48134, 1.83766, 1
32, 5.48659, 1.8391, 1
33, 5.44832, 1.83734, 1
34, 5.47056, 1.84048, 1
35, 5.47363, 1.84144, 1
36, 5.40262, 1.83654, 1
37, 5.3535, 1.8369, 1
38, 5.37984, 1.83827, 1
39, 5.33062, 1.83997, 1
40, 5.38624, 1.83709, 1
41, 5.35318, 1.8361, 1
42, 5.3841, 1.6839, 1
43, 5.37542, 1.836, 1
44, 5.31939, 1.84301, 1
45, 5.29661, 1.83949, 1
46, 5.31456, 1.83994, 1
47, 5.53581, 1.8391, 1
48, 5.55622, 1.83584, 1
49, 5.52397, 1.84525, 1
50, 5.524, 1.83869, 1
51, 5.36, 1.84093, 1
52, 5.35552, 1.83706, 1
53, 5.30118, 1.83664, 1
54, 5.27974, 1.83869, 1
55, 5.37814, 1.84272, 1
56, 5.53898, 1.83571, 1
57, 5.50378, 1.83712, 1
58, 5.34938, 1.83555, 1
59, 5.28938, 1.68496, 1
60, 5.32685, 1.83965, 1
61, 5.35142, 1.83846, 1
62, 5.52304, 1.83578, 1
63, 5.32826, 1.83939, 1
64, 5.37411, 1.8432, 1
65, 5.51878, 1.84234, 1
66, 5.30109, 1.83475, 1
67, 5.52835, 1.83706, 1
68, 5.50707, 1.83693, 1
69, 5.35558, 1.83558, 1
70, 5.51888, 1.83875, 1
71, 5.53299, 1.83792, 1
72, 5.52157, 1.83533, 1
73, 5.35952, 1.83427, 1
74, 5.3289, 1.84253, 1
75, 5.3624, 1.83834, 1
76, 5.50506, 1.68346, 1
77, 5.35962, 1.8391, 1
78, 5.35376, 1.8368, 1
79, 5.3184, 1.84179, 1
80, 5.53165, 1.84141, 1
81, 5.30435, 1.8415, 1
82, 5.50707, 1.83894, 1
83, 5.50502, 1.83706, 1
84, 5.50298, 1.83501, 1
85, 5.52522, 1.83558, 1
86, 5.50576, 1.83709, 1
87, 5.51238, 1.83706, 1
88, 5.5031, 1.8383, 1
89, 5.33859, 1.83594, 1
90, 5.50451, 1.83645, 1
