Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.26771, 0, 1
3, 0.800768, 1.69744, 1
4, 0.695296, 1.69744, 1
5, 0.69632, 1.91558, 1
6, 0.691744, 2.0769, 1
7, 0.694272, 2.04819, 1
8, 0.69312, 2.05261, 1
9, 0.694272, 2.05558, 1
10, 0.6928, 2.04998, 1
11, 0.695456, 2.06829, 1
12, 0.6928, 2.04525, 1
13, 0.695776, 2.05184, 1
14, 0.693888, 2.05107, 1
15, 0.69632, 2.04963, 1
16, 0.693824, 2.05184, 1
17, 0.695392, 2.0673, 1
18, 0.69904, 2.05005, 1
19, 0.696672, 2.05446, 1
20, 0.698368, 2.0535, 1
21, 0.69632, 2.05126, 1
22, 0.695616, 2.0472, 1
23, 0.69632, 2.07258, 1
24, 0.69648, 2.04845, 1
25, 0.694976, 2.04563, 1
26, 0.69632, 2.0439, 1
27, 0.692736, 2.04749, 1
28, 0.692896, 2.04253, 1
29, 0.697024, 2.0712, 1
30, 0.694816, 2.0519, 1
31, 0.697376, 2.0439, 1
32, 0.694272, 2.0449, 1
33, 0.693824, 2.04579, 1
34, 0.694592, 2.05654, 1
35, 0.696224, 2.06752, 1
36, 0.692992, 2.04902, 1
37, 0.694272, 2.04595, 1
38, 0.694272, 2.05082, 1
39, 0.69296, 2.048, 1
40, 0.695488, 2.0521, 1
41, 0.695904, 2.06438, 1
42, 0.69568, 2.048, 1
43, 0.694272, 2.04608, 1
44, 0.694592, 2.05165, 1
45, 0.694272, 2.0439, 1
46, 0.69392, 2.048, 1
47, 0.69632, 2.06582, 1
48, 0.691808, 2.04813, 1
49, 0.693888, 2.05021, 1
50, 0.695712, 2.04781, 1
51, 0.69776, 2.04506, 1
52, 0.694272, 2.04515, 1
53, 0.693728, 2.06442, 1
54, 0.693536, 1.93741, 1
55, 0.690176, 1.92288, 1
56, 0.690176, 1.92102, 1
57, 0.692384, 1.88512, 1
58, 0.691968, 1.88842, 1
59, 0.688992, 1.8833, 1
60, 0.69376, 1.88922, 1
61, 0.691264, 1.88979, 1
62, 0.693376, 1.88336, 1
63, 0.692512, 1.89443, 1
64, 0.694016, 1.89187, 1
65, 0.690496, 1.88682, 1
66, 0.689984, 1.88211, 1
67, 0.690208, 1.88646, 1
68, 0.690176, 1.8903, 1
69, 0.692224, 1.88563, 1
70, 0.6904, 1.88826, 1
71, 0.690176, 1.88218, 1
72, 0.69024, 1.89171, 1
73, 0.69168, 1.88592, 1
74, 0.692416, 1.89066, 1
75, 0.691968, 1.88246, 1
76, 0.692128, 1.88717, 1
77, 0.692, 1.8873, 1
78, 0.694272, 1.88621, 1
79, 0.691488, 1.89059, 1
80, 0.692416, 1.88826, 1
81, 0.692224, 1.88416, 1
82, 0.690752, 1.88576, 1
83, 0.692192, 1.88784, 1
84, 0.690528, 1.83946, 1
85, 0.693856, 1.88589, 1
86, 0.698208, 1.88621, 1
87, 0.696608, 1.89008, 1
88, 0.695648, 1.88621, 1
89, 0.69424, 1.88256, 1
90, 0.696224, 1.88397, 1
