Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.14166, 0, 1
3, 0.80128, 1.85325, 1
4, 0.694848, 1.8473, 1
5, 0.69648, 2.08698, 1
6, 0.693792, 2.04765, 1
7, 0.695744, 2.04752, 1
8, 0.695808, 2.0488, 1
9, 0.694272, 2.04963, 1
10, 0.698112, 2.07216, 1
11, 0.695936, 2.04595, 1
12, 0.694272, 2.04845, 1
13, 0.69488, 2.04848, 1
14, 0.694688, 2.0495, 1
15, 0.696352, 2.05216, 1
16, 0.695904, 2.06678, 1
17, 0.694752, 2.0521, 1
18, 0.69456, 2.04864, 1
19, 0.696736, 2.05776, 1
20, 0.69632, 2.0561, 1
21, 0.694272, 2.04797, 1
22, 0.692256, 2.07021, 1
23, 0.695552, 2.04749, 1
24, 0.692224, 2.05597, 1
25, 0.69456, 2.04611, 1
26, 0.692224, 2.05091, 1
27, 0.69408, 2.04205, 1
28, 0.693696, 2.06816, 1
29, 0.695424, 2.048, 1
30, 0.692224, 2.04643, 1
31, 0.692288, 2.04282, 1
32, 0.694208, 2.048, 1
33, 0.694016, 2.0447, 1
34, 0.69424, 2.07872, 1
35, 0.692576, 2.05248, 1
36, 0.693184, 2.04544, 1
37, 0.693568, 2.048, 1
38, 0.694368, 2.0439, 1
39, 0.694016, 2.04733, 1
40, 0.693152, 2.0647, 1
41, 0.692352, 2.04662, 1
42, 0.695936, 2.048, 1
43, 0.693824, 2.04605, 1
44, 0.694272, 2.04464, 1
45, 0.693888, 2.04413, 1
46, 0.694496, 2.06435, 1
47, 0.694432, 2.04595, 1
48, 0.694048, 2.044, 1
49, 0.694496, 2.04659, 1
50, 0.693664, 2.048, 1
51, 0.692512, 2.03994, 1
52, 0.694272, 1.9537, 1
53, 0.694272, 1.91974, 1
54, 0.690176, 1.92106, 1
55, 0.695968, 1.88826, 1
56, 0.690496, 1.89581, 1
57, 0.692224, 1.88621, 1
58, 0.692224, 1.88614, 1
59, 0.692448, 1.88461, 1
60, 0.690464, 1.88416, 1
61, 0.691296, 1.89043, 1
62, 0.68976, 1.88899, 1
63, 0.691552, 1.88573, 1
64, 0.692992, 1.89232, 1
65, 0.68944, 1.88819, 1
66, 0.690176, 1.88618, 1
67, 0.692544, 1.88032, 1
68, 0.692224, 1.88416, 1
69, 0.688608, 1.87926, 1
70, 0.690176, 1.8824, 1
71, 0.690176, 1.88362, 1
72, 0.688864, 1.88301, 1
73, 0.691584, 1.88266, 1
74, 0.692224, 1.88342, 1
75, 0.688128, 1.88499, 1
76, 0.692224, 1.88234, 1
77, 0.692512, 1.88294, 1
78, 0.692032, 1.88374, 1
79, 0.688832, 1.89162, 1
80, 0.69008, 1.88662, 1
81, 0.692928, 1.88445, 1
82, 0.688128, 1.89155, 1
83, 0.69216, 1.88262, 1
84, 0.691744, 1.88237, 1
85, 0.690176, 1.88531, 1
86, 0.690592, 1.88826, 1
87, 0.690176, 1.88211, 1
88, 0.692224, 1.88205, 1
89, 0.691616, 1.88006, 1
90, 0.688128, 1.88794, 1
