Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.13171, 0, 1
3, 0.788448, 1.83661, 1
4, 0.69632, 1.84589, 1
5, 0.695968, 2.05443, 1
6, 0.69376, 2.04266, 1
7, 0.695072, 2.04618, 1
8, 0.69632, 2.04685, 1
9, 0.69568, 2.04246, 1
10, 0.694336, 2.04035, 1
11, 0.694976, 2.07331, 1
12, 0.698368, 2.04621, 1
13, 0.69632, 2.04298, 1
14, 0.694304, 2.04918, 1
15, 0.693024, 2.03968, 1
16, 0.694912, 2.0439, 1
17, 0.695936, 2.07258, 1
18, 0.69504, 2.06032, 1
19, 0.694464, 2.06438, 1
20, 0.693216, 2.06438, 1
21, 0.696576, 2.05414, 1
22, 0.695424, 2.04717, 1
23, 0.69632, 2.07104, 1
24, 0.69632, 2.05005, 1
25, 0.694688, 2.05178, 1
26, 0.695488, 1.83894, 1
27, 0.691168, 2.05136, 1
28, 0.694208, 2.04595, 1
29, 0.69632, 2.06218, 1
30, 0.695136, 2.04704, 1
31, 0.692544, 2.05216, 1
32, 0.694432, 2.06032, 1
33, 0.69632, 2.05661, 1
34, 0.695424, 2.05571, 1
35, 0.694272, 2.07315, 1
36, 0.69616, 2.04813, 1
37, 0.69872, 2.04314, 1
38, 0.694272, 2.04445, 1
39, 0.693792, 2.04624, 1
40, 0.695584, 2.04301, 1
41, 0.693248, 1.83466, 1
42, 0.693792, 2.04726, 1
43, 0.69632, 2.04678, 1
44, 0.6944, 2.04794, 1
45, 0.692224, 2.04979, 1
46, 0.6944, 2.04429, 1
47, 0.694272, 2.06829, 1
48, 0.695584, 2.04979, 1
49, 0.69552, 2.0521, 1
50, 0.691744, 2.05408, 1
51, 0.692224, 2.04029, 1
52, 0.69056, 2.04595, 1
53, 0.69632, 2.06691, 1
54, 0.694272, 2.0455, 1
55, 0.694816, 2.0439, 1
56, 0.696224, 2.04595, 1
57, 0.694272, 2.04595, 1
58, 0.693792, 2.04186, 1
59, 0.692224, 2.06064, 1
60, 0.692512, 2.04397, 1
61, 0.692672, 1.94227, 1
62, 0.690176, 1.92701, 1
63, 0.691456, 1.92077, 1
64, 0.692128, 1.8944, 1
65, 0.692608, 1.88621, 1
66, 0.691072, 1.88352, 1
67, 0.694784, 1.88918, 1
68, 0.691296, 1.88928, 1
69, 0.690784, 1.88326, 1
70, 0.692384, 1.89078, 1
71, 0.692064, 1.88954, 1
72, 0.690432, 1.88006, 1
73, 0.692608, 1.88218, 1
74, 0.690976, 1.83741, 1
75, 0.692864, 1.88186, 1
76, 0.695104, 1.88605, 1
77, 0.694336, 1.88186, 1
78, 0.694048, 1.88826, 1
79, 0.697376, 1.89235, 1
80, 0.694272, 1.89664, 1
81, 0.696512, 1.88826, 1
82, 0.694272, 1.88419, 1
83, 0.697824, 1.88211, 1
84, 0.6936, 1.88621, 1
85, 0.694272, 1.88211, 1
86, 0.698368, 1.88547, 1
87, 0.694688, 1.88426, 1
88, 0.693408, 1.88138, 1
89, 0.692544, 1.83603, 1
90, 0.692224, 1.88416, 1
