Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_64_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.13792, 0, 1
3, 0.809472, 1.70294, 1
4, 0.694944, 1.86221, 1
5, 0.694144, 2.10685, 1
6, 0.697472, 2.06995, 1
7, 0.696544, 2.06029, 1
8, 0.695616, 2.06029, 1
9, 0.697536, 2.06317, 1
10, 0.69632, 2.06173, 1
11, 0.696576, 2.0808, 1
12, 0.694944, 2.06438, 1
13, 0.697024, 2.06438, 1
14, 0.696736, 2.06221, 1
15, 0.696352, 2.06682, 1
16, 0.697472, 2.0609, 1
17, 0.694304, 2.08435, 1
18, 0.698368, 2.0663, 1
19, 0.698688, 2.07053, 1
20, 0.698112, 2.06643, 1
21, 0.696352, 2.0631, 1
22, 0.698112, 2.06422, 1
23, 0.694784, 2.08224, 1
24, 0.69632, 2.06016, 1
25, 0.694624, 2.06848, 1
26, 0.695936, 2.06131, 1
27, 0.6944, 2.0617, 1
28, 0.694272, 2.06432, 1
29, 0.694912, 2.07904, 1
30, 0.695968, 2.05997, 1
31, 0.69632, 2.06102, 1
32, 0.69632, 2.06032, 1
33, 0.694272, 2.06467, 1
34, 0.696768, 2.06557, 1
35, 0.69632, 2.08675, 1
36, 0.698304, 2.05725, 1
37, 0.69632, 2.06112, 1
38, 0.69632, 2.06131, 1
39, 0.695872, 2.06394, 1
40, 0.698368, 2.05824, 1
41, 0.694592, 2.08038, 1
42, 0.694464, 2.05824, 1
43, 0.694272, 2.05898, 1
44, 0.694272, 2.06234, 1
45, 0.69632, 2.06438, 1
46, 0.694336, 2.06246, 1
47, 0.696544, 2.07539, 1
48, 0.696448, 2.06029, 1
49, 0.700768, 2.06442, 1
50, 0.695104, 2.06016, 1
51, 0.69632, 2.0599, 1
52, 0.69632, 2.05635, 1
53, 0.692672, 2.07142, 1
54, 0.694848, 1.94746, 1
55, 0.696192, 1.93331, 1
56, 0.692224, 1.93933, 1
57, 0.692224, 1.90291, 1
58, 0.694304, 1.8976, 1
59, 0.692256, 1.89734, 1
60, 0.694976, 1.90938, 1
61, 0.692128, 1.91661, 1
62, 0.697824, 1.90016, 1
63, 0.696352, 1.90669, 1
64, 0.692832, 1.90669, 1
65, 0.692736, 1.89645, 1
66, 0.69248, 1.89741, 1
67, 0.692896, 1.89693, 1
68, 0.689888, 1.90106, 1
69, 0.692224, 1.90634, 1
70, 0.69232, 1.89891, 1
71, 0.691456, 1.8985, 1
72, 0.691552, 1.89808, 1
73, 0.690528, 1.89997, 1
74, 0.690624, 1.89542, 1
75, 0.692224, 1.89549, 1
76, 0.692224, 1.8968, 1
77, 0.692736, 1.90371, 1
78, 0.69536, 1.8985, 1
79, 0.694272, 1.91078, 1
80, 0.694272, 1.90259, 1
81, 0.693408, 1.89446, 1
82, 0.693952, 1.8985, 1
83, 0.692224, 1.90352, 1
84, 0.691616, 1.89811, 1
85, 0.690592, 1.89542, 1
86, 0.692128, 1.89437, 1
87, 0.6912, 1.8944, 1
88, 0.694304, 1.8944, 1
89, 0.690624, 1.89645, 1
90, 0.692736, 1.89818, 1
